Europa - Europa League
Países Baixos - Eredivisie Playoffs
América do Sul - Copa Libertadores
Alemanha - Oberliga: Rheinland-Pfalz/Saar
Alemanha - Oberliga: Westfalen
América do Sul - Copa Sudamericana
Argélia - Ligue 2
Argentina - Copa Argentina
Argentina - Reserve League
Armênia - First League
Austrália - Northern Territory FFA Cup Preliminary
Austrália - Queensland FFA Cup Preliminary
Austrália - Capital Territory FFA Cup Preliminary
Austrália - New South Wales NPL Youth League
Áustria - Landesliga: Wien
Áustria - WFV Cup
Belarus - Vysshaya Liga
Bósnia e Herzegovina - First League: RS
Brasil - Brasileiro Feminino A2
Brasil - Brasileiro U20
Brasil - Goiano U20
Brasil - Amazonense U20
Brasil - Copa do Nordeste
Brasil - Catarinense 2
Brasil - Cearense 2
Brasil - Copa Gaúcha
Bulgária - Bulgarian Cup
Butão - Bhutan Premier League
Camboja - Hun Sen Cup
Colômbia - Copa Betplay
Colômbia - Liga Femenina
Croácia - 3. HNL - Center
Curaçao - Premier League
Equador - Primera B
Espanha - Spain Youth League
Estônia - U19 League
Etiópia - Premier League
EUA - USL Championship
EUA - USL League One
EUA - NPSL
EUA - USL League Two
EUA - US Open Cup
EUA - NWSL
EUA - WPSL
Filipinas - PFL
Finlândia - Kolmonen
Gabão - Champoinnat D1
Geórgia - Crystalbet Erovnuli Liga
Geórgia - Erovnuli Liga 2
Geórgia - Liga 3
Iêmen - Yemeni League
Iraque - Iraqi League
Irlanda do Norte - Championship Women
Islândia - Premier League Women
Islândia - 1. Deild Women
Israel - Ligat Al Women
Itália - Serie C Play-offs
Itália - PrimaVera 1
Jamaica - Premier League
Letônia - Virsliga
Líbia - Premier League
Lituânia - Lithuanian Cup
Lituânia - A Lyga Women
Macedônia FYR - Macedonian Cup
Mali - Premiere Division
Mauritânia - Super D1
México - Liga TDP: Group 2
Moçambique - Mocambola
Mongólia - Premier League
Montenegro - First League
Montenegro - Second League
Noruega - Cup Women
Paraguai - Division Intermedia
Polônia - Ekstraliga Women
Portugal - Primeira Liga - Play-offs
Quênia - Premier League
República Tcheca - 3. Liga CFL
República Tcheca - 3. Liga MSFL
República Tcheca - 4. Liga Division D
República Tcheca - Czech Cup
Romênia - Romanian Cup Women
Serra Leoa - Premier League
Sudão - Sudan Premier League
Suécia - Allsvenskan Women
Suriname - Topklasse
Taipé Chinês - Taiwan Mulan Football League
Tanzânia - Ligi kuu Bara
Tunísia - Tunisia Cup
Ucrânia - Ukrainian Cup
Uganda - Premier League
Uzbequistão - Uzbekistan Cup
Venezuela - Segunda Division
Zâmbia - Super League
Austrália - Queensland Women's Super Cup
Moldávia - Play-offs 1/2
Países Baixos - U21 Divisie 4
Brasil - Brasileiro Women U20
Estônia - U19 Eliitliiga Meistriliiga
Brasil - Copa do Brasil U17
Países Baixos - Eerste Klasse
Tahiti - Ligue 1
Porto Rico - Liga Puerto Rico
Suazilândia - Premier League
Noruega - NM Cupen U19
Mundo - U17 National Team Friendlies
Irlanda - Leinster Senior League
Rússia - Second League A
África - CAF U17 Cup of Nations
Países Baixos - U19 Divisie 1
Suíça - 2. Liga Interregional - Group 2
Aruba - Play-offs 1/2
Bósnia e Herzegovina - Premijer omladinska liga
Arábia Saudita - SAFF Women's Cup
Ásia - ASEAN Club Championship
Austrália - NT Women's Challenge Cup
América do Norte e Central - Concacaf W Champions Cup
Azerbaijão - Reserve League
Suíça - U19 Elite
Israel - Play-offs 2/3
Portugal - Taça Revelação U23
Países Baixos - U21 Divisie 1
Ilhas Faroe - Women's Cup
Brasil - Copa Espirito Santo
EUA - USL W League
Brasil - Carioca A2
Equador - Copa Ecuador
Austrália - Victoria Women's State Knockout Cup
EUA - MLS Next Pro
Finlândia - Kolmonen - Etelä
Finlândia - Kolmonen - Länsi
Rússia - FNL 2 - Group 3
Canadá - League 1 BC
Alemanha - State Leagues: Weser - Ems
Polônia - IV Liga: Podkarpacka
Israel - U19 Elite Division
Ásia - AFC Women's Club Championship
Polônia - II Liga Women
Dinamarca - U17 Ligaen
Polônia - IV Liga: Śląska I
Polônia - IV Liga: Podlaska
Alemanha - State Leagues: Baden
Polônia - IV Liga: Małopolska
Polônia - IV Liga: Lódzka
Polônia - IV Liga: Kujawsko-Pomorska
Suécia - U19 League
Europa - Baltic Women's League
Europa - Europa League
Países Baixos - Eredivisie Playoffs
América do Sul - Copa Libertadores
Alemanha - Oberliga: Rheinland-Pfalz/Saar
Alemanha - Oberliga: Westfalen
América do Sul - Copa Sudamericana
Argélia - Ligue 2
Argentina - Copa Argentina
Argentina - Reserve League
Armênia - First League
Austrália - Northern Territory FFA Cup Preliminary
Austrália - Queensland FFA Cup Preliminary
Austrália - Capital Territory FFA Cup Preliminary
Austrália - New South Wales NPL Youth League
Áustria - Landesliga: Wien
Áustria - WFV Cup
Belarus - Vysshaya Liga
Bósnia e Herzegovina - First League: RS
Brasil - Brasileiro Feminino A2
Brasil - Brasileiro U20
Brasil - Goiano U20
Brasil - Amazonense U20
Brasil - Copa do Nordeste
Brasil - Catarinense 2
Brasil - Cearense 2
Brasil - Copa Gaúcha
Bulgária - Bulgarian Cup
Butão - Bhutan Premier League
Camboja - Hun Sen Cup
Colômbia - Copa Betplay
Colômbia - Liga Femenina
Croácia - 3. HNL - Center
Curaçao - Premier League
Equador - Primera B
Espanha - Spain Youth League
Estônia - U19 League
Etiópia - Premier League
EUA - USL Championship
EUA - USL League One
EUA - NPSL
EUA - USL League Two
EUA - US Open Cup
EUA - NWSL
EUA - WPSL
Filipinas - PFL
Finlândia - Kolmonen
Gabão - Champoinnat D1
Geórgia - Crystalbet Erovnuli Liga
Geórgia - Erovnuli Liga 2
Geórgia - Liga 3
Iêmen - Yemeni League
Iraque - Iraqi League
Irlanda do Norte - Championship Women
Islândia - Premier League Women
Islândia - 1. Deild Women
Israel - Ligat Al Women
Itália - Serie C Play-offs
Itália - PrimaVera 1
Jamaica - Premier League
Letônia - Virsliga
Líbia - Premier League
Lituânia - Lithuanian Cup
Lituânia - A Lyga Women
Macedônia FYR - Macedonian Cup
Mali - Premiere Division
Mauritânia - Super D1
México - Liga TDP: Group 2
Moçambique - Mocambola
Mongólia - Premier League
Montenegro - First League
Montenegro - Second League
Noruega - Cup Women
Paraguai - Division Intermedia
Polônia - Ekstraliga Women
Portugal - Primeira Liga - Play-offs
Quênia - Premier League
República Tcheca - 3. Liga CFL
República Tcheca - 3. Liga MSFL
República Tcheca - 4. Liga Division D
República Tcheca - Czech Cup
Romênia - Romanian Cup Women
Serra Leoa - Premier League
Sudão - Sudan Premier League
Suécia - Allsvenskan Women
Suriname - Topklasse
Taipé Chinês - Taiwan Mulan Football League
Tanzânia - Ligi kuu Bara
Tunísia - Tunisia Cup
Ucrânia - Ukrainian Cup
Uganda - Premier League
Uzbequistão - Uzbekistan Cup
Venezuela - Segunda Division
Zâmbia - Super League
Austrália - Queensland Women's Super Cup
Moldávia - Play-offs 1/2
Países Baixos - U21 Divisie 4
Brasil - Brasileiro Women U20
Estônia - U19 Eliitliiga Meistriliiga
Brasil - Copa do Brasil U17
Países Baixos - Eerste Klasse
Tahiti - Ligue 1
Porto Rico - Liga Puerto Rico
Suazilândia - Premier League
Noruega - NM Cupen U19
Mundo - U17 National Team Friendlies
Irlanda - Leinster Senior League
Rússia - Second League A
África - CAF U17 Cup of Nations
Países Baixos - U19 Divisie 1
Suíça - 2. Liga Interregional - Group 2
Aruba - Play-offs 1/2
Bósnia e Herzegovina - Premijer omladinska liga
Arábia Saudita - SAFF Women's Cup
Ásia - ASEAN Club Championship
Austrália - NT Women's Challenge Cup
América do Norte e Central - Concacaf W Champions Cup
Azerbaijão - Reserve League
Suíça - U19 Elite
Israel - Play-offs 2/3
Portugal - Taça Revelação U23
Países Baixos - U21 Divisie 1
Ilhas Faroe - Women's Cup
Brasil - Copa Espirito Santo
EUA - USL W League
Brasil - Carioca A2
Equador - Copa Ecuador
Austrália - Victoria Women's State Knockout Cup
EUA - MLS Next Pro
Finlândia - Kolmonen - Etelä
Finlândia - Kolmonen - Länsi
Rússia - FNL 2 - Group 3
Canadá - League 1 BC
Alemanha - State Leagues: Weser - Ems
Polônia - IV Liga: Podkarpacka
Israel - U19 Elite Division
Ásia - AFC Women's Club Championship
Polônia - II Liga Women
Dinamarca - U17 Ligaen
Polônia - IV Liga: Śląska I
Polônia - IV Liga: Podlaska
Alemanha - State Leagues: Baden
Polônia - IV Liga: Małopolska
Polônia - IV Liga: Lódzka
Polônia - IV Liga: Kujawsko-Pomorska
Suécia - U19 League
Europa - Baltic Women's League
