data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-03,Inglaterra - Premier League,10:00,Bournemouth,Crystal Palace,1.61,4.0,5.25,https://redscores.com/pt-br/match/crystal-palace-afc-bournemouth/0x1
2026-05-03,Inglaterra - Premier League,11:30,Manchester United,Liverpool,2.2,3.8,2.9,https://redscores.com/pt-br/match/liverpool-manchester-united/exh
2026-05-03,Inglaterra - Premier League,15:00,Aston Villa,Tottenham,2.2,3.6,3.1,https://redscores.com/pt-br/match/tottenham-hotspur-aston-villa/dxH
2026-05-03,Espanha - La Liga,09:00,Celta Vigo,Elche,1.75,3.8,4.5,https://redscores.com/pt-br/match/celta-de-vigo-elche/sxAj
2026-05-03,Espanha - La Liga,11:15,Getafe,Rayo Vallecano,1.9,3.4,4.2,https://redscores.com/pt-br/match/getafe-rayo-vallecano/WAxFd
2026-05-03,Espanha - La Liga,13:30,Betis,R. Oviedo,1.55,4.1,5.75,https://redscores.com/pt-br/match/real-oviedo-real-betis/qAx7D
2026-05-03,Espanha - La Liga,16:00,Espanyol,Real Madrid,4.5,3.8,1.75,https://redscores.com/pt-br/match/espanyol-real-madrid/uex15
2026-05-03,Alemanha - Bundesliga,10:30,St. Pauli,Mainz,2.75,3.3,2.55,https://redscores.com/pt-br/match/st-pauli-fsv-mainz-05/YCxAG
2026-05-03,Alemanha - Bundesliga,12:30,M'Gladbach,Dortmund,3.75,3.8,1.9,https://redscores.com/pt-br/match/borussia-dortmund-borussia-monchengladbach/DAxgF
2026-05-03,Alemanha - Bundesliga,14:30,Freiburg,Wolfsburg,2.55,3.5,2.7,https://redscores.com/pt-br/match/vfl-wolfsburg-sc-freiburg/lexC7
2026-05-03,Itália - Serie A,07:30,Bologna,Cagliari,1.8,3.5,4.75,https://redscores.com/pt-br/match/cagliari-bologna/sExrIb
2026-05-03,Itália - Serie A,10:00,Sassuolo,Milan,4.5,4.1,1.72,https://redscores.com/pt-br/match/milan-sassuolo/1Axpw
2026-05-03,Itália - Serie A,13:00,Juventus,Hellas Verona,1.2,7.0,13.0,https://redscores.com/pt-br/match/juventus-hellas-verona/HfxMj
2026-05-03,Itália - Serie A,15:45,Inter,Parma,1.2,7.0,13.0,https://redscores.com/pt-br/match/parma-inter/qdxbY
2026-05-03,França - Ligue 1,10:00,LOSC Lille,Le Havre,1.42,4.75,7.5,https://redscores.com/pt-br/match/losc-lille-le-havre/JFxjI
2026-05-03,França - Ligue 1,12:15,Paris,Brest,2.0,3.4,3.8,https://redscores.com/pt-br/match/brest-paris/lcx4gA
2026-05-03,França - Ligue 1,12:15,Strasbourg,Toulouse,2.8,3.5,2.4,https://redscores.com/pt-br/match/toulouse-strasbourg/WcxHF
2026-05-03,França - Ligue 1,12:15,Auxerre,Angers,1.66,3.7,5.5,https://redscores.com/pt-br/match/angers-sco-auxerre/wgxl9
2026-05-03,França - Ligue 1,15:45,Lyon,Rennes,2.15,3.6,3.2,https://redscores.com/pt-br/match/olympique-lyonnais-rennes/jAxzE
2026-05-03,Países Baixos - Eredivisie,07:15,FC Volendam,Heerenveen,3.4,4.0,1.95,https://redscores.com/pt-br/match/sc-heerenveen-fc-volendam/iIxIT
2026-05-03,Países Baixos - Eredivisie,09:30,Zwolle,Heracles Almelo,1.48,5.0,5.5,https://redscores.com/pt-br/match/pec-zwolle-heracles-almelo/uixaL
2026-05-03,Países Baixos - Eredivisie,09:30,Fortuna Sittard,Feyenoord,5.5,4.75,1.5,https://redscores.com/pt-br/match/feyenoord-fortuna-sittard/gAx5L
2026-05-03,Países Baixos - Eredivisie,11:45,Sparta Rotterdam,G. A. Eagle,2.05,3.9,3.1,https://redscores.com/pt-br/match/go-ahead-eagles-sparta-rotterdam/3fxcH
2026-05-03,Países Baixos - Eredivisie,11:45,AZ,Twente,2.75,4.0,2.25,https://redscores.com/pt-br/match/az-fc-twente/aAxwE
2026-05-03,Portugal - Primeira Liga,11:30,Casa Pia,Tondela,2.25,3.2,3.3,https://redscores.com/pt-br/match/tondela-casa-pia/k6xOEB
2026-05-03,Portugal - Primeira Liga,14:00,Braga,Estoril,1.7,3.8,4.5,https://redscores.com/pt-br/match/sporting-braga-estoril/phxTJ
2026-05-03,Portugal - Primeira Liga,16:30,Rio Ave,Gil Vicente,3.75,3.5,1.95,https://redscores.com/pt-br/match/gil-vicente-rio-ave/8CxQVA
2026-05-03,Turquia - Super Lig,14:00,Kayserispor,Eyüpspor,1.8,3.7,4.33,https://redscores.com/pt-br/match/kayserispor-eyupspor/Qfx11
2026-05-03,Turquia - Super Lig,14:00,Kasımpaşa,Kocaelispor,2.2,3.1,3.5,https://redscores.com/pt-br/match/kasimpasa-kocaelispor/rIxGwB
2026-05-03,Turquia - Super Lig,14:00,Karagümrük,Gençlerbirliği,2.62,3.3,2.62,https://redscores.com/pt-br/match/genclerbirligi-fatih-karagumruk/vcxMcA
2026-05-03,Turquia - Super Lig,14:00,Antalyaspor,Alanyaspor,3.0,3.2,2.4,https://redscores.com/pt-br/match/antalyaspor-alanyaspor/kAxvC
2026-05-03,Brasil - Serie A,16:00,Flamengo,Vasco da Gama,1.53,4.2,6.0,https://redscores.com/pt-br/match/vasco-da-gama-flamengo/MFxYi
2026-05-03,Brasil - Serie A,16:00,São Paulo,Bahia,2.05,3.25,3.9,https://redscores.com/pt-br/match/bahia-sao-paulo/KFxJ6
2026-05-03,Brasil - Serie A,18:30,Chapecoense,Bragantino,3.6,3.3,2.1,https://redscores.com/pt-br/match/chapecoense-bragantino/TFxadb
2026-05-03,Brasil - Serie A,18:30,Internacional,Fluminense,2.25,3.25,3.4,https://redscores.com/pt-br/match/fluminense-internacional/7Ixgw
2026-05-03,Brasil - Serie A,20:30,Mirassol,Corinthians,2.3,3.1,3.3,https://redscores.com/pt-br/match/corinthians-mirassol/8cxm9b
2026-05-03,EUA - Major League Soccer,16:00,New York City,DC United,1.7,4.0,4.75,https://redscores.com/pt-br/match/dc-united-new-york-city/9bxo8
2026-05-03,EUA - Major League Soccer,18:30,Austin,St. Louis City,2.62,3.4,2.7,https://redscores.com/pt-br/match/austin-st-louis-city/XjDAx7ZfA
2026-05-03,Bélgica - Pro League,08:30,Mechelen,Gent,2.7,3.5,2.37,https://redscores.com/pt-br/match/gent-mechelen/LTxfY
2026-05-03,Bélgica - Pro League,11:00,Antwerp,St. Liège,1.95,3.5,3.7,https://redscores.com/pt-br/match/antwerp-standard-liege/LCxOF
2026-05-03,Bélgica - Pro League,13:30,Anderlecht,Club Brugge,4.5,4.2,1.61,https://redscores.com/pt-br/match/club-brugge-anderlecht/RCx3U
2026-05-03,Bélgica - Pro League,14:15,Dender,La Louvière,2.9,3.4,2.3,https://redscores.com/pt-br/match/dender-la-louviere/6wxgzA
2026-05-03,Escócia - Premiership,08:00,Hibernian,Celtic,4.0,3.9,1.65,https://redscores.com/pt-br/match/celtic-hibernian/2xCA
2026-05-03,Espanha - La Liga 2,09:00,Racing Santander,Huesca,1.48,4.5,6.0,https://redscores.com/pt-br/match/huesca-racing-santander/pcx7tb
2026-05-03,Espanha - La Liga 2,11:15,Gijón,Ceuta,1.66,4.1,4.5,https://redscores.com/pt-br/match/sporting-gijon-ceuta/TCxeJB
2026-05-03,Espanha - La Liga 2,13:30,R. Sociedad II,Burgos,2.9,3.25,2.45,https://redscores.com/pt-br/match/burgos-real-sociedad-ii/EHbxjsb
2026-05-03,Espanha - La Liga 2,16:00,Las Palmas,Valladolid,1.75,3.3,4.1,https://redscores.com/pt-br/match/real-valladolid-las-palmas/5Cx3y
2026-05-03,Alemanha - 2. Bundesliga,08:30,Hannover,Preußen Münster,1.38,5.5,6.5,https://redscores.com/pt-br/match/hannover-96-preusen-munster/2UxY8
2026-05-03,Alemanha - 2. Bundesliga,08:30,Elversberg,Paderborn,2.1,3.9,3.0,https://redscores.com/pt-br/match/paderborn-elversberg/JVxZ7
2026-05-03,Alemanha - 2. Bundesliga,08:30,Magdeburg,Hertha,2.05,3.9,3.2,https://redscores.com/pt-br/match/hertha-bsc-magdeburg/L3xZ6
2026-05-03,Alemanha - 2. Bundesliga,08:30,Karlsruher,Darmstadt,2.75,4.0,2.15,https://redscores.com/pt-br/match/darmstadt-98-karlsruher-sc/4DxB0
2026-05-03,Alemanha - 2. Bundesliga,08:30,Fürth,Nürnberg,2.55,3.75,2.5,https://redscores.com/pt-br/match/nurnberg-spvgg-greuther-furth/UHxH5
2026-05-03,Áustria - Tipico Bundesliga,09:30,Austria Wien,Hartberg,1.85,3.75,3.9,https://redscores.com/pt-br/match/austria-wien-hartberg/P8xRQA
2026-05-03,Áustria - Tipico Bundesliga,12:00,Salzburg,Sturm Graz,1.65,4.0,4.75,https://redscores.com/pt-br/match/salzburg-sturm-graz/zxb4
2026-05-03,Suíça - Super League,09:00,St. Gallen,Sion,2.25,3.5,2.87,https://redscores.com/pt-br/match/st-gallen-sion/6CxRD
2026-05-03,Suíça - Super League,11:30,Lugano,Young Boys,2.3,3.75,2.7,https://redscores.com/pt-br/match/young-boys-lugano/SfxZvB
2026-05-03,Suíça - Super League,11:30,Grasshopper,Servette,3.1,3.6,2.15,https://redscores.com/pt-br/match/servette-grasshopper/jqx9X
2026-05-03,Dinamarca - Superliga,09:00,Randers,Vejle,1.6,4.1,5.25,https://redscores.com/pt-br/match/randers-vejle/ttxmab
2026-05-03,Dinamarca - Superliga,09:00,OB,Silkeborg,1.7,4.0,4.5,https://redscores.com/pt-br/match/silkeborg-ob/MAxkO
2026-05-03,Dinamarca - Superliga,11:00,Fredericia,FC Copenhagen,4.75,4.75,1.55,https://redscores.com/pt-br/match/fc-copenhagen-fredericia/mAxCY
2026-05-03,Dinamarca - Superliga,13:00,AGF,SønderjyskE,1.48,4.5,6.0,https://redscores.com/pt-br/match/sonderjyske-agf/mdxty
2026-05-03,Noruega - Eliteserien,09:30,Lillestrøm,Sarpsborg 08,1.65,4.33,4.33,https://redscores.com/pt-br/match/lillestrom-sarpsborg-08/EUxTv
2026-05-03,Noruega - Eliteserien,12:00,Start,Tromsø,4.5,4.0,1.7,https://redscores.com/pt-br/match/start-tromso/0wxw6A
2026-05-03,Noruega - Eliteserien,12:00,Sandefjord,Aalesund,1.75,4.0,4.1,https://redscores.com/pt-br/match/aalesund-sandefjord/NdxDf
2026-05-03,Noruega - Eliteserien,12:00,Kristiansund,HamKam,2.6,3.5,2.6,https://redscores.com/pt-br/match/kristiansund-hamkam/Hhx9Jb
2026-05-03,Noruega - Eliteserien,14:15,Vålerenga,KFUM,1.9,3.7,3.8,https://redscores.com/pt-br/match/valerenga-kfum/hexJgB
2026-05-03,Suécia - Allsvenskan,09:00,Malmö FF,Mjällby,2.25,3.5,3.0,https://redscores.com/pt-br/match/malmo-ff-mjallby/zCxWd
2026-05-03,Suécia - Allsvenskan,09:00,Hammarby,Västerås SK,1.3,5.5,8.5,https://redscores.com/pt-br/match/hammarby-vasteras-sk/RtxEkb
2026-05-03,Suécia - Allsvenskan,11:30,GAIS,Örgryte,1.5,4.5,5.75,https://redscores.com/pt-br/match/gais-orgryte/eOxup
2026-05-03,Suécia - Allsvenskan,11:30,Elfsborg,AIK,2.62,3.2,2.7,https://redscores.com/pt-br/match/elfsborg-aik/dkxJX
2026-05-03,Argentina - Superliga,13:30,Aldosivi,Independiente Rivadavia,3.2,3.0,2.45,https://redscores.com/pt-br/match/independiente-rivadavia-aldosivi/JGx2Tb
2026-05-03,Argentina - Superliga,16:00,Belgrano,Sarmiento,1.7,3.5,5.5,https://redscores.com/pt-br/match/belgrano-sarmiento/7ZAxzub
