data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-15,Inglaterra - Premier League,16:00,Aston Villa,Liverpool,2.8,3.8,2.3,https://redscores.com/pt-br/match/liverpool-aston-villa/exH
2026-05-15,Turquia - Super Lig,14:00,Rizespor,Beşiktaş,3.5,4.0,1.9,https://redscores.com/pt-br/match/besiktas-rizespor/CExcI
2026-05-15,Bélgica - Pro League,15:45,OH Leuven,Antwerp,2.6,3.25,2.5,https://redscores.com/pt-br/match/antwerp-oh-leuven/LCx5P
2026-05-15,Inglaterra - League Two,15:15,Salford,Grimsby Town,2.2,3.3,3.2,https://redscores.com/pt-br/match/salford-city-grimsby-town/DbxHB
2026-05-15,Inglaterra - League Two,16:00,Notts County,Chesterfield,2.3,3.2,3.1,https://redscores.com/pt-br/match/notts-county-chesterfield/SAxcc
2026-05-15,Espanha - La Liga 2,15:30,Castellón,Cádiz,1.3,6.0,8.0,https://redscores.com/pt-br/match/cadiz-castellon/5ZAxcvb
2026-05-15,Espanha - La Liga 2,16:00,Córdoba,Albacete,1.61,4.0,5.25,https://redscores.com/pt-br/match/cordoba-albacete/iHx70
2026-05-15,Itália - Serie B,15:00,Bari 1908,Südtirol,2.4,3.1,3.1,https://redscores.com/pt-br/match/sudtirol-bari-1908/3bxjD
2026-05-15,França - Ligue 2,15:30,Saint-Étienne,Rodez,,,,https://redscores.com/pt-br/match/saint-etienne-rodez/yAxJpb
2026-05-15,China - Super League,08:35,Tianjin Jinmen Tiger,Chengdu Rongcheng,4.75,3.9,1.65,https://redscores.com/pt-br/match/tianjin-jinmen-tiger-chengdu-rongcheng/vVxZ0c
2026-05-15,China - Super League,08:35,Henan Songshan Longmen,Shenzhen Peng City,1.61,3.9,5.25,https://redscores.com/pt-br/match/henan-songshan-longmen-shenzhen-peng-city/fibxk0c
2026-05-15,China - Super League,08:35,Shanghai Port,Zhejiang,1.9,3.8,3.6,https://redscores.com/pt-br/match/zhejiang-shanghai-port/88xIQA
2026-05-15,China - Super League,09:00,Dalian Zhixing,Qingdao Youth Island,1.61,3.9,5.25,https://redscores.com/pt-br/match/qingdao-youth-island-dalian-zhixing/qfeAxTfFA
2026-05-15,China - Super League,09:00,Beijing Guoan,Qingdao Hainiu,1.4,5.0,7.0,https://redscores.com/pt-br/match/beijing-guoan-qingdao-hainiu/H4xj0c
2026-05-15,Arábia Saudita - Pro League,13:15,Damac,Al Feiha,1.8,3.4,4.2,https://redscores.com/pt-br/match/damac-al-feiha/lXcxrXc
2026-05-15,Arábia Saudita - Pro League,15:00,Al Taawoun,Al Riyadh,1.66,3.7,4.33,https://redscores.com/pt-br/match/al-taawoun-al-riyadh/GTxHXc
