data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-01,Inglaterra - Premier League,16:00,Leeds,Burnley,1.36,4.75,8.5,https://redscores.com/pt-br/match/burnley-leeds-united/NxfA
2026-05-01,Espanha - La Liga,16:00,Girona,Mallorca,2.0,3.5,3.75,https://redscores.com/pt-br/match/girona-mallorca/YBxRf
2026-05-01,Itália - Serie A,15:45,Pisa,Lecce,3.25,3.0,2.4,https://redscores.com/pt-br/match/pisa-lecce/RIxVCb
2026-05-01,Turquia - Super Lig,11:00,Rizespor,Konyaspor,2.1,3.4,3.4,https://redscores.com/pt-br/match/rizespor-konyaspor/cIxEV
2026-05-01,Turquia - Super Lig,14:00,Gaziantep,Beşiktaş,3.8,3.9,1.85,https://redscores.com/pt-br/match/besiktas-gaziantep-fk/CExwDA
2026-05-01,Bélgica - Pro League,15:45,Cercle Brugge,Zulte-Waregem,1.85,3.8,3.7,https://redscores.com/pt-br/match/zulte-waregem-cercle-brugge/kjxjV
2026-05-01,Escócia - Premiership,15:45,Livingston,Aberdeen,2.8,3.5,2.37,https://redscores.com/pt-br/match/livingston-aberdeen/hcxOc
2026-05-01,Espanha - La Liga 2,11:15,FC Andorra,Albacete,1.7,3.9,4.5,https://redscores.com/pt-br/match/albacete-fc-andorra/70xq9bA
2026-05-01,Espanha - La Liga 2,13:30,Deportivo La Coruña,Leganés,1.6,4.1,5.25,https://redscores.com/pt-br/match/deportivo-la-coruna-leganes/bDx0G
2026-05-01,Espanha - La Liga 2,16:00,Zaragoza,Granada,2.25,3.1,3.3,https://redscores.com/pt-br/match/granada-real-zaragoza/vAxBcA
2026-05-01,Itália - Serie B,10:00,Empoli,Avellino,2.2,3.2,3.3,https://redscores.com/pt-br/match/empoli-avellino/Pdxj1A
2026-05-01,Itália - Serie B,10:00,Calcio Padova,Pescara,2.7,3.4,2.5,https://redscores.com/pt-br/match/pescara-calcio-padova/Alxs7CA
2026-05-01,Itália - Serie B,10:00,Palermo,Catanzaro,1.6,4.1,5.0,https://redscores.com/pt-br/match/palermo-catanzaro/6JxOab
2026-05-01,Itália - Serie B,10:00,Carrarese,Cesena,2.25,3.4,3.1,https://redscores.com/pt-br/match/cesena-carrarese/hkxJCb
2026-05-01,Itália - Serie B,10:00,Modena,Reggiana,1.65,3.8,5.0,https://redscores.com/pt-br/match/modena-reggiana/mixMy
2026-05-01,Itália - Serie B,10:00,Juve Stabia,Frosinone,3.3,3.5,2.1,https://redscores.com/pt-br/match/frosinone-juve-stabia/wCAx31A
2026-05-01,Itália - Serie B,10:00,Bari 1908,Virtus Entella,3.1,3.1,2.45,https://redscores.com/pt-br/match/bari-1908-virtus-entella/jDxfdb
2026-05-01,Itália - Serie B,10:00,Sampdoria,Südtirol,2.15,3.25,3.5,https://redscores.com/pt-br/match/sudtirol-sampdoria/3bxre
2026-05-01,Itália - Serie B,10:00,Spezia,Venezia,4.2,3.7,1.8,https://redscores.com/pt-br/match/venezia-spezia/LcxuC
2026-05-01,Itália - Serie B,10:00,Mantova,Monza,5.0,3.5,1.72,https://redscores.com/pt-br/match/monza-mantova/vnxR3b
2026-05-01,Dinamarca - Superliga,14:00,Brøndby,Nordsjælland,2.2,3.75,2.9,https://redscores.com/pt-br/match/brondby-nordsjaelland/zcxHT
2026-05-01,Noruega - Eliteserien,13:00,Viking,Rosenborg,1.4,5.0,6.5,https://redscores.com/pt-br/match/viking-rosenborg/iCx3K
2026-05-01,China - Super League,08:00,Dalian Zhixing,Chongqing Tongliang Long,2.1,3.4,3.5,https://redscores.com/pt-br/match/chongqing-tongliang-long-dalian-zhixing/tfFAxTfFA
2026-05-01,China - Super League,08:00,Henan Songshan Longmen,Shenyang Urban,1.95,3.5,3.8,https://redscores.com/pt-br/match/henan-songshan-longmen-shenyang-urban/fibxKzj
2026-05-01,China - Super League,08:35,Shandong Taishan,Qingdao Youth Island,1.48,4.5,6.0,https://redscores.com/pt-br/match/shandong-taishan-qingdao-youth-island/juxqfeA
2026-05-01,China - Super League,08:35,Tianjin Jinmen Tiger,Wuhan Three Towns,2.0,3.3,3.75,https://redscores.com/pt-br/match/tianjin-jinmen-tiger-wuhan-three-towns/vVxMhbA
2026-05-01,China - Super League,09:00,Shanghai Shenhua,Chengdu Rongcheng,2.1,3.5,3.4,https://redscores.com/pt-br/match/shanghai-shenhua-chengdu-rongcheng/DpbxZ0c
2026-05-01,Armênia - Premier League,09:00,Shirak,Ararat,2.15,3.25,2.87,https://redscores.com/pt-br/match/ararat-shirak/BOAxfOA
