data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-20,Itália - Serie B,15:00,Palermo,Catanzaro,1.8,3.7,4.2,https://redscores.com/pt-br/match/palermo-catanzaro/6JxOab
2026-05-20,Noruega - Eliteserien,13:00,Start,Bodø / Glimt,10.0,7.0,1.22,https://redscores.com/pt-br/match/bodo-glimt-start/KNx0w
2026-05-20,Noruega - Eliteserien,14:00,Lillestrøm,Kristiansund,1.4,5.25,6.25,https://redscores.com/pt-br/match/kristiansund-lillestrom/HhxEU
2026-05-20,Noruega - Eliteserien,15:00,Aalesund,Brann,3.5,4.1,1.85,https://redscores.com/pt-br/match/aalesund-brann/Ndxru
2026-05-20,Suécia - Allsvenskan,14:00,GAIS,Hammarby,3.6,3.5,2.0,https://redscores.com/pt-br/match/gais-hammarby/eOxRt
2026-05-20,Finlândia - Veikkausliiga,12:00,Ilves,Inter Turku,3.3,3.5,2.0,https://redscores.com/pt-br/match/inter-turku-ilves/JNx4v
2026-05-20,Finlândia - Veikkausliiga,13:00,KuPS,Jaro,1.4,4.75,6.5,https://redscores.com/pt-br/match/kups-jaro/2EAxbbb
2026-05-20,China - Super League,08:00,Shenyang Urban,Qingdao Hainiu,2.2,3.5,3.1,https://redscores.com/pt-br/match/qingdao-hainiu-shenyang-urban/j0cxKzj
2026-05-20,China - Super League,08:35,Shanghai Shenhua,Wuhan Three Towns,1.57,4.2,5.25,https://redscores.com/pt-br/match/shanghai-shenhua-wuhan-three-towns/DpbxMhbA
2026-05-20,China - Super League,09:00,Zhejiang,Shandong Taishan,3.0,3.5,2.25,https://redscores.com/pt-br/match/shandong-taishan-zhejiang/jux88
2026-05-20,China - Super League,09:00,Chongqing Tongliang Long,Yunnan Yukun,2.7,3.4,2.5,https://redscores.com/pt-br/match/chongqing-tongliang-long-yunnan-yukun/tfFAxUfFA
2026-05-20,Arábia Saudita - Pro League,15:00,Al Khaleej,Al Ahli,5.5,4.75,1.45,https://redscores.com/pt-br/match/al-ahli-al-khaleej/nubxiIB
2026-05-20,Arábia Saudita - Pro League,15:00,Al Najma,Al Shabab,5.5,4.75,1.44,https://redscores.com/pt-br/match/al-najma-al-shabab/0jBxJKc
2026-05-20,Argélia - Ligue 1,13:45,ASO Chlef,JS Kabylie,2.35,3.0,2.8,https://redscores.com/pt-br/match/aso-chlef-js-kabylie/baAxHRb
2026-05-20,Argélia - Ligue 1,13:45,El Bayadh,JS Saoura,8.5,3.4,1.42,https://redscores.com/pt-br/match/js-saoura-el-bayadh/gKcxbwt
2026-05-20,Argélia - Ligue 1,13:45,ES Sétif,MC Alger,2.7,2.9,2.5,https://redscores.com/pt-br/match/es-setif-mc-alger/Udxn2A
2026-05-20,Argélia - Ligue 1,16:00,CR Belouizdad,MC Oran,1.5,3.5,6.5,https://redscores.com/pt-br/match/cr-belouizdad-mc-oran/yZAxQrb
2026-05-20,Egito - Premier League,14:00,Zamalek,Ceramica Cleopatra,1.65,3.1,5.25,https://redscores.com/pt-br/match/zamalek-ceramica-cleopatra/pzAxUKdA
2026-05-20,Egito - Premier League,14:00,Pyramids FC,Smouha,1.38,3.7,8.5,https://redscores.com/pt-br/match/smouha-pyramids-fc/mQbxnnc
2026-05-20,Egito - Premier League,14:00,Al Masry,Al Ahly,4.75,3.5,1.61,https://redscores.com/pt-br/match/al-ahly-al-masry/QDx9BA
2026-05-20,Estônia - Meistriliiga,13:00,Kuressaare,Nõmme United,3.0,3.6,2.0,https://redscores.com/pt-br/match/kuressaare-nomme-united/7lbxJSbA
2026-05-20,Estônia - Meistriliiga,13:00,Trans,Paide,5.0,4.1,1.48,https://redscores.com/pt-br/match/paide-trans/buAxTVA
2026-05-20,Estônia - Meistriliiga,13:00,Nõmme Kalju,Harju Jalgpallikool,1.27,5.25,7.5,https://redscores.com/pt-br/match/nomme-kalju-harju-jalgpallikool/wXAxDzcA
2026-05-20,Noruega - Obos-Ligaen,14:00,Egersund,Lyn,1.7,3.9,4.33,https://redscores.com/pt-br/match/egersund-lyn/FZbxYFB
2026-05-20,Noruega - Obos-Ligaen,14:00,Raufoss,Bryne,3.1,3.5,2.2,https://redscores.com/pt-br/match/bryne-raufoss/1KbxHZb
2026-05-20,Noruega - Obos-Ligaen,14:00,Ranheim,Hødd,1.61,4.2,4.75,https://redscores.com/pt-br/match/ranheim-hodd/jix4M
2026-05-20,Noruega - Obos-Ligaen,14:00,Strømmen,Haugesund,3.3,3.9,1.95,https://redscores.com/pt-br/match/haugesund-strommen/ncxlDA
2026-05-20,Noruega - Obos-Ligaen,14:00,Åsane,Sandnes Ulf,3.0,3.6,2.2,https://redscores.com/pt-br/match/asane-sandnes-ulf/ScAxukb
2026-05-20,Noruega - Obos-Ligaen,14:00,Moss,Strømsgodset,3.5,4.5,1.72,https://redscores.com/pt-br/match/stromsgodset-moss/eCxGk
2026-05-20,Noruega - Obos-Ligaen,14:00,Kongsvinger,Odd,1.9,3.8,3.6,https://redscores.com/pt-br/match/odd-kongsvinger/HHxp3A
2026-05-20,Noruega - Obos-Ligaen,14:00,Sogndal,Stabæk,2.8,3.6,2.25,https://redscores.com/pt-br/match/stabaek-sogndal/6DxGLb
