data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-10,Inglaterra - Premier League,16:00,West Ham,Wolves,1.83,3.75,4.2,https://redscores.com/pt-br/match/west-ham-united-wolverhampton-wanderers/AxO
2026-04-10,Espanha - La Liga,16:00,Real Madrid,Girona,1.3,6.0,8.5,https://redscores.com/pt-br/match/girona-real-madrid/YBx15
2026-04-10,Alemanha - Bundesliga,15:30,Augsburg,Hoffenheim,3.4,3.7,2.05,https://redscores.com/pt-br/match/fc-augsburg-tsg-hoffenheim/OAxvw
2026-04-10,Itália - Serie A,15:45,Roma,Pisa,1.33,5.0,9.5,https://redscores.com/pt-br/match/roma-pisa/SxRI
2026-04-10,França - Ligue 1,14:00,Paris,Monaco,3.75,3.8,1.9,https://redscores.com/pt-br/match/paris-monaco/4gAxjZA
2026-04-10,França - Ligue 1,16:05,Marseille,Metz,1.25,6.0,11.0,https://redscores.com/pt-br/match/olympique-marseille-metz/wxs6
2026-04-10,Países Baixos - Eredivisie,15:00,Twente,FC Volendam,1.2,7.5,12.0,https://redscores.com/pt-br/match/fc-twente-fc-volendam/wExIT
2026-04-10,Portugal - Primeira Liga,16:45,Famalicão,Moreirense,1.53,3.9,6.5,https://redscores.com/pt-br/match/moreirense-famalicao/YIxZ0
2026-04-10,Turquia - Super Lig,14:00,Beşiktaş,Antalyaspor,1.3,5.25,10.0,https://redscores.com/pt-br/match/antalyaspor-besiktas/kAxCE
2026-04-10,Bélgica - Pro League,15:45,Charleroi,Antwerp,1.83,3.3,4.1,https://redscores.com/pt-br/match/antwerp-sporting-charleroi/LCxZI
2026-04-10,Inglaterra - Championship,16:00,West Brom,Millwall,2.3,3.25,3.1,https://redscores.com/pt-br/match/west-bromwich-albion-millwall/fxBA
2026-04-10,Inglaterra - League Two,15:45,Colchester,Swindon,2.2,3.6,3.0,https://redscores.com/pt-br/match/colchester-united-swindon-town/GAxUc
2026-04-10,Espanha - La Liga 2,15:30,Ceuta,R. Sociedad II,2.05,3.4,3.6,https://redscores.com/pt-br/match/real-sociedad-ii-ceuta/jsbxeJB
2026-04-10,Itália - Serie B,15:30,Frosinone,Palermo,2.3,3.4,3.0,https://redscores.com/pt-br/match/palermo-frosinone/6JxwCA
2026-04-10,Alemanha - 2. Bundesliga,13:30,Karlsruher,Bielefeld,3.0,3.6,2.2,https://redscores.com/pt-br/match/dsc-arminia-bielefeld-karlsruher-sc/9yxB0
2026-04-10,Alemanha - 2. Bundesliga,13:30,Düsseldorf,Kiel,2.0,3.7,3.4,https://redscores.com/pt-br/match/fortuna-dusseldorf-holstein-kiel/4Ixg8
2026-04-10,França - Ligue 2,15:00,Guingamp,Grenoble,1.66,3.5,4.5,https://redscores.com/pt-br/match/grenoble-foot-38-guingamp/HJx1y
2026-04-10,França - Ligue 2,15:00,Amiens,Pau,2.5,3.3,2.4,https://redscores.com/pt-br/match/amiens-sc-pau/yGxep
