data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-12,Inglaterra - Premier League,10:00,Nottingham,Aston Villa,2.7,3.3,2.6,https://redscores.com/pt-br/match/aston-villa-nottingham-forest/HxbA
2026-04-12,Inglaterra - Premier League,10:00,Sunderland,Tottenham,2.7,3.2,2.7,https://redscores.com/pt-br/match/sunderland-tottenham-hotspur/Bxd
2026-04-12,Inglaterra - Premier League,10:00,Crystal Palace,Newcastle,2.87,3.6,2.35,https://redscores.com/pt-br/match/newcastle-united-crystal-palace/kx0
2026-04-12,Inglaterra - Premier League,12:30,Chelsea,Man City,3.4,4.0,1.95,https://redscores.com/pt-br/match/manchester-city-chelsea/Exj
2026-04-12,Espanha - La Liga,09:00,Osasuna,Betis,2.2,3.4,3.25,https://redscores.com/pt-br/match/osasuna-real-betis/qDx7D
2026-04-12,Espanha - La Liga,11:15,Mallorca,Rayo Vallecano,2.3,3.25,3.2,https://redscores.com/pt-br/match/rayo-vallecano-mallorca/FdxRf
2026-04-12,Espanha - La Liga,13:30,Celta Vigo,R. Oviedo,1.72,3.6,4.75,https://redscores.com/pt-br/match/celta-de-vigo-real-oviedo/sxqA
2026-04-12,Espanha - La Liga,16:00,Athletic Club,Villarreal,2.25,3.5,3.1,https://redscores.com/pt-br/match/villarreal-athletic-club/a6xKrB
2026-04-12,Alemanha - Bundesliga,10:30,FC Köln,Werder Bremen,2.2,3.5,3.2,https://redscores.com/pt-br/match/werder-bremen-fc-koln/KAxn3
2026-04-12,Alemanha - Bundesliga,12:30,Stuttgart,Hamburger,1.33,5.25,8.0,https://redscores.com/pt-br/match/hamburger-sv-vfb-stuttgart/mwxM3
2026-04-12,Alemanha - Bundesliga,14:30,Mainz,Freiburg,2.3,3.1,3.4,https://redscores.com/pt-br/match/fsv-mainz-05-sc-freiburg/AGxC7
2026-04-12,Itália - Serie A,07:30,Genoa,Sassuolo,2.15,3.3,3.5,https://redscores.com/pt-br/match/genoa-sassuolo/UAxpw
2026-04-12,Itália - Serie A,10:00,Parma,Napoli,6.0,3.8,1.6,https://redscores.com/pt-br/match/parma-napoli/qdxYE
2026-04-12,Itália - Serie A,13:00,Bologna,Lecce,1.8,3.4,4.75,https://redscores.com/pt-br/match/lecce-bologna/VCbxrIb
2026-04-12,Itália - Serie A,15:45,Como,Inter,3.1,3.3,2.3,https://redscores.com/pt-br/match/como-inter/mcxbY
2026-04-12,França - Ligue 1,12:15,Nice,Le Havre,1.95,3.2,4.2,https://redscores.com/pt-br/match/nice-le-havre/LDxjI
2026-04-12,França - Ligue 1,12:15,Toulouse,LOSC Lille,3.25,3.3,2.3,https://redscores.com/pt-br/match/toulouse-losc-lille/WcxJF
2026-04-12,França - Ligue 1,15:45,Lyon,Lorient,1.66,3.8,5.25,https://redscores.com/pt-br/match/olympique-lyonnais-lorient/jAxXOb
2026-04-12,Países Baixos - Eredivisie,07:15,Fortuna Sittard,NAC Breda,2.7,3.5,2.5,https://redscores.com/pt-br/match/nac-breda-fortuna-sittard/Nfx5L
2026-04-12,Países Baixos - Eredivisie,09:30,Zwolle,Excelsior,2.2,3.7,3.1,https://redscores.com/pt-br/match/pec-zwolle-excelsior/uixCN
2026-04-12,Países Baixos - Eredivisie,09:30,Nijmegen,Feyenoord,2.15,4.0,2.9,https://redscores.com/pt-br/match/feyenoord-nec-nijmegen/gAxde
2026-04-12,Países Baixos - Eredivisie,11:45,AZ,Heerenveen,1.72,4.33,4.2,https://redscores.com/pt-br/match/az-sc-heerenveen/aAxiI
2026-04-12,Portugal - Primeira Liga,11:30,Alverca,Casa Pia,1.95,3.3,4.1,https://redscores.com/pt-br/match/casa-pia-alverca/OEBx9tE
2026-04-12,Portugal - Primeira Liga,14:00,Braga,Arouca,1.4,4.5,8.0,https://redscores.com/pt-br/match/sporting-braga-arouca/phxCdA
2026-04-12,Portugal - Primeira Liga,14:00,Benfica,Nacional,1.14,8.0,15.0,https://redscores.com/pt-br/match/benfica-nacional/5Exk3A
2026-04-12,Portugal - Primeira Liga,16:30,Estoril,Porto,6.25,4.75,1.44,https://redscores.com/pt-br/match/porto-estoril/vfxTJ
2026-04-12,Turquia - Super Lig,08:30,Konyaspor,Karagümrük,1.7,3.7,5.0,https://redscores.com/pt-br/match/konyaspor-fatih-karagumruk/EVxMcA
2026-04-12,Turquia - Super Lig,11:00,Göztepe,Kasımpaşa,1.85,3.4,4.33,https://redscores.com/pt-br/match/kasimpasa-goztepe/rIx3bA
2026-04-12,Turquia - Super Lig,14:00,Galatasaray,Kocaelispor,1.22,6.25,12.0,https://redscores.com/pt-br/match/galatasaray-kocaelispor/rxGwB
2026-04-12,Brasil - Serie A,11:00,Athletico PR,Chapecoense,1.5,4.33,6.25,https://redscores.com/pt-br/match/chapecoense-athletico-pr/TFxi5
2026-04-12,Brasil - Serie A,16:00,Botafogo,Coritiba,1.8,3.6,4.5,https://redscores.com/pt-br/match/botafogo-coritiba/7XxbvA
2026-04-12,Brasil - Serie A,18:00,Fluminense,Flamengo,3.5,3.1,2.3,https://redscores.com/pt-br/match/flamengo-fluminense/Yix7I
2026-04-12,Brasil - Serie A,18:30,Corinthians,Palmeiras,2.9,3.2,2.5,https://redscores.com/pt-br/match/corinthians-palmeiras/8cxd5
2026-04-12,Brasil - Serie A,18:30,Cruzeiro,Bragantino,1.85,3.5,4.33,https://redscores.com/pt-br/match/cruzeiro-bragantino/i4xadb
2026-04-12,EUA - Major League Soccer,20:00,Columbus Crew,Orlando City,1.45,4.75,6.0,https://redscores.com/pt-br/match/orlando-city-columbus-crew/KBxoE
2026-04-12,Bélgica - Pro League,08:30,Mechelen,Union Saint-Gilloise,5.0,3.4,1.66,https://redscores.com/pt-br/match/mechelen-union-saint-gilloise/fYx3BA
2026-04-12,Bélgica - Pro League,11:00,Genk,OH Leuven,1.61,3.75,4.75,https://redscores.com/pt-br/match/oh-leuven-genk/5PxMw
2026-04-12,Bélgica - Pro League,13:30,Anderlecht,Gent,1.9,3.5,3.6,https://redscores.com/pt-br/match/gent-anderlecht/LTx3U
2026-04-12,Bélgica - Pro League,14:15,Dender,Zulte-Waregem,3.0,3.3,2.25,https://redscores.com/pt-br/match/zulte-waregem-dender/kjx6w
2026-04-12,Escócia - Premiership,08:00,Falkirk,Rangers,4.75,3.6,1.72,https://redscores.com/pt-br/match/rangers-falkirk/AAxtg
2026-04-12,Inglaterra - Championship,08:00,Birmingham,Wrexham,2.1,3.4,3.4,https://redscores.com/pt-br/match/birmingham-city-wrexham/gxTc
2026-04-12,Espanha - La Liga 2,09:00,Granada,Cultural Leonesa,1.85,3.3,4.5,https://redscores.com/pt-br/match/granada-cultural-leonesa/vAxeBB
2026-04-12,Espanha - La Liga 2,11:15,Huesca,Deportivo La Coruña,3.6,3.0,1.95,https://redscores.com/pt-br/match/huesca-deportivo-la-coruna/pcxbD
2026-04-12,Espanha - La Liga 2,13:30,Cádiz,FC Andorra,3.1,3.4,2.25,https://redscores.com/pt-br/match/cadiz-fc-andorra/5ZAxq9bA
2026-04-12,Espanha - La Liga 2,13:30,Mirandés,Castellón,4.0,3.5,1.95,https://redscores.com/pt-br/match/mirandes-castellon/h2Axcvb
2026-04-12,Espanha - La Liga 2,16:00,Racing Santander,Almería,2.3,3.6,2.87,https://redscores.com/pt-br/match/almeria-racing-santander/efx7tb
2026-04-12,Itália - Serie B,10:00,Calcio Padova,Empoli,3.1,3.25,2.3,https://redscores.com/pt-br/match/empoli-calcio-padova/Pdxs7CA
2026-04-12,Itália - Serie B,12:15,Spezia,Mantova,2.3,3.3,3.1,https://redscores.com/pt-br/match/spezia-mantova/uCxR3b
2026-04-12,Itália - Serie B,14:30,Reggiana,Carrarese,3.4,3.1,2.25,https://redscores.com/pt-br/match/reggiana-carrarese/MyxJCb
2026-04-12,Alemanha - 2. Bundesliga,08:30,Bochum,Eintracht Braunschweig,1.8,3.8,4.1,https://redscores.com/pt-br/match/vfl-bochum-1848-eintracht-braunschweig/LixN7
2026-04-12,Alemanha - 2. Bundesliga,08:30,Paderborn,Magdeburg,1.9,3.9,3.6,https://redscores.com/pt-br/match/paderborn-magdeburg/JVxZ6
2026-04-12,Alemanha - 2. Bundesliga,08:30,Elversberg,Schalke,2.0,3.6,3.5,https://redscores.com/pt-br/match/schalke-04-elversberg/dAxZ7
2026-04-12,Países Baixos - Eerste Divisie,07:15,Dordrecht,Den Haag,3.6,3.8,1.9,https://redscores.com/pt-br/match/fc-dordrecht-ado-den-haag/OGxpj
2026-04-12,Países Baixos - Eerste Divisie,11:45,Willem II,Almere City,2.05,3.9,3.1,https://redscores.com/pt-br/match/willem-ii-almere-city/8fxpL
2026-04-12,Áustria - Tipico Bundesliga,09:30,Sturm Graz,Hartberg,1.66,4.0,4.5,https://redscores.com/pt-br/match/sturm-graz-hartberg/b4xRQA
2026-04-12,Áustria - Tipico Bundesliga,12:00,Austria Wien,Rapid Vienna,2.3,3.2,3.2,https://redscores.com/pt-br/match/austria-wien-rapid-vienna/P8xj9
2026-04-12,Suíça - Super League,11:30,Young Boys,Servette,1.95,3.9,3.4,https://redscores.com/pt-br/match/young-boys-servette/Sfxjq
2026-04-12,Suíça - Super League,11:30,Sion,Lausanne Sport,2.05,3.25,3.8,https://redscores.com/pt-br/match/sion-lausanne-sport/RDxTt
2026-04-12,Suíça - Super League,11:30,Luzern,St. Gallen,2.3,4.0,2.62,https://redscores.com/pt-br/match/st-gallen-luzern/6CxUZ
2026-04-12,Dinamarca - Superliga,09:00,Silkeborg,OB,3.2,3.6,2.1,https://redscores.com/pt-br/match/silkeborg-ob/MAxkO
2026-04-12,Dinamarca - Superliga,09:00,SønderjyskE,Viborg,2.55,3.7,2.5,https://redscores.com/pt-br/match/sonderjyske-viborg/mdxDu
2026-04-12,Dinamarca - Superliga,11:00,Brøndby,Midtjylland,3.4,3.5,2.1,https://redscores.com/pt-br/match/brondby-midtjylland/zcxmH
2026-04-12,Dinamarca - Superliga,13:00,Randers,FC Copenhagen,4.5,3.9,1.75,https://redscores.com/pt-br/match/fc-copenhagen-randers/mAxtt
2026-04-12,Noruega - Eliteserien,09:30,Rosenborg,Sarpsborg 08,2.2,3.6,3.0,https://redscores.com/pt-br/match/rosenborg-sarpsborg-08/3KxTv
2026-04-12,Noruega - Eliteserien,12:00,Fredrikstad,Vålerenga,2.35,3.5,2.87,https://redscores.com/pt-br/match/valerenga-fredrikstad/hexRo
2026-04-12,Noruega - Eliteserien,12:00,Molde,HamKam,1.55,4.2,5.5,https://redscores.com/pt-br/match/molde-hamkam/Xcx9Jb
2026-04-12,Noruega - Eliteserien,12:00,Aalesund,KFUM,2.55,3.5,2.55,https://redscores.com/pt-br/match/aalesund-kfum/NdxJgB
2026-04-12,Noruega - Eliteserien,14:15,Brann,Sandefjord,1.53,4.5,5.25,https://redscores.com/pt-br/match/sandefjord-brann/Dfxru
