data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-18,Inglaterra - Premier League,16:00,Arsenal,Burnley,1.08,11.0,23.0,https://redscores.com/pt-br/match/arsenal-burnley/JxN
2026-05-18,Espanha - La Liga 2,15:30,Leganés,Huesca,1.95,3.6,3.6,https://redscores.com/pt-br/match/huesca-leganes/pcx0G
2026-05-18,Suécia - Allsvenskan,14:00,Djurgården,Sirius,2.25,3.5,3.0,https://redscores.com/pt-br/match/djurgarden-sirius/iDx4V
2026-05-18,Suécia - Allsvenskan,14:00,Örgryte,IFK Göteborg,4.0,3.6,1.85,https://redscores.com/pt-br/match/ifk-goteborg-orgryte/wexup
2026-05-18,Finlândia - Veikkausliiga,12:00,Lahti,VPS,2.15,3.25,3.1,https://redscores.com/pt-br/match/vps-lahti/fpxc5
2026-05-18,Argentina - Primera B Nacional,15:30,Defensores de Belgrano,Chaco For Ever,1.83,3.1,5.0,https://redscores.com/pt-br/match/defensores-de-belgrano-chaco-for-ever/f0x3ub
2026-05-18,Argentina - Primera B Nacional,20:00,All Boys,Deportivo Morón,2.75,2.6,3.2,https://redscores.com/pt-br/match/all-boys-deportivo-moron/6gbxE5B
2026-05-18,Armênia - Premier League,10:00,Shirak,Urartu,4.75,4.1,1.5,https://redscores.com/pt-br/match/urartu-shirak/7oAxfOA
2026-05-18,Armênia - Premier League,12:00,Gandzasar,Pyunik,,,,https://redscores.com/pt-br/match/pyunik-gandzasar/hOAxNsEA
2026-05-18,Brasil - Serie B,19:00,Ponte Preta,Londrina,,,,https://redscores.com/pt-br/match/ponte-preta-londrina/NBAxPob
2026-05-18,Brasil - Serie C,20:00,Botafogo PB,Inter de Limeira,2.1,3.1,3.2,https://redscores.com/pt-br/match/inter-de-limeira-botafogo-pb/0PAx3cb
2026-05-18,Brasil - Serie C,20:00,Confiança,Maranhão,,,,https://redscores.com/pt-br/match/maranhao-confianca/iYbxUiB
2026-05-18,Bulgária - Parva Liga,13:30,Lokomotiv Sofia 1929,Slavia Sofia,1.55,3.9,5.5,https://redscores.com/pt-br/match/slavia-sofia-lokomotiv-sofia-1929/ljx2Ab
2026-05-18,Bulgária - Parva Liga,13:30,Montana,Spartak Varna,7.0,4.0,1.44,https://redscores.com/pt-br/match/montana-spartak-varna/fjxUTA
2026-05-18,Bulgária - Parva Liga,13:30,Beroe,Septemvri Sofia,2.3,3.2,2.9,https://redscores.com/pt-br/match/beroe-septemvri-sofia/oAbxlbb
2026-05-18,Bulgária - Parva Liga,13:30,Dobrudzha 1919,Botev Vratsa,1.53,3.6,6.5,https://redscores.com/pt-br/match/botev-vratsa-dobrudzha-1919/ZPAxhBb
2026-05-18,Egito - Premier League,11:00,Kahraba Ismailia,Haras El Hodood,1.75,3.0,4.5,https://redscores.com/pt-br/match/haras-el-hodood-kahraba-ismailia/TMcxGnc
2026-05-18,Egito - Premier League,11:00,El Geish,Pharco,1.75,2.87,5.25,https://redscores.com/pt-br/match/el-geish-pharco/tnxuyE
2026-05-18,Egito - Premier League,14:00,Ghazl El Mehalla,Al Ittihad,3.0,2.6,2.45,https://redscores.com/pt-br/match/al-ittihad-ghazl-el-mehalla/SCbxrMc
2026-05-18,Egito - Premier League,14:00,Al Mokawloon,Wadi Degla,2.2,2.75,3.5,https://redscores.com/pt-br/match/al-mokawloon-wadi-degla/Gfxv3A
2026-05-18,Equador - Liga Pro,21:00,Guayaquil City,Orense,2.9,3.1,2.37,https://redscores.com/pt-br/match/guayaquil-city-orense/LtAxtGu
2026-05-18,Irlanda - Premier Division,15:45,Waterford United,Drogheda United,2.9,3.25,2.25,https://redscores.com/pt-br/match/drogheda-united-waterford-united/3jxWl
2026-05-18,Israel - Ligat ha'Al,14:00,Maccabi Bnei Raina,Maccabi Netanya,,,,https://redscores.com/pt-br/match/maccabi-netanya-maccabi-bnei-raina/zdAxKtaA
2026-05-18,Israel - Ligat ha'Al,14:00,Hapoel Haifa,Bnei Sakhnin,1.72,3.4,4.1,https://redscores.com/pt-br/match/hapoel-haifa-bnei-sakhnin/4uxVJb
2026-05-18,Israel - Ligat ha'Al,14:00,Ironi Kiryat Shmona,Ashdod,,,,https://redscores.com/pt-br/match/ashdod-ironi-kiryat-shmona/URAxD2A
2026-05-18,Israel - Ligat ha'Al,14:00,Hapoel Katamon,Ironi Tiberias,,,,https://redscores.com/pt-br/match/hapoel-katamon-ironi-tiberias/61xTZA
2026-05-18,Polônia - Ekstraklasa,14:00,Arka Gdynia,Nieciecza,1.7,3.8,4.1,https://redscores.com/pt-br/match/arka-gdynia-nieciecza/ekxFU
2026-05-18,Romênia - Liga 1,14:30,Petrolul 52,Otelul,1.61,3.3,5.25,https://redscores.com/pt-br/match/otelul-petrolul-52/fGxPtR
2026-05-18,Romênia - Liga 1,14:30,SSC Farul,Metaloglobus,1.22,6.0,9.0,https://redscores.com/pt-br/match/metaloglobus-ssc-farul/9eBx2fs
2026-05-18,Romênia - Liga 1,14:30,Unirea Slobozia,UTA Arad,,,,https://redscores.com/pt-br/match/unirea-slobozia-uta-arad/JFbx5ib
2026-05-18,Romênia - Liga 1,14:30,Hermannstadt,FCSB,2.45,3.4,2.45,https://redscores.com/pt-br/match/fcsb-hermannstadt/o5x2LB
2026-05-18,Suécia - Superettan,14:00,GIF Sundsvall,Landskrona,,,,https://redscores.com/pt-br/match/landskrona-gif-sundsvall/bExOob
2026-05-18,Suécia - Superettan,14:05,Oddevold,Örebro,1.9,3.5,3.5,https://redscores.com/pt-br/match/orebro-oddevold/7KxPlb
2026-05-18,Uruguai - Primera Division,18:30,Deportivo Maldonado,Danubio,1.95,3.1,3.5,https://redscores.com/pt-br/match/danubio-deportivo-maldonado/L5xyBb
