liga,hora,home,away,link_confronto,motivo
Escócia - Premiership,09:30,Celtic,Rangers,https://redscores.com/pt-br/match/celtic-rangers/2xAA,Duplicado sem prioridade
Escócia - Premiership,12:00,Hearts,Livingston,https://redscores.com/pt-br/match/livingston-hearts/hcxEC,Duplicado sem prioridade
Escócia - Premiership,12:00,Falkirk,Aberdeen,https://redscores.com/pt-br/match/aberdeen-falkirk/Ocxtg,Duplicado sem prioridade
Escócia - Premiership,12:00,Motherwell,St. Mirren,https://redscores.com/pt-br/match/motherwell-st-mirren/cCxee,Duplicado sem prioridade
Escócia - Premiership,12:00,Kilmarnock,Hibernian,https://redscores.com/pt-br/match/hibernian-kilmarnock/CAx7b,Duplicado sem prioridade
Escócia - Premiership,12:00,Dundee United,Dundee,https://redscores.com/pt-br/match/dundee-united-dundee/tcxuc,Duplicado sem prioridade
