Uruguai - Primera Division,13:00,Torque,Cerro Largo,https://redscores.com/pt-br/match/cerro-largo-torque/NUxZoA
Uruguai - Primera Division,15:30,Boston River,Plaza Colonia,https://redscores.com/pt-br/match/boston-river-plaza-colonia/yoAxRub
Uruguai - Primera Division,18:30,Nacional,Liverpool,https://redscores.com/pt-br/match/nacional-liverpool/RGxai
Uruguai - Primera Division,13:00,Torque,Cerro Largo,https://redscores.com/pt-br/match/cerro-largo-torque/NUxZoA
Uruguai - Primera Division,15:30,Boston River,Plaza Colonia,https://redscores.com/pt-br/match/boston-river-plaza-colonia/yoAxRub
Uruguai - Primera Division,18:30,Nacional,Liverpool,https://redscores.com/pt-br/match/nacional-liverpool/RGxai
Uruguai - Primera Division,13:00,Torque,Cerro Largo,https://redscores.com/pt-br/match/cerro-largo-torque/NUxZoA
Uruguai - Primera Division,15:30,Boston River,Plaza Colonia,https://redscores.com/pt-br/match/boston-river-plaza-colonia/yoAxRub
Uruguai - Primera Division,18:30,Nacional,Liverpool,https://redscores.com/pt-br/match/nacional-liverpool/RGxai
