Inglaterra - FA Cup
Espanha - Super Cup
França - Coupe de France
Portugal - Taça De Portugal
Angola - Girabola
Antígua e Barbuda - Premier Division
Arábia Saudita - Division 1
Arábia Saudita - Youth League
Aruba - Division de Honor
Ásia - Afc Championship U23
Austrália - W-League
Bélgica - First Amateur Division
Bermudas - Premier League
Brasil - Sao Paolo Youth Cup
Brasil - Maranhense
Brasil - Amazonense
Brasil - Alagoano
Brasil - Brasiliense
Brasil - Catarinense 1
Brasil - Cearense 1
Brasil - Goiano 1
Brasil - Baiano 1
Brasil - Paranaense 1
Brasil - Pernambucano 1
Brasil - Sergipano
Brasil - Piauiense
Brasil - Mineiro 1
Brasil - Gaucho 1
Brasil - Paulista A1
Brasil - Carioca 1
Brasil - Paulista A2
Brunei Darussalam - Super League
Burundi - Ligue A
Camboja - C-League
Chipre - 1. Division
Chipre - 2. Division
Chipre - 3. Division
Curaçao - Premier League
Emirados Árabes Unidos - Uae League
Emirados Árabes Unidos - Division 1
Emirados Árabes Unidos - Arabian Gulf Reserve League
Espanha - Primera Division RFEF: Group 2
Espanha - Primera Division RFEF: Group 1
Espanha - Segunda Division RFEF: Group 5
Espanha - Segunda Division RFEF: Group 3
Espanha - Segunda Division RFEF: Group 2
Espanha - Segunda Division RFEF: Group 1
Espanha - Segunda Division RFEF: Group 4
Espanha - Tercera - Group 5
Espanha - Tercera - Group 6
Espanha - Tercera - Group 7
Espanha - Tercera - Group 1
Espanha - Tercera - Group 2
Espanha - Tercera - Group 3
Espanha - Tercera - Group 4
Espanha - Tercera - Group 8
Espanha - Tercera - Group 9
Espanha - Tercera - Group 10
Espanha - Tercera - Group 18
Espanha - Tercera - Group 17
Espanha - Tercera - Group 16
Espanha - Tercera - Group 11
Espanha - Tercera - Group 12
Espanha - Tercera - Group 13
Espanha - Tercera - Group 15
Espanha - Tercera - Group 14
Espanha - Primera Division Women
Espanha - Segunda Division Femenina
França - CFA Group B
Gana - Premier League
Gibraltar - Premier Division
Grécia - Super League 2
Grécia - Gamma Ethniki Group 4
Grécia - Gamma Ethniki Group 3
Grécia - Gamma Ethniki Group 2
Grécia - Gamma Ethniki Group 5
Grécia - Gamma Ethniki Group 6
Grécia - Gamma Ethniki Group 1
Grécia - Panelinio Protathlima
Grécia - Super League K19
Guadalupe - Division d'Honneur
Hong Kong - Premier League
Hong Kong - First Division
Indonésia - Liga 1
Indonésia - Liga 2
Inglaterra - Women's Super League
Inglaterra - Wsl 2 Women
Inglaterra - Women's National League - Premier Division South
Inglaterra - Women's National League - Premier Division North
Israel - Liga Alef
Itália - Serie C: Girone C
Itália - Serie C: Girone A
Itália - Serie C: Girone B
Itália - PrimaVera 1
Jamaica - Premier League
Maldivas - Male League
Mali - Premiere Division
Malta - Premier League
Malta - First Division
Malta - Gozo First Division
Mauritânia - Super D1
México - Liga de Expansión MX
México - Liga Premier Serie B
México - Liga Premier Serie A
México - Liga TDP: Group 2
México - Liga Mx Women
Mianmar - National League
Mundo - Club Friendlies
Mundo - Club Friendlies 3
Omã - Sultan Cup
Portugal - Liga 3
Portugal - 2. Division: Group C
Portugal - 2. Division: Group A
Portugal - 1st Division Women
Portugal - Júniores U19
Quênia - Premier League
Quênia - Super League
RD Congo - Super Ligue
República Dominicana - Liga Mayor
Ruanda - National Soccer League
São Marino - Campionato
Serra Leoa - Premier League
St. Kitts e Nevis - Premier League
Sudão - Sudan Premier League
Suriname - Topklasse
Tailândia - Thai Premier League
Tailândia - Thai League Two
Tailândia - Thai League 3
Togo - Championnat National
Trinidad e Tobago - T&T Pro League
Turquia - 1. Lig
Turquia - 2. Lig: Kirmizi
Turquia - 2. Lig: Beyaz
Turquia - 3. Lig: Group 2
Turquia - 3. Lig: Group 1
Turquia - 3. Lig: Group 3
Turquia - 3. Lig: Group 4
Zâmbia - Super League
Argentina - Torneo Federal B - Litoral Sur
Suazilândia - Premier League
Inglaterra - FA WNL Cup
Espanha - Autonómicas: Cataluña - GR 1
Espanha - Autonómicas: Aragón - GR 1
Espanha - Autonómicas: Euskadi - Álava
Espanha - Autonómicas: Baleares - Menorca
Espanha - Autonómicas: Andalucía - GR 2
Espanha - Autonómicas: Andalucía - GR 1
Espanha - Autonómicas: Extremadura - GR 3
Espanha - Autonómicas: Euskadi - Guipúzcoa
Argentina - Torneo Federal B - Pampeana Sur
Espanha - Autonómicas: Extremadura - GR 1
Espanha - Autonómicas: Aragón - GR 2
Espanha - Autonómicas: Murcia
Espanha - Autonómicas: Extremadura - GR 4
Espanha - Autonómicas: La Rioja
Espanha - Autonómicas: Galicia - Gr 2
Espanha - Autonómicas: C Madrid - GR 2
Espanha - Autonómicas: Navarra
Espanha - Autonómicas: Galicia - GR 1
Espanha - Autonómicas: Castilla León - GR B
Espanha - Autonómicas: Castilla León - GR A
Espanha - Autonómicas: Extremadura - GR 2
Itália - U18 Serie A/B
Inglaterra - Manchester Premier Cup
México - U19 League
Etiópia - Higher League
Indonésia - Liga Nusantara
Quênia - Women Premier League
Indonésia - Liga 1 U20
Gana - Division One
Itália - Super Cup Women
Turquia - Kadınlar Ligi
Ilhas Cayman - CIFA Premier League
Espanha - Autonómicas: C Valenciana - Sud
Espanha - Autonómicas: C Valenciana - Nord
Irlanda - Leinster Senior League
Itália - U16 Serie A/B
Itália - U17 Serie A/B
Espanha - Autonómicas: Asturias
Turquia - Bölgesel Amatör Lig - Region 5
Espanha - Autonómicas: C Madrid - GR 1
Espanha - Primera Nacional Femenina - Group 3
Mundo - Club Friendlies 2
Espanha - División De Honor Juvenil - Group 5
Espanha - División De Honor Juvenil - Group 1
Espanha - División De Honor Juvenil - Group 2
Espanha - División De Honor Juvenil - Group 7
Espanha - División De Honor Juvenil - Group 4
Espanha - División De Honor Juvenil - Group 3
Espanha - División De Honor Juvenil - Group 6
Espanha - Primera Nacional Femenina - Group 6
Turquia - Bölgesel Amatör Lig - Region 3
Tailândia - Thai League 3 - South
Tailândia - Thai League 3 - North
Tailândia - Thai League 3 - West
Tailândia - Thai League 3 - East
Tailândia - Thai League 3 - North East
Israel - Liga Alef - Süd
Egito - League Cup
Mundo - Club Friendlies 4
Turquia - Bölgesel Amatör Lig - Region 6
Turquia - Bölgesel Amatör Lig - Region 8
Espanha - Autonómicas: Euskadi - Vizcaya
Espanha - Autonómicas: Castilla LM - Gr 2
Espanha - Autonómicas: Castilla LM - Gr 1
Espanha - Autonómicas: Baleares - Mallorca A
Espanha - Autonómicas: Canarias - Tenerife 1
Chipre - First Division Women
Espanha - Primera Federación Femenina
África do Sul - Diski Challenge
Turquia - Bölgesel Amatör Lig - Region 4
Malta - National Amateur League
Portugal - Júniores U17
Malásia - Liga M3
Itália - Primavera Women
Turquia - Bölgesel Amatör Lig - Play-offs
Turquia - Bölgesel Amatör Lig - Region 7
Turquia - Bölgesel Amatör Lig - Region 9
