Inglaterra - FA Cup
Espanha - Copa Del Rey
Itália - Coppa Italia
França - Coupe de France
Países Baixos - KNVB Beker
Portugal - Taça De Portugal
Turquia - Turkish Cup
América do Sul - Copa Libertadores
Alemanha - Regionalliga: Bayern
Alemanha - Regionalliga: Südwest
Alemanha - Regionalliga: Nordost
Alemanha - Oberliga: Nordost-Nord
Alemanha - Oberliga: Hamburg
América do Sul - Copa Sudamericana
Arábia Saudita - Division 1
Argélia - Algeria Cup
Argentina - Primera B Metropolitana
Argentina - Primera C
Armênia - First League
Armênia - Armenian Cup
Ásia - AFC Champions League
Ásia - AFC Cup
Ásia - Asian Cup Women
Áustria - Erste Liga
Áustria - WFV Cup
Azerbaijão - Azerbaidjan Cup
Bangladesh - Federation Cup
Barbados - Premier League
Brasil - Copa do Brasil
Brasil - Sul Matogrossense
Brasil - Catarinense 1
Brasil - Amazonense
Brasil - Paulista A1
Butão - Super League
Colômbia - Torneo Betplay
Costa Rica - Primera Division
Costa Rica - Liga de Ascenso
Croácia - 2. HNL
Etiópia - Premier League
Finlândia - Finland Cup
Guadalupe - Division d'Honneur
Guatemala - Liga Nacional
Guiné - Ligue 1
Hungria - Hungarian Cup
Indonésia - Liga 1
Inglaterra - Vanarama National League North
Inglaterra - Vanarama National League South
Inglaterra - Non League Premier: Southern Central
Inglaterra - Non League Premier: Northern
Inglaterra - Non League Premier: Isthmian
Inglaterra - Non League Premier: Southern South
Inglaterra - Non League Div One: Isthmian South Central
Inglaterra - EFL Trophy
Inglaterra - Professional Development League
Inglaterra - Central League
Inglaterra - Premier League U18
Inglaterra - London Senior Cup
Irlanda do Norte - Championship
Islândia - League Cup C
Islândia - League Cup
Islândia - League Cup Women A
Itália - Serie C: Girone B
Itália - Serie C: Girone A
Itália - PrimaVera 1
Jordânia - Premier League
Líbia - Premier League
Macedônia FYR - First League
Macedônia FYR - Second League
Malta - Fa Trophy
México - Liga Premier Serie A
México - Liga TDP: Group 2
Mianmar - National League
Moldávia - Moldovan Cup
Mundo - Club Friendlies 3
Mundo - World Cup Women Qualification Europe
Mundo - Friendly International Women
Omã - Professional League
País de Gales - FAW Championship
Polônia - Polish Cup
Portugal - Liga Revelacao U23
Quirguizistão - Top Liga
RD Congo - Super Ligue
Romênia - Romania Cup
Ruanda - National Soccer League
Rússia - Russian Cup
Serra Leoa - Premier League
Tailândia - Thai League Two
Tanzânia - Ligi kuu Bara
Ucrânia - Ukrainian Cup
Uganda - Premier League
Azerbaijão - Reserve League
Inglaterra - U18 Professional Development League Cup
Inglaterra - Surrey Senior Cup
Inglaterra - Sussex Senior Challenge Cup
Inglaterra - Birmingham Senior Cup
Escócia - Lowland League Cup
Europa - UEFA U17 Championship Women Qualification
Inglaterra - Manchester Premier Cup
México - U19 League
Países Baixos - U19 Divisie 1
Ásia - AGCFF Gulf Club Champions League
Macedônia FYR - Mladinska Super liga
Etiópia - Higher League
Inglaterra - Sheffield and Hallamshire Senior Cup
Espanha - Autonómicas: Canarias - Tenerife 1
Países Baixos - Eerste Klasse
Mundo - Club Friendlies 4
Israel - Liga Bet - North A
Internacional - Womens WC Qualification CONCACAF
Alemanha - State Leagues: Bayern - Südost
Alemanha - State Leagues: Hamburg - Hammonia
Escócia - Regional Leagues
Inglaterra - Hampshire Senior Cup
Croácia - Second NL
Inglaterra - Youth Alliance Cup
Israel - U19 Elite Division
Irlanda do Norte - Premier Intermediate League
Escócia - FA Youth Cup
Bulgária - Women's League
Países Baixos - U21 Divisie 1
Inglaterra - Lancashire FA Challenge Trophy
País de Gales - FAW Championship - South
