liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - League One,17:00,Lincoln,Burton,1.57,3.7,6.25,https://redscores.com/pt-br/match/burton-albion-lincoln-city/obxaC
Argentina - Superliga,17:00,Aldosivi,Defensa y Justicia,2.7,2.8,3.1,https://redscores.com/pt-br/match/defensa-y-justicia-aldosivi/Wrbx2Tb
Argentina - Superliga,20:00,Unión Santa Fe,Platense,2.05,2.87,4.5,https://redscores.com/pt-br/match/union-santa-fe-platense/p6Axhub
Argentina - Superliga,20:00,Banfield,Huracán,2.9,2.7,2.9,https://redscores.com/pt-br/match/banfield-huracan/Qhxo0
Argentina - Superliga,22:15,Central Cordoba,Gimnasia Mendoza,2.05,3.1,4.0,https://redscores.com/pt-br/match/central-cordoba-gimnasia-mendoza/9zBxh0B
Argentina - Superliga,22:15,Instituto,Vélez Sarsfield,2.75,2.87,2.87,https://redscores.com/pt-br/match/velez-sarsfield-instituto/lubx8ub
Arábia Saudita - Pro League,12:15,Al Taawoun,Al Hazm,1.66,3.4,4.5,https://redscores.com/pt-br/match/al-taawoun-al-hazm/GTxcXc
Arábia Saudita - Pro League,14:30,Al Quadisiya,Al Ittihad,2.25,3.6,2.7,https://redscores.com/pt-br/match/al-ittihad-al-quadisiya/zDxtPB
Arábia Saudita - Pro League,14:30,Al Hilal,Al Feiha,1.18,6.0,12.0,https://redscores.com/pt-br/match/al-hilal-al-feiha/62AxrXc
Argélia - Ligue 1,POSTP,CR Belouizdad,MC Alger,,,,https://redscores.com/pt-br/match/cr-belouizdad-mc-alger/yZAxn2A
Argélia - Ligue 1,POSTP,USM Alger,JS Kabylie,,,,https://redscores.com/pt-br/match/usm-alger-js-kabylie/8CbxHRb
Egito - Premier League,12:00,Haras El Hodood,Kahraba Ismailia,2.7,3.0,2.75,https://redscores.com/pt-br/match/haras-el-hodood-kahraba-ismailia/TMcxGnc
Egito - Premier League,12:00,Wadi Degla,Ghazl El Mehalla,1.83,2.9,4.33,https://redscores.com/pt-br/match/wadi-degla-ghazl-el-mehalla/v3AxrMc
Egito - Premier League,15:00,Ismaily,Al Mokawloon,3.75,2.87,2.2,https://redscores.com/pt-br/match/al-mokawloon-ismaily/GfxgCc
