liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Brentford,Nottingham,1.85,3.6,4.33,https://redscores.com/pt-br/match/nottingham-forest-brentford/bAx2B
Inglaterra - Premier League,11:00,Crystal Palace,Chelsea,3.4,3.8,2.0,https://redscores.com/pt-br/match/chelsea-crystal-palace/jx0
Inglaterra - Premier League,11:00,Newcastle,Aston Villa,2.0,3.6,3.6,https://redscores.com/pt-br/match/aston-villa-newcastle-united/Hxk
Inglaterra - Premier League,13:30,Arsenal,Manchester United,1.55,4.33,6.0,https://redscores.com/pt-br/match/manchester-united-arsenal/hxJ
Espanha - La Liga,10:00,Atlético Madrid,Mallorca,1.3,5.25,10.0,https://redscores.com/pt-br/match/mallorca-atletico-madrid/RfxZeb
Espanha - La Liga,12:15,Barcelona,R. Oviedo,1.1,10.0,21.0,https://redscores.com/pt-br/match/fc-barcelona-real-oviedo/lAxqA
Espanha - La Liga,14:30,Real Sociedad,Celta Vigo,2.05,3.4,3.75,https://redscores.com/pt-br/match/celta-de-vigo-real-sociedad/sxWE
Espanha - La Liga,17:00,Alavés,Betis,2.75,2.9,2.75,https://redscores.com/pt-br/match/real-betis-deportivo-alaves/7DxyY
Alemanha - Bundesliga,11:30,M'Gladbach,Stuttgart,3.0,3.75,2.2,https://redscores.com/pt-br/match/borussia-monchengladbach-vfb-stuttgart/gFxM3
Alemanha - Bundesliga,13:30,Freiburg,FC Köln,1.9,3.75,3.8,https://redscores.com/pt-br/match/fc-koln-sc-freiburg/n3xC7
Itália - Serie A,08:30,Sassuolo,Cremonese,2.0,3.3,3.9,https://redscores.com/pt-br/match/sassuolo-cremonese/pwxy2b
Itália - Serie A,11:00,Atalanta,Parma,1.42,4.5,7.5,https://redscores.com/pt-br/match/parma-atalanta/qdxSF
Itália - Serie A,11:00,Genoa,Bologna,3.0,3.0,2.55,https://redscores.com/pt-br/match/genoa-bologna/UAxrIb
Itália - Serie A,14:00,Juventus,Napoli,1.95,3.2,4.33,https://redscores.com/pt-br/match/napoli-juventus/YExHf
Itália - Serie A,16:45,Roma,Milan,2.6,2.8,2.7,https://redscores.com/pt-br/match/roma-milan/Sx1A
França - Ligue 1,11:00,Nantes,Nice,2.8,3.5,2.45,https://redscores.com/pt-br/match/nantes-nice/8xLD
França - Ligue 1,13:15,Brest,Toulouse,2.8,3.1,2.7,https://redscores.com/pt-br/match/brest-toulouse/lcxWc
França - Ligue 1,13:15,Paris,Angers,1.85,3.4,4.75,https://redscores.com/pt-br/match/angers-sco-paris/wgx4gA
França - Ligue 1,13:15,Metz,Lyon,4.75,3.9,1.7,https://redscores.com/pt-br/match/olympique-lyonnais-metz/jAxs6
França - Ligue 1,16:45,LOSC Lille,Strasbourg,2.1,3.5,3.4,https://redscores.com/pt-br/match/strasbourg-losc-lille/HFxJF
Países Baixos - Eredivisie,08:15,Telstar,AZ,3.9,3.75,1.9,https://redscores.com/pt-br/match/az-telstar/aAxMM
Países Baixos - Eredivisie,10:30,Groningen,Fortuna Sittard,1.55,4.0,5.75,https://redscores.com/pt-br/match/fortuna-sittard-fc-groningen/5LxNt
Países Baixos - Eredivisie,12:45,Utrecht,Sparta Rotterdam,1.95,3.6,3.75,https://redscores.com/pt-br/match/fc-utrecht-sparta-rotterdam/jgxcH
