liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Alemanha - 3. Liga,14:00,Wehen Wiesbaden,Alemannia Aachen,2.0,3.75,3.25,https://redscores.com/pt-br/match/alemannia-aachen-wehen-wiesbaden/r3xv6
Arábia Saudita - Pro League,11:45,Al Fateh,Al Ettifaq,2.2,3.9,2.87,https://redscores.com/pt-br/match/al-fateh-al-ettifaq/RRAxdvb
Arábia Saudita - Pro League,12:30,Al Suqoor,Al Khaleej,2.05,3.7,3.1,https://redscores.com/pt-br/match/al-khaleej-al-suqoor/iIBxuXc
Arábia Saudita - Pro League,15:00,Al Ittihad,Al Hilal,3.75,4.33,1.72,https://redscores.com/pt-br/match/al-ittihad-al-hilal/zDx62A
Armênia - Premier League,08:30,Alashkert,Van,1.66,3.5,4.33,https://redscores.com/pt-br/match/alashkert-van/COAxS6bA
Armênia - Premier League,12:00,Urartu,Shirak,1.42,4.33,5.75,https://redscores.com/pt-br/match/urartu-shirak/7oAxfOA
Austrália - A-League,05:35,Newcastle Jets,Melbourne Victory,2.8,3.9,2.2,https://redscores.com/pt-br/match/newcastle-jets-melbourne-victory/eExVH
Bélgica - First Division B,15:00,Francs Borains,Jong Gent,2.25,3.3,2.8,https://redscores.com/pt-br/match/francs-borains-jong-gent/5BAxgQGA
Bélgica - First Division B,15:00,Seraing,Lierse Kempenzonen,2.75,3.5,2.3,https://redscores.com/pt-br/match/rfc-seraing-lierse-kempenzonen/NNxHiaA
Brasil - Serie B,19:00,Novorizontino,Botafogo SP,1.53,3.7,7.0,https://redscores.com/pt-br/match/botafogo-sp-novorizontino/VAxnVA
Brasil - Serie B,21:35,Cuiabá,Remo,1.72,3.4,5.25,https://redscores.com/pt-br/match/cuiaba-remo/roAxKdB
Chile - Primera Division,17:00,Palestino,Everton,2.05,3.25,3.6,https://redscores.com/pt-br/match/palestino-everton/eubx7bc
Colômbia - Liga BetPlay,18:00,Alianza Petrolera,La Equidad,1.48,4.1,6.5,https://redscores.com/pt-br/match/la-equidad-alianza-petrolera/EUbxLNB
Colômbia - Liga BetPlay,20:00,Fortaleza CEIF,Deportivo Pasto,1.7,3.3,5.75,https://redscores.com/pt-br/match/fortaleza-ceif-deportivo-pasto/ZUAxlNB
Colômbia - Liga BetPlay,22:10,Deportivo Pereira,Rionegro Águilas,1.83,3.3,4.5,https://redscores.com/pt-br/match/rionegro-aguilas-deportivo-pereira/ZbxMGb
Colômbia - Liga BetPlay,22:10,América de Cali,Junior FC,1.9,3.2,4.5,https://redscores.com/pt-br/match/junior-fc-america-de-cali/WCbx7Ob
Croácia - 1. HNL,13:00,Gorica,Hajduk Split,3.75,3.6,1.85,https://redscores.com/pt-br/match/hajduk-split-gorica/1hxpfb
Dinamarca - First Division,14:00,Kolding IF,Middelfart,1.48,4.5,6.0,https://redscores.com/pt-br/match/kolding-if-middelfart/OJbxsKb
Dinamarca - First Division,14:00,B 93,Horsens,3.9,3.6,1.85,https://redscores.com/pt-br/match/horsens-b-93/oBx5k
Equador - Liga Pro,21:00,Orense,Universidad Católica,2.6,3.5,2.5,https://redscores.com/pt-br/match/universidad-catolica-orense/iDcxtGu
Escócia - League One,15:45,Hamilton Academical,Queen of the South,1.44,4.1,5.5,https://redscores.com/pt-br/match/hamilton-academical-queen-of-the-south/QCxPm
Eslovênia - 1. SNL,12:30,Aluminij,Bravo,3.7,3.3,1.9,https://redscores.com/pt-br/match/aluminij-bravo/72xXYM
Irlanda - Premier Division,15:45,St Patrick's,Waterford United,1.4,4.33,8.0,https://redscores.com/pt-br/match/st-patrick-s-waterford-united/ukxWl
Irlanda - Premier Division,15:45,Galway United,Drogheda United,2.05,3.4,3.4,https://redscores.com/pt-br/match/galway-united-drogheda-united/DCx3j
Irlanda - Premier Division,15:45,UCD,Bray Wanderers,,,,https://redscores.com/pt-br/match/bray-wanderers-ucd/ojxfL
Irlanda - Premier Division,15:45,Treaty United,Cobh Ramblers,,,,https://redscores.com/pt-br/match/cobh-ramblers-treaty-united/BGxTiDA
Malásia - Super League,10:00,Kelantan United,Melaka,,,,https://redscores.com/pt-br/match/kelantan-united-melaka/tGbAxKcFA
País de Gales - Premier League,15:45,Llanelli Town,The New Saints,34.0,13.0,1.05,https://redscores.com/pt-br/match/the-new-saints-llanelli-town/pExrgD
Peru - Primera Division,17:00,Juan Pablo II College,Comerciantes Unidos,1.83,3.3,4.5,https://redscores.com/pt-br/match/comerciantes-unidos-juan-pablo-ii-college/5hBxwyFA
Polônia - Ekstraklasa,13:00,Nieciecza,Zagłębie Lubin,2.45,3.5,2.8,https://redscores.com/pt-br/match/zaglebie-lubin-nieciecza/XkxFU
Polônia - Ekstraklasa,15:30,Motor Lublin,Widzew Lodz,2.87,3.5,2.4,https://redscores.com/pt-br/match/widzew-lodz-motor-lublin/tKbxfBB
Polônia - Ekstraklasa,19:00,Radomiak Radom,Wisła Płock,,,,https://redscores.com/pt-br/match/wisla-plock-radomiak-radom/QWxJ1
Portugal - Segunda Liga,14:45,Torreense,UD Oliveirense,1.61,3.7,4.75,https://redscores.com/pt-br/match/torreense-ud-oliveirense/13AxLUd
Portugal - Segunda Liga,16:45,Vizela,Felgueiras 1932,1.9,3.5,3.7,https://redscores.com/pt-br/match/vizela-felgueiras-1932/0Fbxwsb
Romênia - Liga 1,11:30,Csikszereda,Petrolul 52,2.87,3.0,2.62,https://redscores.com/pt-br/match/csikszereda-petrolul-52/rXbxPtR
Romênia - Liga 1,14:30,Argeş,Dinamo Bucureşti,3.25,3.0,2.4,https://redscores.com/pt-br/match/dinamo-bucuresti-arges/ZixjXb
Sérvia - Super Liga,11:00,Napredak,Vojvodina,3.8,3.5,1.83,https://redscores.com/pt-br/match/vojvodina-napredak/IYx2NA
Sérvia - Super Liga,12:30,Novi Pazar,Javor Ivanjica,1.7,3.6,4.33,https://redscores.com/pt-br/match/javor-ivanjica-novi-pazar/LwxlPA
Sérvia - Super Liga,12:30,Partizan,Mladost Lučani,1.3,5.0,8.5,https://redscores.com/pt-br/match/partizan-mladost-lucani/1wxq6aA
Suécia - Superettan,14:00,Örgryte,Västerås SK,2.7,3.8,2.3,https://redscores.com/pt-br/match/orgryte-vasteras-sk/upxEkb
Uruguai - Primera Division,19:30,Defensor Sporting,Torque,2.7,3.0,2.7,https://redscores.com/pt-br/match/torque-defensor-sporting/ZoAxmFb
Bulgária - Parva Liga,09:00,Montana,Arda,4.0,3.3,1.95,https://redscores.com/pt-br/match/montana-arda/fjxvOD
Bulgária - Parva Liga,11:30,Spartak Varna,Botev Plovdiv,4.0,3.7,1.83,https://redscores.com/pt-br/match/botev-plovdiv-spartak-varna/oHxUTA
Bulgária - Parva Liga,14:00,Lokomotiv Sofia 1929,Lokomotiv Plovdiv,2.1,3.0,3.9,https://redscores.com/pt-br/match/lokomotiv-plovdiv-lokomotiv-sofia-1929/mCx2Ab
