liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,19:00,Bragantino,Atlético Mineiro,2.2,3.3,3.4,https://redscores.com/pt-br/match/atletico-mineiro-bragantino/F5xadb
Brasil - Serie A,19:00,Flamengo,Internacional,1.44,4.5,7.0,https://redscores.com/pt-br/match/flamengo-internacional/Yixgw
Brasil - Serie A,20:00,Santos,São Paulo,2.2,3.25,3.3,https://redscores.com/pt-br/match/sao-paulo-santos/J6xm9
Brasil - Serie A,20:00,Remo,Mirassol,2.75,3.1,2.7,https://redscores.com/pt-br/match/mirassol-remo/m9bxKdB
Brasil - Serie A,21:30,Palmeiras,Vitória,1.36,5.0,8.5,https://redscores.com/pt-br/match/palmeiras-vitoria/d5xm5
Brasil - Serie A,21:30,Grêmio,Botafogo,2.3,3.2,3.3,https://redscores.com/pt-br/match/botafogo-gremio/7Xx7y
Escócia - Premiership,16:45,Livingston,Falkirk,3.5,3.4,2.05,https://redscores.com/pt-br/match/livingston-falkirk/hcxtg
Escócia - Premiership,16:45,Dundee,Motherwell,3.8,3.3,2.0,https://redscores.com/pt-br/match/dundee-motherwell/ucxcC
Escócia - Premiership,16:45,Rangers,Kilmarnock,1.3,5.0,10.0,https://redscores.com/pt-br/match/rangers-kilmarnock/AAx7b
Escócia - Premiership,16:45,Hibernian,Dundee United,1.55,3.9,5.75,https://redscores.com/pt-br/match/hibernian-dundee-united/CAxtc
Escócia - Premiership,16:45,St. Mirren,Hearts,,,,https://redscores.com/pt-br/match/hearts-st-mirren/ECxee
Escócia - Premiership,16:45,Aberdeen,Celtic,,,,https://redscores.com/pt-br/match/celtic-aberdeen/2xOc
Escócia - Premiership,17:00,Aberdeen,Celtic,6.25,4.33,1.45,https://redscores.com/pt-br/match/celtic-aberdeen/2xOc
Grécia - Super League,13:30,Asteras Tripolis,Olympiakos,9.5,4.33,1.4,https://redscores.com/pt-br/match/olympiakos-piraeus-asteras-tripolis/2ExdY
Argélia - Ligue 1,11:00,USM Khenchela,ASO Chlef,1.85,3.0,4.2,https://redscores.com/pt-br/match/aso-chlef-usm-khenchela/baAxUoM
Argélia - Ligue 1,11:00,El Bayadh,MB Rouisset,2.4,2.8,3.0,https://redscores.com/pt-br/match/mb-rouisset-el-bayadh/woMxbwt
Argélia - Ligue 1,12:00,JS Saoura,ES Sétif,,,,https://redscores.com/pt-br/match/es-setif-js-saoura/UdxgKc
Colômbia - Liga BetPlay,22:00,Atlético Nacional,América de Cali,,,,https://redscores.com/pt-br/match/atletico-nacional-america-de-cali/EyAx7Ob
Egito - Premier League,12:00,Smouha,Pyramids FC,3.4,2.8,2.15,https://redscores.com/pt-br/match/smouha-pyramids-fc/mQbxnnc
Egito - Premier League,12:00,ZED FC,Al Masry,2.6,2.9,2.7,https://redscores.com/pt-br/match/al-masry-zed-fc/9BAxLdBA
Egito - Premier League,15:00,Kahraba Ismailia,Zamalek,4.2,3.0,1.9,https://redscores.com/pt-br/match/zamalek-kahraba-ismailia/pzAxGnc
Eslovênia - 1. SNL,POSTP,Domžale,Maribor,4.1,3.75,1.72,https://redscores.com/pt-br/match/domzale-maribor/NGxWY
Eslovênia - 1. SNL,13:30,Celje,Radomlje,1.3,5.5,7.5,https://redscores.com/pt-br/match/celje-radomlje/ijx49A
Polônia - Ekstraklasa,POSTP,Jagiellonia Białystok,Katowice,1.61,4.33,4.1,https://redscores.com/pt-br/match/jagiellonia-bialystok-katowice/shxJW
Romênia - Liga 1,11:00,Metaloglobus,Csikszereda,2.62,3.1,2.4,https://redscores.com/pt-br/match/csikszereda-metaloglobus/rXbx9eB
Romênia - Liga 1,13:00,UTA Arad,CFR Cluj,2.8,3.0,2.37,https://redscores.com/pt-br/match/cfr-cluj-uta-arad/a8x5ib
Romênia - Liga 1,15:30,SSC Farul,Dinamo Bucureşti,3.3,3.2,2.0,https://redscores.com/pt-br/match/dinamo-bucuresti-ssc-farul/Zix2fs
