liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Newcastle,Chelsea,2.7,3.6,2.5,https://redscores.com/pt-br/match/chelsea-newcastle-united/jxk
Inglaterra - Premier League,12:00,Wolves,Brentford,3.6,3.5,2.05,https://redscores.com/pt-br/match/wolverhampton-wanderers-brentford/Ox2B
Inglaterra - Premier League,12:00,Bournemouth,Burnley,1.45,4.5,7.0,https://redscores.com/pt-br/match/burnley-afc-bournemouth/Nx1
Inglaterra - Premier League,12:00,Man City,West Ham,1.22,8.0,10.0,https://redscores.com/pt-br/match/west-ham-united-manchester-city/AxE
Inglaterra - Premier League,12:00,Brighton,Sunderland,1.66,4.0,5.25,https://redscores.com/pt-br/match/sunderland-brighton-hove-albion/BxIA
Inglaterra - Premier League,14:30,Tottenham,Liverpool,3.5,3.75,2.0,https://redscores.com/pt-br/match/tottenham-hotspur-liverpool/dxe
Inglaterra - Premier League,17:00,Leeds,Crystal Palace,2.7,3.3,2.7,https://redscores.com/pt-br/match/crystal-palace-leeds-united/0xfA
Inglaterra - Premier League,17:00,Everton,Arsenal,6.25,4.2,1.53,https://redscores.com/pt-br/match/everton-arsenal/GxJ
Espanha - La Liga,10:00,R. Oviedo,Celta Vigo,3.4,3.4,2.15,https://redscores.com/pt-br/match/celta-de-vigo-real-oviedo/sxqA
Espanha - La Liga,12:15,Levante,Real Sociedad,3.4,3.4,2.15,https://redscores.com/pt-br/match/real-sociedad-levante/WExU5
Espanha - La Liga,14:30,Osasuna,Alavés,2.2,3.0,3.7,https://redscores.com/pt-br/match/osasuna-deportivo-alaves/qDxyY
Espanha - La Liga,17:00,Real Madrid,Sevilla,1.2,7.0,12.0,https://redscores.com/pt-br/match/sevilla-real-madrid/CFx15
Alemanha - Bundesliga,11:30,Wolfsburg,Freiburg,2.5,3.6,2.75,https://redscores.com/pt-br/match/vfl-wolfsburg-sc-freiburg/lexC7
Alemanha - Bundesliga,11:30,Stuttgart,Hoffenheim,2.0,3.8,3.4,https://redscores.com/pt-br/match/tsg-hoffenheim-vfb-stuttgart/vwxM3
Alemanha - Bundesliga,11:30,Hamburger,Frankfurt,2.55,3.6,2.62,https://redscores.com/pt-br/match/eintracht-frankfurt-hamburger-sv/adxmw
Alemanha - Bundesliga,11:30,Augsburg,Werder Bremen,2.25,3.5,3.1,https://redscores.com/pt-br/match/werder-bremen-fc-augsburg/KAxOA
Alemanha - Bundesliga,11:30,FC Köln,Union Berlin,2.3,3.3,3.1,https://redscores.com/pt-br/match/fc-union-berlin-fc-koln/vIxn3
