liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Championship,16:45,Southampton,West Brom,1.8,3.6,4.2,https://redscores.com/pt-br/match/west-bromwich-albion-southampton/fxcA
Inglaterra - Championship,16:45,Preston,Coventry,3.6,3.6,1.95,https://redscores.com/pt-br/match/preston-north-end-coventry-city/tAx5A
Inglaterra - Championship,16:45,Watford,Sheffield Wed,1.53,4.2,5.75,https://redscores.com/pt-br/match/watford-sheffield-wednesday/Mx5
Inglaterra - Championship,16:45,Blackburn,Oxford Utd,1.8,3.5,4.5,https://redscores.com/pt-br/match/blackburn-rovers-oxford-united/bx2c
Inglaterra - Championship,16:45,Sheffield Utd,Norwich,1.66,3.7,5.25,https://redscores.com/pt-br/match/sheffield-united-norwich-city/KxQ
Inglaterra - Championship,16:45,Swansea,Portsmouth,2.2,3.2,3.5,https://redscores.com/pt-br/match/portsmouth-swansea-city/Cxp
Inglaterra - Championship,16:45,Charlton,Middlesbrough,3.3,3.2,2.2,https://redscores.com/pt-br/match/charlton-athletic-middlesbrough/cxD
Inglaterra - Championship,17:00,QPR,Birmingham,2.8,3.25,2.5,https://redscores.com/pt-br/match/birmingham-city-queens-park-rangers/gxy
Inglaterra - League One,16:45,Lincoln,Barnsley,2.1,3.5,3.2,https://redscores.com/pt-br/match/barnsley-lincoln-city/3xaC
Inglaterra - League One,16:45,Mansfield,Bolton,3.6,3.5,1.95,https://redscores.com/pt-br/match/bolton-wanderers-mansfield-town/ixvB
Inglaterra - League One,16:45,Port Vale,Bradford City,2.55,3.25,2.7,https://redscores.com/pt-br/match/bradford-city-port-vale/HbxVC
Inglaterra - League One,16:45,Exeter,Wimbledon,2.25,3.3,3.1,https://redscores.com/pt-br/match/exeter-city-afc-wimbledon/bBx6c
Inglaterra - League One,16:45,Wycombe,Plymouth,1.7,3.7,4.5,https://redscores.com/pt-br/match/plymouth-argyle-wycombe-wanderers/zAxaB
Inglaterra - League One,16:45,Doncaster,Stockport County,2.37,3.25,2.9,https://redscores.com/pt-br/match/doncaster-rovers-stockport-county/1BxCc
Inglaterra - League One,16:45,Leyton Orient,Luton,2.87,3.25,2.37,https://redscores.com/pt-br/match/luton-town-leyton-orient/3AxZc
Inglaterra - League One,16:45,Stevenage,Cardiff,2.62,3.2,2.6,https://redscores.com/pt-br/match/cardiff-city-stevenage/eAxVd
Inglaterra - League One,16:45,Northampton,Huddersfield,3.2,3.3,2.2,https://redscores.com/pt-br/match/northampton-town-huddersfield-town/tBxDc
Inglaterra - League One,17:00,Reading,Peterborough,2.2,3.4,3.1,https://redscores.com/pt-br/match/reading-peterborough-united/Lxfc
Inglaterra - League Two,16:45,Barrow,Tranmere,2.62,3.1,2.62,https://redscores.com/pt-br/match/tranmere-rovers-barrow/jBxGd
Inglaterra - League Two,16:45,Shrewsbury,Grimsby Town,3.1,3.25,2.25,https://redscores.com/pt-br/match/shrewsbury-town-grimsby-town/qbxHB
Inglaterra - League Two,16:45,Fleetwood,Salford,2.8,3.5,2.25,https://redscores.com/pt-br/match/salford-city-fleetwood-town/DbxgC
Inglaterra - League Two,16:45,Notts County,MK Dons,2.55,3.25,2.7,https://redscores.com/pt-br/match/notts-county-milton-keynes-dons/SAxsC
Inglaterra - League Two,16:45,Swindon,Cheltenham,1.42,4.33,7.0,https://redscores.com/pt-br/match/swindon-town-cheltenham-town/UcxXC
Inglaterra - League Two,16:45,Barnet,Bristol Rovers,1.57,3.75,5.75,https://redscores.com/pt-br/match/bristol-rovers-barnet/yBxGC
Inglaterra - League Two,16:45,Bromley,Crawley,1.8,3.8,3.9,https://redscores.com/pt-br/match/crawley-town-bromley/lBx1c
Inglaterra - League Two,16:45,Harrogate,Accrington,3.4,3.2,2.15,https://redscores.com/pt-br/match/harrogate-town-accrington-stanley/idxOd
Inglaterra - League Two,16:45,Cambridge,Chesterfield,2.0,3.2,3.75,https://redscores.com/pt-br/match/cambridge-united-chesterfield/zBxcc
Bélgica - First Division B,16:00,KRC Genk II,RSC Anderlecht II,2.25,3.6,2.55,https://redscores.com/pt-br/match/krc-genk-ii-rsc-anderlecht-ii/5jEAx6jEA
Irlanda do Norte - Premiership,16:45,Crusaders,Cliftonville,3.25,3.3,2.0,https://redscores.com/pt-br/match/cliftonville-crusaders/Glx0O
País de Gales - Premier League,16:45,Penybont,Barry Town United,1.72,3.75,3.75,https://redscores.com/pt-br/match/penybont-barry-town-united/onxbO
País de Gales - Premier League,16:45,Briton Ferry,The New Saints,15.0,9.0,1.12,https://redscores.com/pt-br/match/the-new-saints-briton-ferry/pExrzB
Bulgária - Parva Liga,12:30,Botev Vratsa,Montana,1.75,3.3,5.25,https://redscores.com/pt-br/match/montana-botev-vratsa/fjxZPA
