liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,17:00,Villarreal,Espanyol,1.66,4.33,4.5,https://redscores.com/pt-br/match/espanyol-villarreal/uexa6
Itália - Serie A,14:30,Atalanta,Cremonese,1.36,5.0,9.0,https://redscores.com/pt-br/match/atalanta-cremonese/SFxy2b
Itália - Serie A,16:45,Roma,Cagliari,1.48,4.1,7.5,https://redscores.com/pt-br/match/roma-cagliari/SxsE
Portugal - Primeira Liga,15:45,Famalicão,AVS,1.38,4.5,8.5,https://redscores.com/pt-br/match/famalicao-avs/Z0xqKFA
Portugal - Primeira Liga,17:45,Porto,Sporting,2.3,3.0,3.3,https://redscores.com/pt-br/match/sporting-cp-porto/7xvf
Turquia - Super Lig,11:00,Kayserispor,Kocaelispor,3.0,3.1,2.4,https://redscores.com/pt-br/match/kayserispor-kocaelispor/QfxGwB
Turquia - Super Lig,14:00,Gaziantep,Kasımpaşa,2.05,3.4,3.6,https://redscores.com/pt-br/match/kasimpasa-gaziantep-fk/rIxwDA
Turquia - Super Lig,14:00,Fenerbahçe,Gençlerbirliği,1.22,6.25,13.0,https://redscores.com/pt-br/match/fenerbahce-genclerbirligi/NAxvc
Inglaterra - Championship,17:01,Sheffield Utd,Middlesbrough,2.3,3.4,3.1,https://redscores.com/pt-br/match/middlesbrough-sheffield-united/DxK
Espanha - La Liga 2,16:30,Racing Santander,Mirandés,1.55,4.33,5.25,https://redscores.com/pt-br/match/mirandes-racing-santander/h2Ax7tb
França - Ligue 2,16:45,Amiens,Clermont,2.55,3.1,2.45,https://redscores.com/pt-br/match/amiens-sc-clermont/yGxC1A
Países Baixos - Eerste Divisie,16:00,FC Emmen,Cambuur,3.0,3.7,2.15,https://redscores.com/pt-br/match/sc-cambuur-fc-emmen/qLxRu
Países Baixos - Eerste Divisie,16:00,Jong PSV,TOP Oss,1.95,4.0,3.3,https://redscores.com/pt-br/match/top-oss-jong-psv/vtxVY
Países Baixos - Eerste Divisie,16:00,Jong AZ,Dordrecht,2.5,3.7,2.55,https://redscores.com/pt-br/match/fc-dordrecht-jong-az/OGxc0
Dinamarca - Superliga,15:00,Vejle,Fredericia,1.95,3.5,3.7,https://redscores.com/pt-br/match/fredericia-vejle/CYxmab
Dinamarca - Superliga,17:00,AGF,OB,1.6,4.2,5.0,https://redscores.com/pt-br/match/ob-agf/kOxty
Argentina - Superliga,17:00,Barracas Central,Gimnasia La Plata,2.62,3.0,2.9,https://redscores.com/pt-br/match/gimnasia-la-plata-barracas-central/VDx3gb
Argentina - Superliga,19:15,Estudiantes,Deportivo Riestra,1.85,3.0,5.5,https://redscores.com/pt-br/match/estudiantes-deportivo-riestra/bPbx94B
Argentina - Superliga,19:15,Lanús,Talleres Córdoba,2.0,3.1,4.5,https://redscores.com/pt-br/match/lanus-talleres-cordoba/6Tbx5Ub
Argentina - Superliga,21:30,Estudiantes Río Cuarto,Independiente Rivadavia,3.2,2.8,2.6,https://redscores.com/pt-br/match/independiente-rivadavia-estudiantes-rio-cuarto/JGxyiB
Chile - Primera Division,20:00,Unión La Calera,Cobresal,2.45,3.2,2.7,https://redscores.com/pt-br/match/cobresal-union-la-calera/EvAxqRB
Israel - Ligat ha'Al,15:00,Maccabi Tel Aviv,Maccabi Bnei Raina,1.16,6.5,13.0,https://redscores.com/pt-br/match/maccabi-tel-aviv-maccabi-bnei-raina/ezxKtaA
Israel - Ligat ha'Al,15:30,Hapoel Be'er Sheva,Beitar Jerusalem,1.75,3.7,3.9,https://redscores.com/pt-br/match/hapoel-be-er-sheva-beitar-jerusalem/oexuE
Peru - Primera Division,17:30,FC Cajamarca,Deportivo Garcilaso,2.05,3.3,3.6,https://redscores.com/pt-br/match/deportivo-garcilaso-fc-cajamarca/ChcxzzFA
Polônia - Ekstraklasa,15:00,Piast Gliwice,Wisła Płock,2.1,3.1,3.4,https://redscores.com/pt-br/match/piast-gliwice-wisla-plock/vuxQW
Portugal - Segunda Liga,15:00,Portimonense,Benfica II,2.62,3.4,2.35,https://redscores.com/pt-br/match/portimonense-benfica-ii/FNxjY
Romênia - Liga 1,15:00,Dinamo Bucureşti,Universitatea Craiova,2.15,3.0,3.4,https://redscores.com/pt-br/match/dinamo-bucuresti-universitatea-craiova/ZixMeB
Sérvia - Super Liga,09:00,OFK Beograd,Čukarički,3.0,3.5,2.2,https://redscores.com/pt-br/match/ofk-beograd-cukaricki/h9xGYA
Uruguai - Primera Division,20:00,Cerro,Danubio,3.7,2.75,2.25,https://redscores.com/pt-br/match/cerro-danubio/m4xL5
