liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:00,Newcastle,Sunderland,1.7,3.9,5.0,https://redscores.com/pt-br/match/sunderland-newcastle-united/Bxk
Inglaterra - Premier League,11:15,Tottenham,Nottingham,2.3,3.4,3.1,https://redscores.com/pt-br/match/tottenham-hotspur-nottingham-forest/dxbA
Inglaterra - Premier League,11:15,Aston Villa,West Ham,1.83,3.8,4.0,https://redscores.com/pt-br/match/west-ham-united-aston-villa/AxH
Espanha - La Liga,10:00,Barcelona,Rayo Vallecano,1.25,7.0,9.5,https://redscores.com/pt-br/match/fc-barcelona-rayo-vallecano/lAxFd
Espanha - La Liga,12:15,Celta Vigo,Alavés,1.9,3.25,4.5,https://redscores.com/pt-br/match/celta-de-vigo-deportivo-alaves/sxyY
Espanha - La Liga,14:30,Athletic Club,Betis,,,,https://redscores.com/pt-br/match/real-betis-athletic-club/7DxKrB
Espanha - La Liga,17:00,Real Madrid,Atlético Madrid,1.85,4.0,3.7,https://redscores.com/pt-br/match/real-madrid-atletico-madrid/15xZeb
Alemanha - Bundesliga,11:30,Mainz,Frankfurt,2.15,3.6,3.2,https://redscores.com/pt-br/match/eintracht-frankfurt-fsv-mainz-05/adxAG
Alemanha - Bundesliga,13:30,St. Pauli,Freiburg,2.7,3.1,2.8,https://redscores.com/pt-br/match/st-pauli-sc-freiburg/YCxC7
Alemanha - Bundesliga,15:30,Augsburg,Stuttgart,3.5,3.8,2.0,https://redscores.com/pt-br/match/fc-augsburg-vfb-stuttgart/OAxM3
Itália - Serie A,08:30,Como,Pisa,1.25,6.0,11.0,https://redscores.com/pt-br/match/como-pisa/mcxRI
Itália - Serie A,11:00,Atalanta,Hellas Verona,1.38,4.75,8.5,https://redscores.com/pt-br/match/atalanta-hellas-verona/SFxMj
Itália - Serie A,11:00,Bologna,Lazio,2.35,3.0,3.4,https://redscores.com/pt-br/match/lazio-bologna/VxrIb
Itália - Serie A,14:00,Roma,Lecce,1.5,3.9,8.0,https://redscores.com/pt-br/match/roma-lecce/SxVCb
Itália - Serie A,16:45,Fiorentina,Inter,4.75,4.33,1.61,https://redscores.com/pt-br/match/fiorentina-inter/YAxbY
França - Ligue 1,11:00,Lyon,Monaco,2.87,3.5,2.4,https://redscores.com/pt-br/match/olympique-lyonnais-monaco/jAxjZA
França - Ligue 1,13:15,Rennes,Metz,1.33,5.25,8.5,https://redscores.com/pt-br/match/rennes-metz/zExs6
França - Ligue 1,13:15,Marseille,LOSC Lille,1.83,3.5,3.6,https://redscores.com/pt-br/match/olympique-marseille-losc-lille/wxJF
França - Ligue 1,13:15,Paris,Le Havre,2.0,3.2,4.0,https://redscores.com/pt-br/match/le-havre-paris/jIx4gA
França - Ligue 1,16:45,Nantes,Strasbourg,3.7,3.6,2.0,https://redscores.com/pt-br/match/nantes-strasbourg/8xHF
