liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Burnley,Chelsea,6.5,4.5,1.45,https://redscores.com/pt-br/match/chelsea-burnley/jxN
Inglaterra - Premier League,12:00,Wolves,Crystal Palace,4.0,3.7,1.85,https://redscores.com/pt-br/match/wolverhampton-wanderers-crystal-palace/Ox0
Inglaterra - Premier League,12:00,Bournemouth,West Ham,1.66,4.0,4.75,https://redscores.com/pt-br/match/west-ham-united-afc-bournemouth/Ax1
Inglaterra - Premier League,12:00,Brighton,Brentford,1.9,3.6,4.0,https://redscores.com/pt-br/match/brighton-hove-albion-brentford/IAx2B
Inglaterra - Premier League,12:00,Fulham,Sunderland,2.1,3.25,3.75,https://redscores.com/pt-br/match/sunderland-fulham/BxF
Inglaterra - Premier League,12:00,Liverpool,Nottingham,1.45,4.75,6.0,https://redscores.com/pt-br/match/liverpool-nottingham-forest/exbA
Inglaterra - Premier League,14:30,Newcastle,Man City,3.5,3.75,2.0,https://redscores.com/pt-br/match/manchester-city-newcastle-united/Exk
Espanha - La Liga,10:00,Alavés,Celta Vigo,2.6,3.0,2.9,https://redscores.com/pt-br/match/celta-de-vigo-deportivo-alaves/sxyY
Espanha - La Liga,12:15,Barcelona,Athletic Club,1.4,5.25,6.25,https://redscores.com/pt-br/match/fc-barcelona-athletic-club/lAxKrB
Espanha - La Liga,14:30,Osasuna,Real Sociedad,2.75,3.1,2.75,https://redscores.com/pt-br/match/osasuna-real-sociedad/qDxWE
Espanha - La Liga,17:00,Villarreal,Mallorca,1.44,4.75,7.0,https://redscores.com/pt-br/match/mallorca-villarreal/Rfxa6
Alemanha - Bundesliga,11:30,Bayern,Freiburg,1.16,8.0,13.0,https://redscores.com/pt-br/match/fc-bayern-munchen-sc-freiburg/HexC7
Alemanha - Bundesliga,11:30,Augsburg,Hamburger,2.3,3.5,3.0,https://redscores.com/pt-br/match/fc-augsburg-hamburger-sv/OAxmw
Alemanha - Bundesliga,11:30,Dortmund,Stuttgart,1.8,4.0,4.2,https://redscores.com/pt-br/match/borussia-dortmund-vfb-stuttgart/DAxM3
Alemanha - Bundesliga,11:30,Wolfsburg,Leverkusen,3.5,3.75,2.0,https://redscores.com/pt-br/match/vfl-wolfsburg-bayer-04-leverkusen/lexN3
Alemanha - Bundesliga,11:30,Heidenheim,M'Gladbach,3.2,3.6,2.15,https://redscores.com/pt-br/match/borussia-monchengladbach-heidenheim/gFxMX
Alemanha - Bundesliga,14:30,FC Köln,Frankfurt,3.0,3.75,2.25,https://redscores.com/pt-br/match/eintracht-frankfurt-fc-koln/adxn3
Itália - Serie A,11:00,Cagliari,Genoa,2.8,3.0,2.75,https://redscores.com/pt-br/match/genoa-cagliari/UAxsE
Itália - Serie A,11:00,Udinese,Bologna,3.4,3.4,2.15,https://redscores.com/pt-br/match/udinese-bologna/UCxrIb
Itália - Serie A,14:00,Fiorentina,Juventus,3.9,3.4,2.0,https://redscores.com/pt-br/match/fiorentina-juventus/YAxHf
Itália - Serie A,16:45,Napoli,Atalanta,2.25,3.25,3.3,https://redscores.com/pt-br/match/napoli-atalanta/YExSF
França - Ligue 1,13:00,Lens,Strasbourg,2.1,3.7,3.3,https://redscores.com/pt-br/match/lens-strasbourg/NcxHF
França - Ligue 1,15:00,Rennes,Monaco,2.87,3.7,2.3,https://redscores.com/pt-br/match/rennes-monaco/zExjZA
França - Ligue 1,17:05,PSG,Le Havre,1.18,7.5,12.0,https://redscores.com/pt-br/match/paris-saint-germain-le-havre/vExjI
Países Baixos - Eredivisie,12:30,NAC Breda,PSV,7.0,5.75,1.33,https://redscores.com/pt-br/match/nac-breda-psv/NfxFF
Países Baixos - Eredivisie,14:45,Ajax,Excelsior,1.33,5.5,7.5,https://redscores.com/pt-br/match/ajax-excelsior/JfxCN
Países Baixos - Eredivisie,14:45,FC Volendam,Twente,4.75,4.2,1.66,https://redscores.com/pt-br/match/fc-twente-fc-volendam/wExIT
Países Baixos - Eredivisie,17:00,Sparta Rotterdam,Fortuna Sittard,1.85,3.75,3.9,https://redscores.com/pt-br/match/sparta-rotterdam-fortuna-sittard/cHx5L
Países Baixos - Eredivisie,17:00,Heracles Almelo,G. A. Eagle,2.7,3.6,2.5,https://redscores.com/pt-br/match/go-ahead-eagles-heracles-almelo/3fxaL
Turquia - Super Lig,08:30,Kayserispor,Gaziantep,2.62,3.5,2.55,https://redscores.com/pt-br/match/kayserispor-gaziantep-fk/QfxwDA
Turquia - Super Lig,11:00,Eyüpspor,Karagümrük,1.85,3.7,4.0,https://redscores.com/pt-br/match/eyupspor-fatih-karagumruk/11xMcA
Turquia - Super Lig,14:00,Galatasaray,Gençlerbirliği,1.16,8.0,13.0,https://redscores.com/pt-br/match/galatasaray-genclerbirligi/rxvc
Brasil - Serie A,19:30,Botafogo,Grêmio,1.6,3.8,5.75,https://redscores.com/pt-br/match/botafogo-gremio/7Xx7y
Brasil - Serie A,21:30,Palmeiras,Fluminense,,,,https://redscores.com/pt-br/match/fluminense-palmeiras/7Ixd5
Brasil - Serie A,21:30,Flamengo,Bragantino,,,,https://redscores.com/pt-br/match/flamengo-bragantino/Yixadb
Bélgica - Pro League,12:00,Union Saint-Gilloise,Cercle Brugge,1.38,4.33,7.0,https://redscores.com/pt-br/match/cercle-brugge-union-saint-gilloise/jVx3BA
Bélgica - Pro League,14:15,Westerlo,Gent,2.3,3.6,2.62,https://redscores.com/pt-br/match/westerlo-gent/1CxLT
Bélgica - Pro League,16:45,Club Brugge,Charleroi,1.44,4.1,6.25,https://redscores.com/pt-br/match/club-brugge-sporting-charleroi/RCxZI
Escócia - Premiership,12:00,Dundee United,Falkirk,2.1,3.5,3.4,https://redscores.com/pt-br/match/dundee-united-falkirk/tcxtg
Escócia - Premiership,12:00,Hibernian,Dundee,1.33,5.0,9.5,https://redscores.com/pt-br/match/hibernian-dundee/CAxuc
Escócia - Premiership,12:00,Kilmarnock,Motherwell,3.0,3.4,2.25,https://redscores.com/pt-br/match/kilmarnock-motherwell/7bxcC
Escócia - Premiership,12:00,Rangers,Livingston,1.27,5.75,10.0,https://redscores.com/pt-br/match/rangers-livingston/AAxhc
Escócia - Premiership,12:00,Aberdeen,Hearts,,,,https://redscores.com/pt-br/match/aberdeen-hearts/OcxEC
Escócia - Premiership,12:00,St. Mirren,Celtic,,,,https://redscores.com/pt-br/match/celtic-st-mirren/2xee
Escócia - Premiership,17:00,St. Mirren,Celtic,6.5,4.75,1.42,https://redscores.com/pt-br/match/celtic-st-mirren/2xee
Inglaterra - Championship,09:30,Bristol City,Swansea,1.95,3.3,3.9,https://redscores.com/pt-br/match/swansea-city-bristol-city/pxab
Inglaterra - Championship,09:30,Charlton,Southampton,2.7,3.1,2.7,https://redscores.com/pt-br/match/charlton-athletic-southampton/cxcA
Inglaterra - Championship,09:30,Coventry,West Brom,1.72,3.5,4.75,https://redscores.com/pt-br/match/west-bromwich-albion-coventry-city/fx5A
Inglaterra - Championship,12:00,Leicester,Stoke,2.0,3.3,3.8,https://redscores.com/pt-br/match/stoke-city-leicester-city/nxv
Inglaterra - Championship,12:00,Oxford Utd,Middlesbrough,3.7,3.3,2.0,https://redscores.com/pt-br/match/middlesbrough-oxford-united/Dx2c
Inglaterra - Championship,12:00,Birmingham,Norwich,1.61,3.8,5.25,https://redscores.com/pt-br/match/birmingham-city-norwich-city/gxQ
Inglaterra - Championship,12:00,Derby,Watford,2.62,3.2,2.75,https://redscores.com/pt-br/match/derby-county-watford/mxM
Inglaterra - Championship,12:00,Ipswich,Wrexham,1.53,3.9,6.5,https://redscores.com/pt-br/match/ipswich-town-wrexham/4AxTc
Inglaterra - Championship,12:00,Portsmouth,Millwall,2.55,3.1,2.8,https://redscores.com/pt-br/match/portsmouth-millwall/CxBA
Inglaterra - Championship,12:00,QPR,Hull,2.0,3.4,3.75,https://redscores.com/pt-br/match/hull-city-queens-park-rangers/lxy
Inglaterra - League One,09:30,Port Vale,Plymouth,1.95,3.3,4.0,https://redscores.com/pt-br/match/plymouth-argyle-port-vale/zAxVC
Inglaterra - League One,09:30,Exeter,Burton,2.2,3.4,3.2,https://redscores.com/pt-br/match/burton-albion-exeter-city/obxbB
Inglaterra - League One,12:00,Stevenage,Doncaster,2.0,3.3,3.9,https://redscores.com/pt-br/match/doncaster-rovers-stevenage/1BxVd
Inglaterra - League One,12:00,Leyton Orient,Blackpool,1.8,3.9,4.2,https://redscores.com/pt-br/match/blackpool-leyton-orient/oxZc
Inglaterra - League One,12:00,Mansfield,Huddersfield,2.5,3.3,2.8,https://redscores.com/pt-br/match/mansfield-town-huddersfield-town/vBxDc
Inglaterra - League One,12:00,Reading,Rotherham,1.8,3.8,4.2,https://redscores.com/pt-br/match/reading-rotherham-united/Lxib
Inglaterra - League One,12:00,Wimbledon,Wigan,3.1,3.0,2.45,https://redscores.com/pt-br/match/wigan-athletic-afc-wimbledon/Ix6c
Inglaterra - League One,12:00,Barnsley,Luton,3.1,3.4,2.2,https://redscores.com/pt-br/match/barnsley-luton-town/3x3A
Inglaterra - League One,12:00,Bolton,Bradford City,1.75,3.9,4.1,https://redscores.com/pt-br/match/bolton-wanderers-bradford-city/ixHb
Inglaterra - League One,12:00,Northampton,Cardiff,3.4,3.5,2.05,https://redscores.com/pt-br/match/cardiff-city-northampton-town/eAxtB
Inglaterra - League One,12:00,Wycombe,Lincoln,1.9,3.6,3.8,https://redscores.com/pt-br/match/wycombe-wanderers-lincoln-city/aBxaC
Inglaterra - League Two,09:30,Harrogate,Walsall,5.0,3.5,1.72,https://redscores.com/pt-br/match/walsall-harrogate-town/HAxid
Inglaterra - League Two,09:30,Gillingham,Barnet,3.0,3.3,2.3,https://redscores.com/pt-br/match/gillingham-barnet/bCxGC
Inglaterra - League Two,12:00,Barrow,Cambridge,3.1,3.2,2.3,https://redscores.com/pt-br/match/cambridge-united-barrow/zBxGd
Inglaterra - League Two,12:00,Crawley,Accrington,2.0,3.5,3.5,https://redscores.com/pt-br/match/crawley-town-accrington-stanley/lBxOd
Inglaterra - League Two,12:00,Crewe,Chesterfield,2.25,3.4,3.0,https://redscores.com/pt-br/match/crewe-alexandra-chesterfield/nAxcc
Inglaterra - League Two,12:00,Fleetwood,Shrewsbury,2.15,3.25,3.5,https://redscores.com/pt-br/match/shrewsbury-town-fleetwood-town/qbxgC
Inglaterra - League Two,12:00,Notts County,Colchester,2.2,3.3,3.2,https://redscores.com/pt-br/match/colchester-united-notts-county/GAxSA
Inglaterra - League Two,12:00,Oldham,Newport,1.61,4.0,4.75,https://redscores.com/pt-br/match/newport-county-oldham-athletic/FAxRB
Inglaterra - League Two,12:00,Swindon,Grimsby Town,2.3,3.3,3.0,https://redscores.com/pt-br/match/grimsby-town-swindon-town/HBxUc
Inglaterra - League Two,12:00,Cheltenham,Bristol Rovers,2.87,3.5,2.35,https://redscores.com/pt-br/match/bristol-rovers-cheltenham-town/yBxXC
Inglaterra - League Two,12:00,Bromley,Salford,2.2,3.3,3.25,https://redscores.com/pt-br/match/salford-city-bromley/Dbx1c
Inglaterra - League Two,12:00,Tranmere,MK Dons,2.75,3.6,2.3,https://redscores.com/pt-br/match/tranmere-rovers-milton-keynes-dons/jBxsC
Espanha - La Liga 2,12:15,FC Andorra,Castellón,2.6,3.4,2.6,https://redscores.com/pt-br/match/castellon-fc-andorra/cvbxq9bA
Espanha - La Liga 2,14:30,Eibar,Zaragoza,1.75,3.4,5.0,https://redscores.com/pt-br/match/sd-eibar-real-zaragoza/9xBcA
Espanha - La Liga 2,14:30,Leganés,Almería,2.75,3.25,2.55,https://redscores.com/pt-br/match/almeria-leganes/efx0G
Espanha - La Liga 2,17:00,Granada,Córdoba,2.15,3.4,3.25,https://redscores.com/pt-br/match/granada-cordoba/vAxiH
Itália - Serie B,11:00,Avellino,Empoli,2.45,3.1,3.1,https://redscores.com/pt-br/match/empoli-avellino/Pdxj1A
Itália - Serie B,11:00,Virtus Entella,Palermo,2.87,3.1,2.6,https://redscores.com/pt-br/match/palermo-virtus-entella/6Jxfdb
Itália - Serie B,11:00,Carrarese,Reggiana,1.9,3.4,4.1,https://redscores.com/pt-br/match/reggiana-carrarese/MyxJCb
Itália - Serie B,13:15,Calcio Padova,Venezia,4.2,3.5,1.83,https://redscores.com/pt-br/match/venezia-calcio-padova/Lcxs7CA
Itália - Serie B,15:30,Bari 1908,Frosinone,2.8,3.2,2.55,https://redscores.com/pt-br/match/bari-1908-frosinone/jDxwCA
Alemanha - 2. Bundesliga,09:00,Paderborn,Hannover,2.05,3.6,3.25,https://redscores.com/pt-br/match/hannover-96-paderborn/2UxJV
Alemanha - 2. Bundesliga,09:00,Düsseldorf,Magdeburg,2.25,3.75,2.87,https://redscores.com/pt-br/match/fortuna-dusseldorf-magdeburg/4IxZ6
Alemanha - 2. Bundesliga,09:00,Preußen Münster,Schalke,3.3,3.25,2.2,https://redscores.com/pt-br/match/schalke-04-preusen-munster/dAxY8
Alemanha - 2. Bundesliga,16:30,Darmstadt,Fürth,1.55,4.2,5.5,https://redscores.com/pt-br/match/darmstadt-98-spvgg-greuther-furth/4DxH5
França - Ligue 2,10:00,Amiens,Guingamp,3.8,3.2,1.83,https://redscores.com/pt-br/match/amiens-sc-guingamp/yGx1y
França - Ligue 2,10:00,Red Star,Clermont,1.66,3.3,4.75,https://redscores.com/pt-br/match/red-star-clermont/XIxC1A
França - Ligue 2,16:00,Saint-Étienne,Nancy,1.6,3.6,4.75,https://redscores.com/pt-br/match/saint-etienne-nancy/yAxV6
