liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,10:00,Rayo Vallecano,Mallorca,1.9,3.3,4.33,https://redscores.com/pt-br/match/rayo-vallecano-mallorca/FdxRf
Espanha - La Liga,12:15,Levante,Espanyol,3.2,3.3,2.3,https://redscores.com/pt-br/match/espanyol-levante/uexU5
Alemanha - Bundesliga,11:30,M'Gladbach,Augsburg,1.85,3.8,4.0,https://redscores.com/pt-br/match/fc-augsburg-borussia-monchengladbach/OAxgF
Alemanha - Bundesliga,13:30,Bayern,Wolfsburg,1.11,10.0,17.0,https://redscores.com/pt-br/match/fc-bayern-munchen-vfl-wolfsburg/Hexle
Itália - Serie A,08:30,Lecce,Parma,2.75,2.9,2.87,https://redscores.com/pt-br/match/parma-lecce/qdxVCb
Itália - Serie A,11:00,Fiorentina,Milan,3.7,3.2,2.1,https://redscores.com/pt-br/match/fiorentina-milan/YAx1A
Itália - Serie A,14:00,Hellas Verona,Lazio,3.4,2.9,2.4,https://redscores.com/pt-br/match/lazio-hellas-verona/VxMj
Itália - Serie A,16:45,Inter,Napoli,1.7,3.6,5.0,https://redscores.com/pt-br/match/napoli-inter/YExbY
Países Baixos - Eredivisie,08:15,Heerenveen,Feyenoord,2.9,3.8,2.25,https://redscores.com/pt-br/match/feyenoord-sc-heerenveen/gAxiI
Países Baixos - Eredivisie,10:30,Telstar,Ajax,4.0,4.1,1.8,https://redscores.com/pt-br/match/ajax-telstar/JfxMM
Países Baixos - Eredivisie,10:30,G. A. Eagle,Fortuna Sittard,2.1,3.75,3.2,https://redscores.com/pt-br/match/go-ahead-eagles-fortuna-sittard/3fx5L
Países Baixos - Eredivisie,12:45,Sparta Rotterdam,Heracles Almelo,1.8,3.8,4.33,https://redscores.com/pt-br/match/sparta-rotterdam-heracles-almelo/cHxaL
Portugal - Primeira Liga,12:30,Nacional,Santa Clara,2.7,3.0,2.8,https://redscores.com/pt-br/match/santa-clara-nacional/CVxk3A
Portugal - Primeira Liga,15:00,Moreirense,Tondela,2.0,3.2,4.0,https://redscores.com/pt-br/match/moreirense-tondela/YIxk6
Escócia - Premiership,11:00,Dundee,Hearts,8.0,4.0,1.48,https://redscores.com/pt-br/match/dundee-hearts/ucxEC
Escócia - Premiership,13:30,Aberdeen,Rangers,4.75,3.7,1.72,https://redscores.com/pt-br/match/rangers-aberdeen/AAxOc
Espanha - La Liga 2,10:00,Leganés,Valladolid,2.55,3.1,2.9,https://redscores.com/pt-br/match/real-valladolid-leganes/5Cx0G
Espanha - La Liga 2,12:15,Granada,Castellón,3.1,3.3,2.3,https://redscores.com/pt-br/match/granada-castellon/vAxcvb
Espanha - La Liga 2,12:15,Málaga,Ceuta,2.1,3.4,3.4,https://redscores.com/pt-br/match/malaga-ceuta/cbxeJB
Itália - Serie B,11:00,Mantova,Palermo,3.6,3.4,2.05,https://redscores.com/pt-br/match/palermo-mantova/6JxR3b
Itália - Serie B,13:15,Calcio Padova,Modena,4.5,3.1,1.9,https://redscores.com/pt-br/match/modena-calcio-padova/mixs7CA
Países Baixos - Eerste Divisie,POSTP,Roda Kerkrade,Venlo,1.85,3.6,4.1,https://redscores.com/pt-br/match/roda-jc-kerkrade-vvv-venlo/ntxaT
Países Baixos - Eerste Divisie,POSTP,De Graafschap,Den Bosch,1.72,4.75,3.7,https://redscores.com/pt-br/match/de-graafschap-fc-den-bosch/sIxdT
México - Liga MX,00:00,Monterrey,Toluca,1.95,3.6,3.6,https://redscores.com/pt-br/match/toluca-monterrey/1HxTV
México - Liga MX,15:00,Pumas UNAM,Querétaro,1.45,4.2,7.5,https://redscores.com/pt-br/match/queretaro-pumas-unam/Zexaz
México - Liga MX,22:00,Atlético San Luis,Tigres UANL,4.2,3.6,1.85,https://redscores.com/pt-br/match/tigres-uanl-atletico-san-luis/9Exofc
Grécia - Super League,11:00,Levadiakos,Volos NFC,1.65,3.8,5.25,https://redscores.com/pt-br/match/levadiakos-volos-nfc/hixifs
Grécia - Super League,12:30,OFI,Asteras Tripolis,3.1,3.0,2.45,https://redscores.com/pt-br/match/ofi-asteras-tripolis/6AxdY
Grécia - Super League,14:30,Aris,AEK Athens,4.75,3.5,1.8,https://redscores.com/pt-br/match/aek-athens-aris/zgxNTb
Grécia - Super League,16:00,Panathinaikos,Panserraikos,1.16,8.0,12.0,https://redscores.com/pt-br/match/panathinaikos-panserraikos/6xb7A
Austrália - A-League,03:00,Melbourne City,Newcastle Jets,1.72,4.5,4.1,https://redscores.com/pt-br/match/melbourne-city-newcastle-jets/fCxeE
Israel - Ligat ha'Al,14:30,Ashdod,Ironi Kiryat Shmona,2.7,3.25,2.4,https://redscores.com/pt-br/match/ashdod-ironi-kiryat-shmona/URAxD2A
Malásia - Super League,06:00,Pulau Pinang,Melaka,1.38,4.5,6.0,https://redscores.com/pt-br/match/pulau-pinang-melaka/XIBxKcFA
Portugal - Segunda Liga,08:00,Portimonense,Felgueiras 1932,3.1,3.3,2.05,https://redscores.com/pt-br/match/portimonense-felgueiras-1932/FNxwsb
Portugal - Segunda Liga,11:00,Chaves,Marítimo,2.55,3.0,2.55,https://redscores.com/pt-br/match/chaves-maritimo/gixhsA
Portugal - Segunda Liga,12:30,Porto II,Sporting CP II,3.0,3.2,2.15,https://redscores.com/pt-br/match/porto-ii-sporting-cp-ii/L4xjVA
Portugal - Segunda Liga,15:00,UD Oliveirense,Feirense,2.75,3.1,2.3,https://redscores.com/pt-br/match/feirense-ud-oliveirense/jdbxLUd
