data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-17,Alemanha - Bundesliga,15:30,St. Pauli,FC Köln,2.87,3.25,2.45,https://redscores.com/pt-br/match/st-pauli-fc-koln/YCxn3
2026-04-17,Itália - Serie A,13:30,Sassuolo,Como,5.5,4.0,1.61,https://redscores.com/pt-br/match/como-sassuolo/mcxpw
2026-04-17,Itália - Serie A,15:45,Inter,Cagliari,1.22,6.0,12.0,https://redscores.com/pt-br/match/cagliari-inter/sExbY
2026-04-17,França - Ligue 1,15:45,Lens,Toulouse,1.5,4.5,6.0,https://redscores.com/pt-br/match/lens-toulouse/NcxWc
2026-04-17,Portugal - Primeira Liga,16:45,Rio Ave,AVS,1.66,3.8,5.0,https://redscores.com/pt-br/match/rio-ave-avs/QVAxqKFA
2026-04-17,Turquia - Super Lig,14:00,Fenerbahçe,Rizespor,1.33,5.0,9.0,https://redscores.com/pt-br/match/fenerbahce-rizespor/NAxcI
2026-04-17,Turquia - Super Lig,14:00,Antalyaspor,Konyaspor,3.0,3.3,2.3,https://redscores.com/pt-br/match/antalyaspor-konyaspor/kAxEV
2026-04-17,EUA - Major League Soccer,23:30,Vancouver Whitecaps,Sporting KC,,,,https://redscores.com/pt-br/match/vancouver-whitecaps-sporting-kc/YcxjC
2026-04-17,Inglaterra - Championship,16:00,Blackburn,Coventry,3.7,3.3,2.05,https://redscores.com/pt-br/match/blackburn-rovers-coventry-city/bx5A
2026-04-17,Espanha - La Liga 2,15:30,R. Sociedad II,Racing Santander,3.2,3.6,2.1,https://redscores.com/pt-br/match/real-sociedad-ii-racing-santander/jsbx7tb
2026-04-17,Espanha - La Liga 2,16:00,Las Palmas,Leganés,1.66,3.75,5.0,https://redscores.com/pt-br/match/leganes-las-palmas/0Gx3y
2026-04-17,Itália - Serie B,15:30,Sampdoria,Monza,3.5,3.25,2.1,https://redscores.com/pt-br/match/sampdoria-monza/rexvn
2026-04-17,Alemanha - 2. Bundesliga,13:30,Kiel,Kaiserslautern,2.1,3.8,3.1,https://redscores.com/pt-br/match/kaiserslautern-holstein-kiel/1nxg8
2026-04-17,Alemanha - 2. Bundesliga,13:30,Elversberg,Karlsruher,1.44,5.0,6.25,https://redscores.com/pt-br/match/karlsruher-sc-elversberg/B0xZ7
2026-04-17,França - Ligue 2,15:00,Le Mans,Clermont,1.65,3.4,4.75,https://redscores.com/pt-br/match/clermont-le-mans/C1AxFCb
2026-04-17,França - Ligue 2,15:00,Nancy,Annecy,2.5,3.0,2.55,https://redscores.com/pt-br/match/annecy-nancy/wLxV6
2026-04-17,França - Ligue 2,15:00,Montpellier,Grenoble,1.7,3.5,4.33,https://redscores.com/pt-br/match/montpellier-grenoble-foot-38/qExHJ
2026-04-17,França - Ligue 2,15:00,Pau,Guingamp,2.8,3.4,2.15,https://redscores.com/pt-br/match/pau-guingamp/epx1y
2026-04-17,França - Ligue 2,15:00,Rodez,Amiens,1.72,3.5,3.9,https://redscores.com/pt-br/match/amiens-sc-rodez/yGxJpb
2026-04-17,Países Baixos - Eerste Divisie,15:00,De Graafschap,Cambuur,2.35,3.75,2.7,https://redscores.com/pt-br/match/de-graafschap-sc-cambuur/sIxqL
2026-04-17,Países Baixos - Eerste Divisie,15:00,Den Haag,Waalwijk,1.72,4.1,4.2,https://redscores.com/pt-br/match/rkc-waalwijk-ado-den-haag/KGxpj
2026-04-17,Países Baixos - Eerste Divisie,15:00,Helmond,Venlo,2.9,3.5,2.3,https://redscores.com/pt-br/match/vvv-venlo-helmond-sport/aTxku
2026-04-17,Países Baixos - Eerste Divisie,15:00,Jong Utrecht,Eindhoven,2.25,3.75,2.8,https://redscores.com/pt-br/match/fc-eindhoven-jong-utrecht/HCxfW
2026-04-17,Países Baixos - Eerste Divisie,15:00,Jong PSV,Jong Ajax,1.75,4.0,4.1,https://redscores.com/pt-br/match/jong-ajax-jong-psv/tWxVY
2026-04-17,Países Baixos - Eerste Divisie,15:00,Almere City,Dordrecht,1.9,3.9,3.6,https://redscores.com/pt-br/match/fc-dordrecht-almere-city/OGxpL
2026-04-17,Países Baixos - Eerste Divisie,15:00,Roda Kerkrade,FC Emmen,1.61,4.33,4.75,https://redscores.com/pt-br/match/roda-jc-kerkrade-fc-emmen/ntxRu
2026-04-17,Países Baixos - Eerste Divisie,15:00,TOP Oss,Den Bosch,2.9,3.6,2.25,https://redscores.com/pt-br/match/top-oss-fc-den-bosch/vtxdT
2026-04-17,Países Baixos - Eerste Divisie,15:00,Willem II,Jong AZ,1.57,4.5,4.75,https://redscores.com/pt-br/match/willem-ii-jong-az/8fxc0
2026-04-17,Países Baixos - Eerste Divisie,15:00,Vitesse,Maastricht,1.36,5.5,7.0,https://redscores.com/pt-br/match/vitesse-mvv-maastricht/QAxLo
2026-04-17,Áustria - Tipico Bundesliga,14:30,Grazer,Ried,2.75,3.0,2.75,https://redscores.com/pt-br/match/ried-grazer-ak/P7x0qA
2026-04-17,Dinamarca - Superliga,14:00,Brøndby,SønderjyskE,2.0,3.7,3.4,https://redscores.com/pt-br/match/brondby-sonderjyske/zcxmd
2026-04-17,Suécia - Allsvenskan,14:00,Degerfors,Elfsborg,2.87,3.2,2.5,https://redscores.com/pt-br/match/elfsborg-degerfors/dkxeW
2026-04-17,Suécia - Allsvenskan,14:00,Djurgården,Malmö FF,2.25,3.25,3.2,https://redscores.com/pt-br/match/malmo-ff-djurgarden/zCxiD
2026-04-17,Argentina - Superliga,20:30,Unión Santa Fe,Newell's Old Boys,1.65,3.5,6.0,https://redscores.com/pt-br/match/newell-s-old-boys-union-santa-fe/qxp6A
2026-04-17,México - Liga MX,22:00,Atlético San Luis,Pumas UNAM,2.5,3.4,2.62,https://redscores.com/pt-br/match/pumas-unam-atletico-san-luis/azxofc
2026-04-17,México - Liga MX,22:00,Mazatlán,Querétaro,2.75,3.1,2.55,https://redscores.com/pt-br/match/queretaro-mazatlan/ZexOrCA
2026-04-17,China - Super League,08:00,Qingdao Hainiu,Qingdao Youth Island,2.25,3.4,3.1,https://redscores.com/pt-br/match/qingdao-hainiu-qingdao-youth-island/j0cxqfeA
2026-04-17,China - Super League,08:35,Shandong Taishan,Shanghai Port,1.7,3.9,3.75,https://redscores.com/pt-br/match/shandong-taishan-shanghai-port/juxIQA
2026-04-17,China - Super League,08:35,Chongqing Tongliang Long,Shenzhen Peng City,1.95,3.5,3.8,https://redscores.com/pt-br/match/shenzhen-peng-city-chongqing-tongliang-long/k0cxtfFA
2026-04-17,China - Super League,09:00,Yunnan Yukun,Tianjin Jinmen Tiger,1.66,4.0,4.75,https://redscores.com/pt-br/match/tianjin-jinmen-tiger-yunnan-yukun/vVxUfFA
2026-04-17,China - Super League,09:00,Wuhan Three Towns,Chengdu Rongcheng,5.5,4.5,1.5,https://redscores.com/pt-br/match/chengdu-rongcheng-wuhan-three-towns/Z0cxMhbA
2026-04-17,China - Super League,09:00,Zhejiang,Beijing Guoan,2.1,3.7,3.2,https://redscores.com/pt-br/match/beijing-guoan-zhejiang/H4x88
2026-04-17,África do Sul - Premier League,14:30,Stellenbosch,Sekhukhune United,2.3,2.7,3.2,https://redscores.com/pt-br/match/stellenbosch-sekhukhune-united/2ZxKTdA
2026-04-17,Alemanha - 3. Liga,14:00,Regensburg,Alemannia Aachen,2.62,3.6,2.25,https://redscores.com/pt-br/match/alemannia-aachen-jahn-regensburg/r3xy5
2026-04-17,Argélia - Ligue 1,POSTP,CR Belouizdad,Ben Aknoun,,,,https://redscores.com/pt-br/match/cr-belouizdad-ben-aknoun/yZAxEwt
2026-04-17,Argélia - Ligue 1,POSTP,USM Alger,Mostaganem,,,,https://redscores.com/pt-br/match/usm-alger-mostaganem/8CbxkKc
2026-04-17,Argélia - Ligue 1,12:00,MB Rouisset,JS Kabylie,3.2,2.9,2.15,https://redscores.com/pt-br/match/js-kabylie-mb-rouisset/HRbxwoM
2026-04-17,Argélia - Ligue 1,13:45,JS Saoura,USM Khenchela,1.25,4.33,11.0,https://redscores.com/pt-br/match/js-saoura-usm-khenchela/gKcxUoM
2026-04-17,Argélia - Ligue 1,13:45,El Bayadh,Paradou AC,1.8,3.2,4.2,https://redscores.com/pt-br/match/paradou-ac-el-bayadh/Zkcxbwt
2026-04-17,Argélia - Ligue 1,13:45,ES Sétif,MC Oran,2.05,3.0,3.5,https://redscores.com/pt-br/match/es-setif-mc-oran/UdxQrb
2026-04-17,Argélia - Ligue 1,13:45,ASO Chlef,Oued Akbou,2.05,3.1,3.3,https://redscores.com/pt-br/match/aso-chlef-oued-akbou/baAxdOAA
2026-04-17,Austrália - A-League,06:35,Melbourne Victory,Newcastle Jets,1.9,4.2,3.4,https://redscores.com/pt-br/match/newcastle-jets-melbourne-victory/eExVH
2026-04-17,Bélgica - First Division B,15:00,Seraing,Waasland-Beveren,5.75,3.75,1.48,https://redscores.com/pt-br/match/waasland-beveren-rfc-seraing/1kxNN
2026-04-17,Bélgica - First Division B,15:00,Beerschot,Lommel United,1.85,3.5,3.3,https://redscores.com/pt-br/match/beerschot-wilrijk-lommel-united/2TxOv
2026-04-17,Bélgica - First Division B,15:00,Kortrijk,RWDM,1.5,3.75,5.25,https://redscores.com/pt-br/match/kortrijk-rwdm/qjxFhb
2026-04-17,Bélgica - First Division B,15:00,Lierse Kempenzonen,Lokeren-Temse,,,,https://redscores.com/pt-br/match/lierse-kempenzonen-lokeren-temse/HiaAxFqCA
2026-04-17,Bélgica - First Division B,15:00,RSC Anderlecht II,Olympic Charleroi,,,,https://redscores.com/pt-br/match/olympic-charleroi-rsc-anderlecht-ii/E4Ax6jEA
2026-04-17,Bélgica - First Division B,15:00,KRC Genk II,Jong Gent,2.15,3.6,2.62,https://redscores.com/pt-br/match/krc-genk-ii-jong-gent/5jEAxgQGA
2026-04-17,Bélgica - First Division B,15:00,Patro Eisden,Francs Borains,1.7,3.4,4.5,https://redscores.com/pt-br/match/patro-eisden-francs-borains/d0x5BA
2026-04-17,Bélgica - First Division B,15:00,Liège,Eupen,2.3,3.25,2.7,https://redscores.com/pt-br/match/as-eupen-liege/QTxd2
2026-04-17,Chile - Primera Division,21:00,Deportes Limache,Univ. Concepción,1.95,3.5,3.5,https://redscores.com/pt-br/match/univ-concepcion-deportes-limache/8KBxbzW
2026-04-17,Colômbia - Liga BetPlay,18:00,Boyacá Chicó,Deportivo Cali,3.5,3.2,2.15,https://redscores.com/pt-br/match/deportivo-cali-boyaca-chico/b6xs5B
2026-04-17,Colômbia - Liga BetPlay,18:00,Jaguares de Córdoba,Deportivo Pasto,3.1,3.0,2.45,https://redscores.com/pt-br/match/jaguares-de-cordoba-deportivo-pasto/wKBxlNB
2026-04-17,Croácia - 1. HNL,10:30,Gorica,Lokomotiva Zagreb,2.1,3.2,3.1,https://redscores.com/pt-br/match/lokomotiva-zagreb-gorica/9NAxpfb
2026-04-17,Croácia - 1. HNL,12:45,Slaven Koprivnica,Hajduk Split,4.5,3.4,1.65,https://redscores.com/pt-br/match/hajduk-split-slaven-koprivnica/1hx9u
2026-04-17,Croácia - 1. HNL,15:15,Osijek,Varaždin,2.15,3.1,3.0,https://redscores.com/pt-br/match/varazdin-osijek/8Bbx0Db
2026-04-17,Dinamarca - First Division,13:30,Esbjerg,Hillerød,2.35,3.3,2.75,https://redscores.com/pt-br/match/esbjerg-hillerod/Olxtcd
2026-04-17,Dinamarca - First Division,14:00,Kolding IF,Horsens,2.35,3.1,2.87,https://redscores.com/pt-br/match/horsens-kolding-if/oBxOJb
2026-04-17,Dinamarca - First Division,14:00,B 93,HB Køge,2.45,3.6,2.45,https://redscores.com/pt-br/match/b-93-hb-koge/5kx91A
2026-04-17,Equador - Liga Pro,19:00,Leones del Norte,Aucas,2.8,3.0,2.5,https://redscores.com/pt-br/match/aucas-leones-del-norte/cGbxcpEA
2026-04-17,Equador - Liga Pro,21:30,Emelec,Guayaquil City,1.75,3.25,5.0,https://redscores.com/pt-br/match/guayaquil-city-emelec/LtAxe2b
2026-04-17,Eslovênia - 1. SNL,CANCL,Olimpija,Domžale,,,,https://redscores.com/pt-br/match/domzale-olimpija/NGxZL
2026-04-17,Hungria - OTP Bank Liga,15:00,Újpest,Nyíregyháza Spartacus,2.2,3.25,2.87,https://redscores.com/pt-br/match/nyiregyhaza-spartacus-ujpest/jex0BA
2026-04-17,Irlanda - Premier Division,15:45,Dundalk,Galway United,2.0,3.4,3.25,https://redscores.com/pt-br/match/galway-united-dundalk/DCxpK
2026-04-17,Irlanda - Premier Division,15:45,Shelbourne,Derry City,2.0,3.2,3.6,https://redscores.com/pt-br/match/shelbourne-derry-city/ggx9I
2026-04-17,Irlanda - Premier Division,15:45,Drogheda United,St Patrick's,4.33,3.2,1.8,https://redscores.com/pt-br/match/drogheda-united-st-patrick-s/3jxuk
2026-04-17,Irlanda - Premier Division,16:00,Shamrock Rovers,Bohemians,2.2,2.9,3.3,https://redscores.com/pt-br/match/shamrock-rovers-bohemians/mBxed
2026-04-17,Irlanda do Norte - Premiership,15:45,Glentoran,Larne,1.95,3.1,3.6,https://redscores.com/pt-br/match/glentoran-larne/hgx9fB
2026-04-17,Islândia - Pepsideild,14:30,KR,Thór,1.53,4.75,4.0,https://redscores.com/pt-br/match/kr-thor/Fkbxwlb
2026-04-17,Islândia - Pepsideild,14:30,KA,Víkingur Reykjavík,3.7,3.8,1.72,https://redscores.com/pt-br/match/vikingur-reykjavik-ka/cwxC8A
2026-04-17,Islândia - Pepsideild,15:00,Breidablik,ÍA,2.3,3.6,2.5,https://redscores.com/pt-br/match/ia-breidablik/Ykxk1A
2026-04-17,Islândia - Pepsideild,15:00,Fram,Keflavík,1.61,3.9,4.2,https://redscores.com/pt-br/match/fram-keflavik/aRAxzYb
2026-04-17,Islândia - Pepsideild,15:00,Valur,ÍBV,2.05,3.6,2.87,https://redscores.com/pt-br/match/ibv-valur/9GxAY
2026-04-17,Islândia - Pepsideild,17:00,Stjarnan,FH,1.95,3.8,3.0,https://redscores.com/pt-br/match/stjarnan-fh/jkbxZYb
2026-04-17,Lituânia - A Lyga,13:00,Hegelmann Litauen,Trakai,1.36,4.2,7.0,https://redscores.com/pt-br/match/trakai-hegelmann-litauen/BvAxhBB
