liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,20:00,Mirassol,Vasco da Gama,1.85,3.4,4.5,https://redscores.com/pt-br/match/vasco-da-gama-mirassol/MFxm9b
Brasil - Serie A,21:30,Botafogo,Cruzeiro,2.7,2.9,3.0,https://redscores.com/pt-br/match/botafogo-cruzeiro/7Xxi4
Argentina - Superliga,17:00,Deportivo Riestra,Defensa y Justicia,2.62,2.8,3.2,https://redscores.com/pt-br/match/defensa-y-justicia-deportivo-riestra/Wrbx94B
Argentina - Superliga,19:15,Belgrano,Tigre,2.15,2.87,4.2,https://redscores.com/pt-br/match/belgrano-tigre/7ZAxbub
Argentina - Superliga,19:15,Lanús,Unión Santa Fe,2.05,2.9,4.5,https://redscores.com/pt-br/match/union-santa-fe-lanus/p6Ax6Tb
Argentina - Superliga,21:30,Sarmiento,Banfield,2.87,2.8,2.87,https://redscores.com/pt-br/match/banfield-sarmiento/Qhxzub
Argentina - Superliga,21:30,Estudiantes Río Cuarto,Argentinos Juniors,4.2,3.0,2.05,https://redscores.com/pt-br/match/argentinos-juniors-estudiantes-rio-cuarto/t4xyiB
Arábia Saudita - Pro League,12:00,Al Fateh,Al Ittihad,5.0,4.2,1.48,https://redscores.com/pt-br/match/al-ittihad-al-fateh/zDxRRA
Arábia Saudita - Pro League,14:30,Al Quadisiya,Al Hilal,2.87,3.75,2.05,https://redscores.com/pt-br/match/al-hilal-al-quadisiya/62AxtPB
Arábia Saudita - Pro League,14:30,Al Hazm,Al Shabab,3.0,3.5,2.0,https://redscores.com/pt-br/match/al-shabab-al-hazm/JKcxcXc
Colômbia - Liga BetPlay,18:00,Rionegro Águilas,Deportivo Cali,2.3,3.0,3.3,https://redscores.com/pt-br/match/rionegro-aguilas-deportivo-cali/Zbxb6
Colômbia - Liga BetPlay,20:10,Jaguares de Córdoba,La Equidad,1.85,3.25,4.75,https://redscores.com/pt-br/match/la-equidad-jaguares-de-cordoba/EUbxwKB
Colômbia - Liga BetPlay,22:20,América de Cali,Once Caldas,2.1,3.0,4.0,https://redscores.com/pt-br/match/once-caldas-america-de-cali/E7x7Ob
Egito - Premier League,12:00,ENPPI,Smouha,3.0,2.75,2.45,https://redscores.com/pt-br/match/enppi-smouha/aEAxmQb
Egito - Premier League,15:00,Ghazl El Mehalla,El Geish,2.5,2.7,3.0,https://redscores.com/pt-br/match/el-geish-ghazl-el-mehalla/tnxrMc
Egito - Premier League,15:00,Future FC,Ismaily,2.0,2.7,4.33,https://redscores.com/pt-br/match/ismaily-future-fc/gCcxvKdA
Paraguai - Division 1,18:00,Sportivo Trinidense,Guaraní,2.8,3.0,2.3,https://redscores.com/pt-br/match/sportivo-trinidense-guarani/Q7bxZFc
Paraguai - Division 1,20:15,Rubio Ñú,Deportivo Recoleta,2.62,3.1,2.55,https://redscores.com/pt-br/match/rubio-nu-deportivo-recoleta/TAAxZ4bA
Portugal - Segunda Liga,15:00,Benfica II,Lusitania FC Lourosa,2.0,3.2,3.3,https://redscores.com/pt-br/match/benfica-ii-lusitania-fc-lourosa/jYxcUd
Venezuela - Primera Division,17:00,Deportivo Táchira,Academia Anzoátegui,1.4,3.9,7.0,https://redscores.com/pt-br/match/deportivo-tachira-academia-anzoategui/QHbxDEEA
