liga,hora,home,away,link_confronto
Argentina - Superliga,19:00,Deportivo Riestra,Vélez Sarsfield,https://redscores.com/pt-br/match/velez-sarsfield-deportivo-riestra/lubx94B
Argentina - Superliga,21:00,Racing Club,Independiente Rivadavia,https://redscores.com/pt-br/match/independiente-rivadavia-racing-club/JGxE8
Argentina - Primera B Nacional,20:00,All Boys,Los Andes,https://redscores.com/pt-br/match/all-boys-los-andes/6gbxcPgA
Colômbia - Liga BetPlay,21:30,La Equidad,Once Caldas,https://redscores.com/pt-br/match/once-caldas-la-equidad/E7xEUb
Suécia - Superettan,14:00,Sandviken,Örgryte,https://redscores.com/pt-br/match/orgryte-sandviken/upxzSB
Uruguai - Primera Division,19:00,Defensor Sporting,Wanderers,https://redscores.com/pt-br/match/wanderers-defensor-sporting/ODxmFb
Inglaterra - League Two,16:00,Harrogate,Crewe,https://redscores.com/pt-br/match/crewe-alexandra-harrogate-town/nAxid
