liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,19:00,Juventude,Bragantino,2.87,3.2,2.55,https://redscores.com/pt-br/match/juventude-bragantino/Yxadb
Brasil - Serie A,19:30,Vasco da Gama,Fluminense,2.9,3.0,2.62,https://redscores.com/pt-br/match/vasco-da-gama-fluminense/MFx7I
Brasil - Serie A,21:30,Santos,Vitória,1.6,3.6,6.5,https://redscores.com/pt-br/match/vitoria-santos/m5xm9
Espanha - La Liga 2,15:30,Cádiz,Burgos,2.2,3.0,3.7,https://redscores.com/pt-br/match/cadiz-burgos/5ZAxEHb
França - Ligue 2,15:45,Nancy,Amiens,1.7,3.6,4.75,https://redscores.com/pt-br/match/amiens-sc-nancy/yGxV6
Países Baixos - Eerste Divisie,15:00,Jong PSV,Den Haag,5.75,4.75,1.42,https://redscores.com/pt-br/match/ado-den-haag-jong-psv/pjxVY
Países Baixos - Eerste Divisie,15:00,Jong AZ,Willem II,2.75,3.75,2.25,https://redscores.com/pt-br/match/willem-ii-jong-az/8fxc0
Países Baixos - Eerste Divisie,15:00,Dordrecht,Waalwijk,2.05,3.7,3.1,https://redscores.com/pt-br/match/rkc-waalwijk-fc-dordrecht/KGxOG
Países Baixos - Eerste Divisie,15:00,Roda Kerkrade,Almere City,,,,https://redscores.com/pt-br/match/almere-city-roda-jc-kerkrade/pLxnt
Dinamarca - Superliga,14:00,SønderjyskE,Fredericia,1.75,4.1,4.0,https://redscores.com/pt-br/match/sonderjyske-fredericia/mdxCY
Suécia - Allsvenskan,14:00,Degerfors,Halmstad,1.95,3.5,3.8,https://redscores.com/pt-br/match/halmstad-degerfors/zFxeW
Suécia - Allsvenskan,14:10,IFK Göteborg,Mjällby,2.6,3.4,2.62,https://redscores.com/pt-br/match/mjallby-ifk-goteborg/Wdxwe
Argentina - Superliga,19:00,Tigre,Barracas Central,2.0,3.1,4.33,https://redscores.com/pt-br/match/barracas-central-tigre/3gbxbub
Argentina - Superliga,19:00,Deportivo Riestra,Instituto,2.62,2.8,3.1,https://redscores.com/pt-br/match/instituto-deportivo-riestra/8ubx94B
Argentina - Superliga,21:15,Atlético Tucumán,San Lorenzo,2.7,3.0,2.9,https://redscores.com/pt-br/match/san-lorenzo-atletico-tucuman/qexa2b
Argentina - Primera B Nacional,19:00,Tristán Suárez,Estudiantes Caseros,2.5,2.9,3.1,https://redscores.com/pt-br/match/estudiantes-caseros-tristan-suarez/bvbxa5B
Brasil - Serie B,19:00,Ferroviária,Paysandu,2.1,3.25,3.6,https://redscores.com/pt-br/match/ferroviaria-paysandu/cUxA6
Colômbia - Liga BetPlay,20:00,La Equidad,Deportes Tolima,4.75,3.2,1.83,https://redscores.com/pt-br/match/la-equidad-deportes-tolima/EUbxIWb
Colômbia - Liga BetPlay,22:10,Independiente Medellín,Santa Fe,1.8,3.4,4.75,https://redscores.com/pt-br/match/independiente-medellin-santa-fe/NCxAlB
Equador - Liga Pro,21:00,El Nacional,Deportivo Cuenca,2.87,3.1,2.45,https://redscores.com/pt-br/match/el-nacional-deportivo-cuenca/3Tx2Ub
Irlanda - Premier Division,15:45,Bohemians,St Patrick's,2.35,3.2,3.1,https://redscores.com/pt-br/match/bohemians-st-patrick-s/edxuk
Islândia - Pepsideild,16:15,Fram,Stjarnan,3.3,3.8,1.95,https://redscores.com/pt-br/match/fram-stjarnan/aRAxjkb
Peru - Primera Division,15:15,Sport Huancayo,Alianza Lima,2.45,3.3,2.75,https://redscores.com/pt-br/match/alianza-lima-sport-huancayo/61bx6lB
Peru - Primera Division,20:00,Sport Boys,Melgar,3.4,3.25,2.1,https://redscores.com/pt-br/match/melgar-sport-boys/MBxogc
Peru - Primera Division,22:15,Universitario,Ayacucho,1.06,10.0,29.0,https://redscores.com/pt-br/match/universitario-ayacucho/Agbx6VB
Polônia - Ekstraklasa,14:00,Wisła Płock,Nieciecza,2.0,3.5,3.6,https://redscores.com/pt-br/match/nieciecza-wisla-plock/FUxQW
Uruguai - Primera Division,16:00,Racing,Juventud,2.25,3.25,3.1,https://redscores.com/pt-br/match/racing-juventud/kPAxCpb
Uruguai - Primera Division,19:00,Plaza Colonia,Liverpool,3.7,3.25,2.0,https://redscores.com/pt-br/match/liverpool-plaza-colonia/aixRub
Bulgária - Parva Liga,11:30,Arda,Septemvri Sofia,1.42,4.33,8.0,https://redscores.com/pt-br/match/septemvri-sofia-arda/lbbxvOD
Bulgária - Parva Liga,14:00,Beroe,Montana,2.1,3.1,3.7,https://redscores.com/pt-br/match/montana-beroe/fjxoAb
