liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,16:30,Bournemouth,Brentford,2.5,3.6,2.7,https://redscores.com/pt-br/match/afc-bournemouth-brentford/1x2B
Inglaterra - Premier League,16:30,Everton,Burnley,1.57,4.0,6.0,https://redscores.com/pt-br/match/everton-burnley/GxN
Inglaterra - Premier League,16:30,Leeds,Sunderland,1.9,3.4,4.2,https://redscores.com/pt-br/match/sunderland-leeds-united/BxfA
Inglaterra - Premier League,17:15,Wolves,Liverpool,5.5,4.75,1.48,https://redscores.com/pt-br/match/liverpool-wolverhampton-wanderers/exO
Escócia - Premiership,16:45,Dundee United,St. Mirren,2.37,3.3,2.8,https://redscores.com/pt-br/match/dundee-united-st-mirren/tcxee
Inglaterra - Championship,16:45,Ipswich,Hull,1.42,4.5,7.0,https://redscores.com/pt-br/match/hull-city-ipswich-town/lx4A
Inglaterra - League One,16:45,Barnsley,Wycombe,2.75,3.4,2.37,https://redscores.com/pt-br/match/barnsley-wycombe-wanderers/3xaB
Inglaterra - League One,16:45,Exeter,Burton,2.4,3.25,2.8,https://redscores.com/pt-br/match/burton-albion-exeter-city/obxbB
Inglaterra - League One,POSTP,Rotherham,Mansfield,2.37,3.25,2.87,https://redscores.com/pt-br/match/rotherham-united-mansfield-town/ibxvB
Inglaterra - League Two,16:45,Walsall,Fleetwood,2.37,3.2,2.9,https://redscores.com/pt-br/match/walsall-fleetwood-town/HAxgC
Inglaterra - League Two,16:45,Chesterfield,Colchester,2.1,3.3,3.3,https://redscores.com/pt-br/match/colchester-united-chesterfield/GAxcc
Inglaterra - League Two,16:45,Grimsby Town,Salford,2.3,3.4,3.0,https://redscores.com/pt-br/match/salford-city-grimsby-town/DbxHB
Inglaterra - League Two,16:45,Bromley,Oldham,2.05,3.4,3.4,https://redscores.com/pt-br/match/oldham-athletic-bromley/RBx1c
Inglaterra - League Two,POSTP,Newport,Tranmere,2.7,3.25,2.55,https://redscores.com/pt-br/match/newport-county-tranmere-rovers/FAxjB
