liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,12:00,Burnley,Bournemouth,4.0,3.9,1.83,https://redscores.com/pt-br/match/burnley-afc-bournemouth/Nx1
Inglaterra - Premier League,12:00,Sunderland,Brighton,3.5,3.3,2.15,https://redscores.com/pt-br/match/sunderland-brighton-hove-albion/BxIA
Inglaterra - Premier League,14:30,Arsenal,Everton,1.4,4.75,8.0,https://redscores.com/pt-br/match/everton-arsenal/GxJ
Inglaterra - Premier League,14:30,Chelsea,Newcastle,1.83,4.1,3.75,https://redscores.com/pt-br/match/chelsea-newcastle-united/jxk
Inglaterra - Premier League,17:00,West Ham,Man City,4.2,4.2,1.72,https://redscores.com/pt-br/match/west-ham-united-manchester-city/AxE
Espanha - La Liga,10:00,Girona,Athletic Club,2.62,3.4,2.6,https://redscores.com/pt-br/match/girona-athletic-club/YBxKrB
Espanha - La Liga,12:15,Atlético Madrid,Getafe,1.55,3.8,7.0,https://redscores.com/pt-br/match/getafe-atletico-madrid/WAxZeb
Espanha - La Liga,14:30,R. Oviedo,Valencia,2.9,3.25,2.5,https://redscores.com/pt-br/match/real-oviedo-valencia/qAxPB
Espanha - La Liga,17:00,Real Madrid,Elche,1.33,5.5,7.5,https://redscores.com/pt-br/match/elche-real-madrid/Ajx15
Alemanha - Bundesliga,11:30,Hoffenheim,Wolfsburg,1.42,4.75,7.0,https://redscores.com/pt-br/match/vfl-wolfsburg-tsg-hoffenheim/lexvw
Alemanha - Bundesliga,11:30,Frankfurt,Heidenheim,1.57,4.5,5.25,https://redscores.com/pt-br/match/eintracht-frankfurt-heidenheim/adxMX
Alemanha - Bundesliga,11:30,Dortmund,Augsburg,1.48,4.75,6.0,https://redscores.com/pt-br/match/borussia-dortmund-fc-augsburg/DAxOA
Alemanha - Bundesliga,11:30,Leverkusen,Bayern,5.5,4.5,1.53,https://redscores.com/pt-br/match/fc-bayern-munchen-bayer-04-leverkusen/HexN3
Alemanha - Bundesliga,14:30,Hamburger,FC Köln,2.2,3.5,3.1,https://redscores.com/pt-br/match/hamburger-sv-fc-koln/mwxn3
Itália - Serie A,11:00,Inter,Atalanta,1.53,4.5,5.75,https://redscores.com/pt-br/match/atalanta-inter/SFxbY
Itália - Serie A,14:00,Napoli,Lecce,1.38,4.75,8.5,https://redscores.com/pt-br/match/napoli-lecce/YExVCb
Itália - Serie A,16:45,Udinese,Juventus,5.75,4.2,1.55,https://redscores.com/pt-br/match/udinese-juventus/UCxHf
França - Ligue 1,13:00,Lorient,Lens,4.5,3.75,1.75,https://redscores.com/pt-br/match/lens-lorient/NcxXOb
