data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-12,Coréia do Sul - K-League 1,07:30,Gwangju,Seoul,8.5,4.1,1.38,https://redscores.com/pt-br/match/seoul-gwangju/AFxTfA
2026-05-12,Coréia do Sul - K-League 1,07:30,Incheon United,Pohang Steelers,2.45,3.0,2.87,https://redscores.com/pt-br/match/pohang-steelers-incheon-united/vmxO1A
2026-05-12,Coréia do Sul - K-League 1,07:30,Gangwon,Daejeon Citizen,2.1,3.1,3.4,https://redscores.com/pt-br/match/daejeon-citizen-gangwon/1PAxh7A
2026-05-12,Egito - Premier League,11:00,El Gounah,Kahraba Ismailia,2.2,2.75,3.25,https://redscores.com/pt-br/match/el-gounah-kahraba-ismailia/BncxGnc
2026-05-12,Egito - Premier League,11:00,Pharco,Future FC,3.2,2.75,2.25,https://redscores.com/pt-br/match/pharco-future-fc/uyExvKdA
2026-05-12,Egito - Premier League,14:00,Wadi Degla,Ismaily,1.65,3.2,5.25,https://redscores.com/pt-br/match/wadi-degla-ismaily/v3AxgCc
2026-05-12,Irlanda do Norte - Premiership,15:45,Linfield,Dungannon Swifts,,,,https://redscores.com/pt-br/match/linfield-dungannon-swifts/icxch
2026-05-12,Israel - Ligat ha'Al,14:00,Hapoel Tel Aviv,Hapoel Petah Tikva,1.38,4.2,6.5,https://redscores.com/pt-br/match/hapoel-petah-tikva-hapoel-tel-aviv/D1AxE2A
2026-05-12,Israel - Ligat ha'Al,14:30,Beitar Jerusalem,Hapoel Be'er Sheva,2.45,3.5,2.37,https://redscores.com/pt-br/match/hapoel-be-er-sheva-beitar-jerusalem/oexuE
2026-05-12,Suécia - Superettan,14:00,Landskrona,Norrby,2.0,3.4,3.3,https://redscores.com/pt-br/match/landskrona-norrby/bEx4SB
2026-05-12,Suécia - Superettan,14:00,Värnamo,Örebro,1.9,3.4,3.6,https://redscores.com/pt-br/match/orebro-varnamo/7KxJyA
2026-05-12,Venezuela - Primera Division,19:00,Deportivo Táchira,Metropolitanos,1.7,3.2,4.75,https://redscores.com/pt-br/match/deportivo-tachira-metropolitanos/QHbxmBB
2026-05-12,Venezuela - Primera Division,20:30,UCV,Deportivo La Guaira,,,,https://redscores.com/pt-br/match/deportivo-la-guaira-ucv/VhbxYBc
