liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Itália - Serie A,14:30,Lecce,Napoli,6.5,3.9,1.53,https://redscores.com/pt-br/match/napoli-lecce/YExVCb
Itália - Serie A,16:45,Atalanta,Milan,2.6,3.3,2.7,https://redscores.com/pt-br/match/milan-atalanta/1AxSF
EUA - Major League Soccer,19:45,Charlotte,New York City,2.8,3.4,2.5,https://redscores.com/pt-br/match/new-york-city-charlotte/o8xH4eA
Inglaterra - League One,16:45,Bradford City,Lincoln,2.2,3.3,3.3,https://redscores.com/pt-br/match/bradford-city-lincoln-city/HbxaC
Inglaterra - League One,16:45,Mansfield,Plymouth,2.2,3.4,3.2,https://redscores.com/pt-br/match/plymouth-argyle-mansfield-town/zAxvB
Inglaterra - League Two,16:45,Accrington,Tranmere,2.3,3.4,3.0,https://redscores.com/pt-br/match/tranmere-rovers-accrington-stanley/jBxOd
Itália - Serie B,16:30,Empoli,Sampdoria,2.35,3.0,3.2,https://redscores.com/pt-br/match/empoli-sampdoria/Pdxre
Itália - Serie B,16:30,Pescara,Avellino,2.9,3.2,2.45,https://redscores.com/pt-br/match/pescara-avellino/Alxj1A
Itália - Serie B,16:30,Reggiana,Modena,4.5,3.3,1.85,https://redscores.com/pt-br/match/modena-reggiana/mixMy
Itália - Serie B,16:30,Palermo,Monza,2.15,3.0,3.75,https://redscores.com/pt-br/match/palermo-monza/6Jxvn
Itália - Serie B,16:30,Cesena,Carrarese,2.0,3.2,4.0,https://redscores.com/pt-br/match/cesena-carrarese/hkxJCb
Itália - Serie B,16:30,Frosinone,Virtus Entella,2.15,3.2,3.5,https://redscores.com/pt-br/match/frosinone-virtus-entella/wCAxfdb
França - Ligue 2,16:30,Clermont,Montpellier,3.1,3.4,2.15,https://redscores.com/pt-br/match/montpellier-clermont/qExC1A
França - Ligue 2,16:30,Grenoble,Guingamp,2.87,3.1,2.45,https://redscores.com/pt-br/match/grenoble-foot-38-guingamp/HJx1y
França - Ligue 2,16:30,Nancy,Bastia,2.3,2.9,3.2,https://redscores.com/pt-br/match/bastia-nancy/BDxV6
França - Ligue 2,16:30,Laval,Le Mans,2.75,3.2,2.5,https://redscores.com/pt-br/match/laval-le-mans/hjxFCb
França - Ligue 2,16:30,Rodez,Annecy,2.15,3.4,3.3,https://redscores.com/pt-br/match/annecy-rodez/wLxJpb
França - Ligue 2,16:30,Saint-Étienne,Pau,1.66,3.8,4.75,https://redscores.com/pt-br/match/saint-etienne-pau/yAxep
França - Ligue 2,16:30,Troyes,Amiens,1.48,4.5,5.75,https://redscores.com/pt-br/match/amiens-sc-troyes/yGxq3A
França - Ligue 2,16:30,Dunkerque,Red Star,2.4,3.1,3.0,https://redscores.com/pt-br/match/red-star-dunkerque/XIxaK
França - Ligue 2,16:30,Boulogne,Reims,3.7,3.4,1.9,https://redscores.com/pt-br/match/reims-boulogne/1ix7L
Suíça - Super League,16:30,Sion,St. Gallen,2.2,3.5,3.1,https://redscores.com/pt-br/match/st-gallen-sion/6CxRD
Suíça - Super League,16:30,Thun,Winterthur,1.48,4.5,6.0,https://redscores.com/pt-br/match/winterthur-thun/Y6xU1b
Albânia - Superliga,10:00,Bylis Ballsh,Vora,2.0,3.1,3.4,https://redscores.com/pt-br/match/bylis-ballsh-vora/QmAxWmA
Albânia - Superliga,13:00,Egnatia Rrogozhinë,Teuta Durrës,1.85,3.25,3.75,https://redscores.com/pt-br/match/teuta-durres-egnatia-rrogozhine/jmAxcbI
Colômbia - Liga BetPlay,18:00,Rionegro Águilas,Envigado,1.66,3.6,5.5,https://redscores.com/pt-br/match/rionegro-aguilas-envigado/ZbxD7B
Colômbia - Liga BetPlay,20:10,Deportivo Cali,Alianza Petrolera,1.9,3.25,4.2,https://redscores.com/pt-br/match/deportivo-cali-alianza-petrolera/b6xLNB
Irlanda - Premier Division,16:45,Bray Wanderers,UCD,,,,https://redscores.com/pt-br/match/bray-wanderers-ucd/ojxfL
Irlanda - Premier Division,16:45,Cobh Ramblers,Treaty United,,,,https://redscores.com/pt-br/match/cobh-ramblers-treaty-united/BGxTiDA
Irlanda do Norte - Premiership,16:45,Coleraine,Linfield,1.85,3.4,3.7,https://redscores.com/pt-br/match/linfield-coleraine/icxQZb
Portugal - Segunda Liga,21:00,Felgueiras 1932,Farense,,,,https://redscores.com/pt-br/match/farense-felgueiras-1932/i6Axwsb
