data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-09,Turquia - Super Lig,14:00,Rizespor,Samsunspor,2.25,3.25,3.2,https://redscores.com/pt-br/match/rizespor-samsunspor/cIxCX
2026-04-09,Arábia Saudita - Pro League,13:00,Damac,Al Quadisiya,6.5,4.2,1.42,https://redscores.com/pt-br/match/al-quadisiya-damac/tPBxlXc
2026-04-09,Arábia Saudita - Pro League,15:00,Al Ettifaq,Al Riyadh,2.1,3.25,3.0,https://redscores.com/pt-br/match/al-ettifaq-al-riyadh/dvbxHXc
2026-04-09,Argélia - Ligue 1,13:45,MC Oran,MB Rouisset,,,,https://redscores.com/pt-br/match/mc-oran-mb-rouisset/QrbxwoM
2026-04-09,Argélia - Ligue 1,16:00,MC Alger,El Bayadh,,,,https://redscores.com/pt-br/match/mc-alger-el-bayadh/n2Axbwt
2026-04-09,Argélia - Ligue 1,POSTP,USM Alger,CR Belouizdad,,,,https://redscores.com/pt-br/match/cr-belouizdad-usm-alger/yZAx8Cb
2026-04-09,Bulgária - Parva Liga,09:30,Lokomotiv Sofia 1929,Beroe,1.53,3.4,6.0,https://redscores.com/pt-br/match/beroe-lokomotiv-sofia-1929/oAbx2Ab
2026-04-09,Bulgária - Parva Liga,12:00,Ludogorets,Cherno More,1.3,4.75,12.0,https://redscores.com/pt-br/match/ludogorets-cherno-more/7wxU5A
2026-04-09,Bulgária - Parva Liga,14:30,Levski Sofia,Arda,1.42,3.6,8.0,https://redscores.com/pt-br/match/levski-sofia-arda/01xvOD
2026-04-09,Egito - Premier League,12:00,Kahraba Ismailia,Al Ittihad,2.87,3.0,2.35,https://redscores.com/pt-br/match/al-ittihad-kahraba-ismailia/SCbxGnc
2026-04-09,Egito - Premier League,12:00,El Geish,National Bank of Egypt,3.0,2.8,2.35,https://redscores.com/pt-br/match/el-geish-national-bank-of-egypt/tnxuKdA
2026-04-09,Egito - Premier League,15:00,Petrojet,ZED FC,2.8,2.75,2.5,https://redscores.com/pt-br/match/petrojet-zed-fc/U2AxLdBA
2026-04-09,Egito - Premier League,15:00,Al Mokawloon,Ismaily,1.9,2.8,4.2,https://redscores.com/pt-br/match/al-mokawloon-ismaily/GfxgCc
2026-04-09,Sérvia - Super Liga,12:00,Novi Pazar,Partizan,3.0,3.5,2.2,https://redscores.com/pt-br/match/partizan-novi-pazar/1wxlPA
2026-04-09,Sérvia - Super Liga,14:00,Crvena Zvezda,Spartak Subotica,1.05,13.0,29.0,https://redscores.com/pt-br/match/crvena-zvezda-spartak-subotica/ZVx45
2026-04-09,Sérvia - Super Liga,14:00,Čukarički,Radnički Kragujevac,2.15,3.4,3.2,https://redscores.com/pt-br/match/radnicki-kragujevac-cukaricki/ynAxGYA
2026-04-09,Sérvia - Super Liga,14:00,OFK Beograd,Radnik Surdulica,2.05,3.4,3.4,https://redscores.com/pt-br/match/ofk-beograd-radnik-surdulica/h9xRvA
