liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,West Ham,Sunderland,2.4,3.25,3.0,https://redscores.com/pt-br/match/west-ham-united-sunderland/AxB
Inglaterra - Premier League,12:00,Burnley,Tottenham,3.75,3.4,2.05,https://redscores.com/pt-br/match/tottenham-hotspur-burnley/dxN
Inglaterra - Premier League,12:00,Fulham,Brighton,2.55,3.5,2.7,https://redscores.com/pt-br/match/fulham-brighton-hove-albion/FxIA
Inglaterra - Premier League,12:00,Man City,Wolves,1.27,6.25,8.5,https://redscores.com/pt-br/match/manchester-city-wolverhampton-wanderers/ExO
Inglaterra - Premier League,14:30,Bournemouth,Liverpool,3.9,3.9,1.85,https://redscores.com/pt-br/match/liverpool-afc-bournemouth/ex1
Espanha - La Liga,10:00,Rayo Vallecano,Osasuna,2.15,3.2,3.7,https://redscores.com/pt-br/match/rayo-vallecano-osasuna/FdxqD
Espanha - La Liga,12:15,Valencia,Espanyol,2.45,3.1,3.1,https://redscores.com/pt-br/match/valencia-espanyol/PBxue
Espanha - La Liga,14:30,Sevilla,Athletic Club,2.75,3.0,2.7,https://redscores.com/pt-br/match/sevilla-athletic-club/CFxKrB
Espanha - La Liga,17:00,Villarreal,Real Madrid,3.75,3.9,1.9,https://redscores.com/pt-br/match/real-madrid-villarreal/15xa6
Alemanha - Bundesliga,11:30,Mainz,Wolfsburg,2.35,3.5,2.9,https://redscores.com/pt-br/match/vfl-wolfsburg-fsv-mainz-05/lexAG
Alemanha - Bundesliga,11:30,Frankfurt,Hoffenheim,3.0,3.7,2.25,https://redscores.com/pt-br/match/eintracht-frankfurt-tsg-hoffenheim/adxvw
Alemanha - Bundesliga,11:30,Heidenheim,RB Leipzig,5.0,4.5,1.57,https://redscores.com/pt-br/match/rb-leipzig-heidenheim/QcxMX
Alemanha - Bundesliga,11:30,Bayern,Augsburg,1.09,12.0,17.0,https://redscores.com/pt-br/match/fc-augsburg-fc-bayern-munchen/OAxHe
Alemanha - Bundesliga,11:30,Leverkusen,Werder Bremen,1.61,4.2,5.25,https://redscores.com/pt-br/match/werder-bremen-bayer-04-leverkusen/KAxN3
