liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,17:00,Celta Vigo,Real Madrid,3.1,3.5,2.3,https://redscores.com/pt-br/match/celta-de-vigo-real-madrid/sx15
Alemanha - Bundesliga,16:30,Bayern,M'Gladbach,1.16,10.0,10.0,https://redscores.com/pt-br/match/fc-bayern-munchen-borussia-monchengladbach/HexgF
Itália - Serie A,16:45,Napoli,Torino,1.57,3.8,6.25,https://redscores.com/pt-br/match/napoli-torino/YExBf
França - Ligue 1,16:45,PSG,Monaco,1.33,5.75,7.5,https://redscores.com/pt-br/match/paris-saint-germain-monaco/vExjZA
Países Baixos - Eredivisie,16:00,Heracles Almelo,Utrecht,3.6,3.8,1.9,https://redscores.com/pt-br/match/fc-utrecht-heracles-almelo/jgxaL
Portugal - Primeira Liga,17:15,Famalicão,Arouca,1.83,3.4,4.33,https://redscores.com/pt-br/match/famalicao-arouca/Z0xCdA
Bélgica - Pro League,16:45,La Louvière,Antwerp,2.4,3.25,2.9,https://redscores.com/pt-br/match/antwerp-la-louviere/LCxgzA
Inglaterra - Championship,17:00,Preston,Oxford Utd,2.05,3.25,3.8,https://redscores.com/pt-br/match/preston-north-end-oxford-united/tAx2c
Inglaterra - League Two,16:45,Cheltenham,Barrow,2.25,3.3,3.1,https://redscores.com/pt-br/match/cheltenham-town-barrow/XCxGd
Espanha - La Liga 2,16:30,Cádiz,Zaragoza,2.25,3.25,3.2,https://redscores.com/pt-br/match/real-zaragoza-cadiz/BcAx5ZA
Alemanha - 2. Bundesliga,14:30,Schalke,Bielefeld,1.9,3.6,3.8,https://redscores.com/pt-br/match/schalke-04-dsc-arminia-bielefeld/dAx9y
Alemanha - 2. Bundesliga,14:30,Elversberg,Magdeburg,1.83,4.1,3.8,https://redscores.com/pt-br/match/magdeburg-elversberg/Z6xZ7
França - Ligue 2,16:00,Pau,Bastia,2.05,3.2,3.6,https://redscores.com/pt-br/match/bastia-pau/BDxep
França - Ligue 2,16:00,Rodez,Grenoble,1.9,3.4,3.8,https://redscores.com/pt-br/match/grenoble-foot-38-rodez/HJxJpb
França - Ligue 2,16:00,Nancy,Montpellier,2.62,3.2,2.55,https://redscores.com/pt-br/match/montpellier-nancy/qExV6
França - Ligue 2,16:00,Laval,Guingamp,3.8,3.2,2.0,https://redscores.com/pt-br/match/laval-guingamp/hjx1y
França - Ligue 2,16:00,Boulogne,Amiens,1.9,3.0,3.75,https://redscores.com/pt-br/match/amiens-sc-boulogne/yGx7L
Países Baixos - Eerste Divisie,16:00,Dordrecht,Maastricht,1.42,4.75,6.25,https://redscores.com/pt-br/match/fc-dordrecht-mvv-maastricht/OGxLo
Países Baixos - Eerste Divisie,16:00,Eindhoven,Jong Ajax,1.75,4.0,4.1,https://redscores.com/pt-br/match/fc-eindhoven-jong-ajax/HCxtW
Países Baixos - Eerste Divisie,16:00,Helmond,TOP Oss,2.1,3.5,3.4,https://redscores.com/pt-br/match/top-oss-helmond-sport/vtxku
Países Baixos - Eerste Divisie,16:00,Roda Kerkrade,Jong PSV,1.48,5.25,5.25,https://redscores.com/pt-br/match/roda-jc-kerkrade-jong-psv/ntxVY
Países Baixos - Eerste Divisie,16:00,Venlo,Waalwijk,2.3,3.75,2.7,https://redscores.com/pt-br/match/rkc-waalwijk-vvv-venlo/KGxaT
