liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
País de Gales - Premier League,16:45,Connah's Quay,Caernarfon Town,1.7,3.8,4.2,https://redscores.com/pt-br/match/connah-s-quay-caernarfon-town/GKx1L
País de Gales - Premier League,16:45,Briton Ferry,Haverfordwest County,2.35,3.6,2.6,https://redscores.com/pt-br/match/haverfordwest-county-briton-ferry/2yBxrzB
Paraguai - Division 1,18:00,Sportivo San Lorenzo,Deportivo Recoleta,,,,https://redscores.com/pt-br/match/sportivo-san-lorenzo-deportivo-recoleta/t5bxZ4bA
Paraguai - Division 1,20:15,Sportivo Luqueño,Sportivo Ameliano,2.05,3.3,3.0,https://redscores.com/pt-br/match/sportivo-luqueno-sportivo-ameliano/PpAx04bA
Peru - Primera Division,17:00,UCV Moquegua,UTC Cajamarca,,,,https://redscores.com/pt-br/match/utc-cajamarca-ucv-moquegua/NcAxSyFA
Polônia - Ekstraklasa,14:00,Korona Kielce,Zagłębie Lubin,1.85,3.2,4.1,https://redscores.com/pt-br/match/zaglebie-lubin-korona-kielce/XkxN2
Polônia - Ekstraklasa,16:30,Lechia Gdańsk,Cracovia Kraków,2.1,3.3,3.2,https://redscores.com/pt-br/match/lechia-gdansk-cracovia-krakow/GbxqI
Portugal - Segunda Liga,15:00,Porto II,Academico Viseu,3.6,3.2,1.9,https://redscores.com/pt-br/match/porto-ii-academico-viseu/L4xAhb
Portugal - Segunda Liga,17:15,Chaves,Penafiel,1.66,3.2,5.0,https://redscores.com/pt-br/match/chaves-penafiel/gixk2A
Romênia - Liga 1,12:00,Argeş,Hermannstadt,2.05,2.8,3.7,https://redscores.com/pt-br/match/arges-hermannstadt/jXbx2LB
Romênia - Liga 1,15:00,Rapid Bucuresti,Petrolul 52,1.57,3.4,5.5,https://redscores.com/pt-br/match/rapid-bucuresti-petrolul-52/nCbxPtR
Uruguai - Primera Division,19:00,Albion,Liverpool,3.6,3.5,1.85,https://redscores.com/pt-br/match/liverpool-albion/aixQgu
Uruguai - Primera Division,21:30,Wanderers,Defensor Sporting,3.0,3.0,2.25,https://redscores.com/pt-br/match/wanderers-defensor-sporting/ODxmFb
Venezuela - Primera Division,19:00,Portuguesa,Deportivo Táchira,,,,https://redscores.com/pt-br/match/deportivo-tachira-portuguesa/QHbxhIc
Venezuela - Primera Division,20:30,Academia Anzoátegui,Rayo Zuliano,1.75,3.4,4.1,https://redscores.com/pt-br/match/rayo-zuliano-academia-anzoategui/l7DAxDEEA
Bulgária - Parva Liga,10:15,Montana,CSKA 1948 Sofia,5.5,3.8,1.61,https://redscores.com/pt-br/match/montana-cska-1948-sofia/fjxFQR
Bulgária - Parva Liga,12:45,CSKA Sofia,Arda,1.5,3.8,7.5,https://redscores.com/pt-br/match/cska-sofia-arda/ndxvOD
