liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Fulham,Tottenham,1.95,3.75,3.6,https://redscores.com/pt-br/match/tottenham-hotspur-fulham/dxF
Inglaterra - Premier League,11:00,Brighton,Nottingham,2.0,3.6,3.6,https://redscores.com/pt-br/match/nottingham-forest-brighton-hove-albion/bAxIA
Inglaterra - Premier League,11:00,Manchester United,Crystal Palace,1.5,4.5,5.75,https://redscores.com/pt-br/match/manchester-united-crystal-palace/hx0
Inglaterra - Premier League,13:30,Arsenal,Chelsea,1.6,4.0,5.5,https://redscores.com/pt-br/match/chelsea-arsenal/jxJ
Espanha - La Liga,10:00,Elche,Espanyol,2.37,3.3,3.0,https://redscores.com/pt-br/match/espanyol-elche/uexAj
Espanha - La Liga,12:15,Valencia,Osasuna,2.4,3.2,3.1,https://redscores.com/pt-br/match/valencia-osasuna/PBxqD
Espanha - La Liga,14:30,Betis,Sevilla,1.75,3.8,4.5,https://redscores.com/pt-br/match/real-betis-sevilla/7DxCF
Espanha - La Liga,17:00,Girona,Celta Vigo,2.37,3.3,3.0,https://redscores.com/pt-br/match/celta-de-vigo-girona/sxYB
Alemanha - Bundesliga,11:30,Stuttgart,Wolfsburg,1.45,5.0,5.75,https://redscores.com/pt-br/match/vfl-wolfsburg-vfb-stuttgart/lexM3
Alemanha - Bundesliga,13:30,Frankfurt,Freiburg,2.1,3.5,3.4,https://redscores.com/pt-br/match/eintracht-frankfurt-sc-freiburg/adxC7
Alemanha - Bundesliga,15:30,Hamburger,RB Leipzig,3.8,3.6,1.95,https://redscores.com/pt-br/match/rb-leipzig-hamburger-sv/Qcxmw
Itália - Serie A,08:30,Cremonese,Milan,7.0,4.33,1.47,https://redscores.com/pt-br/match/milan-cremonese/1Axy2b
Itália - Serie A,11:00,Sassuolo,Atalanta,3.6,3.5,2.0,https://redscores.com/pt-br/match/atalanta-sassuolo/SFxpw
Itália - Serie A,14:00,Torino,Lazio,2.8,2.9,2.8,https://redscores.com/pt-br/match/lazio-torino/VxBf
Itália - Serie A,16:45,Roma,Juventus,2.6,3.1,2.87,https://redscores.com/pt-br/match/roma-juventus/SxHf
França - Ligue 1,11:00,Paris,Nice,2.35,3.4,3.0,https://redscores.com/pt-br/match/nice-paris/LDx4gA
França - Ligue 1,13:15,Metz,Brest,3.4,3.4,2.15,https://redscores.com/pt-br/match/brest-metz/lcxs6
França - Ligue 1,13:15,Lorient,Auxerre,2.05,3.25,3.9,https://redscores.com/pt-br/match/auxerre-lorient/l9xXOb
França - Ligue 1,13:15,LOSC Lille,Nantes,1.5,4.33,6.25,https://redscores.com/pt-br/match/nantes-losc-lille/8xJF
França - Ligue 1,16:45,Marseille,Lyon,1.95,3.6,3.8,https://redscores.com/pt-br/match/olympique-marseille-olympique-lyonnais/wxjA
Países Baixos - Eredivisie,08:15,Zwolle,Ajax,4.0,4.2,1.75,https://redscores.com/pt-br/match/ajax-pec-zwolle/Jfxui
Países Baixos - Eredivisie,10:30,Twente,Feyenoord,2.25,3.8,2.87,https://redscores.com/pt-br/match/feyenoord-fc-twente/gAxwE
Países Baixos - Eredivisie,10:30,FC Volendam,Groningen,3.75,3.6,1.95,https://redscores.com/pt-br/match/fc-groningen-fc-volendam/NtxIT
Países Baixos - Eredivisie,12:45,Utrecht,AZ,2.4,3.5,2.8,https://redscores.com/pt-br/match/az-fc-utrecht/aAxjg
Países Baixos - Eredivisie,16:00,Excelsior,G. A. Eagle,2.45,3.5,2.8,https://redscores.com/pt-br/match/go-ahead-eagles-excelsior/3fxCN
Portugal - Primeira Liga,12:30,Tondela,Santa Clara,3.1,3.0,2.45,https://redscores.com/pt-br/match/santa-clara-tondela/CVxk6
Portugal - Primeira Liga,15:00,Casa Pia,Moreirense,2.7,3.0,2.8,https://redscores.com/pt-br/match/moreirense-casa-pia/YIxOEB
Portugal - Primeira Liga,17:30,Rio Ave,Famalicão,4.1,3.4,1.85,https://redscores.com/pt-br/match/famalicao-rio-ave/Z0xQVA
Turquia - Super Lig,10:00,Gençlerbirliği,Kayserispor,2.1,3.3,3.5,https://redscores.com/pt-br/match/genclerbirligi-kayserispor/vcxQf
Turquia - Super Lig,14:00,Antalyaspor,Fenerbahçe,6.5,4.33,1.48,https://redscores.com/pt-br/match/antalyaspor-fenerbahce/kAxNA
Turquia - Super Lig,14:00,Samsunspor,Gaziantep,1.75,3.8,4.33,https://redscores.com/pt-br/match/samsunspor-gaziantep-fk/CXxwDA
