data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-08,Espanha - La Liga,16:00,Levante,Osasuna,2.55,3.25,2.8,https://redscores.com/pt-br/match/osasuna-levante/qDxU5
2026-05-08,Alemanha - Bundesliga,15:30,Dortmund,Frankfurt,1.48,5.0,5.5,https://redscores.com/pt-br/match/borussia-dortmund-eintracht-frankfurt/DAxad
2026-05-08,Itália - Serie A,15:45,Torino,Sassuolo,2.5,3.2,2.9,https://redscores.com/pt-br/match/torino-sassuolo/Bfxpw
2026-05-08,França - Ligue 1,15:45,Lens,Nantes,1.4,4.75,7.5,https://redscores.com/pt-br/match/nantes-lens/8xNc
2026-05-08,Bélgica - Pro League,15:45,St. Liège,OH Leuven,2.15,3.3,3.25,https://redscores.com/pt-br/match/standard-liege-oh-leuven/OFx5P
2026-05-08,Inglaterra - Championship,16:00,Hull,Millwall,3.0,3.25,2.37,https://redscores.com/pt-br/match/hull-city-millwall/lxBA
2026-05-08,Espanha - La Liga 2,15:30,Cádiz,Deportivo La Coruña,3.7,3.5,1.95,https://redscores.com/pt-br/match/deportivo-la-coruna-cadiz/bDx5ZA
2026-05-08,Itália - Serie B,15:30,Catanzaro,Bari 1908,2.8,3.1,2.55,https://redscores.com/pt-br/match/bari-1908-catanzaro/jDxOab
2026-05-08,Itália - Serie B,15:30,Virtus Entella,Carrarese,1.6,4.0,5.25,https://redscores.com/pt-br/match/carrarese-virtus-entella/JCbxfdb
2026-05-08,Itália - Serie B,15:30,Pescara,Spezia,2.15,3.6,3.2,https://redscores.com/pt-br/match/spezia-pescara/uCxAl
2026-05-08,Itália - Serie B,15:30,Cesena,Calcio Padova,1.5,4.75,5.25,https://redscores.com/pt-br/match/cesena-calcio-padova/hkxs7CA
2026-05-08,Itália - Serie B,15:30,Avellino,Modena,1.65,3.75,5.25,https://redscores.com/pt-br/match/modena-avellino/mixj1A
2026-05-08,Itália - Serie B,15:30,Südtirol,Juve Stabia,1.5,4.2,6.0,https://redscores.com/pt-br/match/sudtirol-juve-stabia/3bx31A
2026-05-08,Itália - Serie B,15:30,Venezia,Palermo,1.65,4.2,4.5,https://redscores.com/pt-br/match/venezia-palermo/Lcx6J
2026-05-08,Itália - Serie B,15:30,Reggiana,Sampdoria,3.6,3.2,2.1,https://redscores.com/pt-br/match/sampdoria-reggiana/rexMy
2026-05-08,Itália - Serie B,15:30,Monza,Empoli,1.61,4.0,4.5,https://redscores.com/pt-br/match/empoli-monza/Pdxvn
2026-05-08,Itália - Serie B,15:30,Frosinone,Mantova,1.61,4.2,4.75,https://redscores.com/pt-br/match/frosinone-mantova/wCAxR3b
2026-05-08,Alemanha - 2. Bundesliga,13:30,Paderborn,Karlsruher,1.4,5.5,6.0,https://redscores.com/pt-br/match/paderborn-karlsruher-sc/JVxB0
2026-05-08,Alemanha - 2. Bundesliga,13:30,Kaiserslautern,Bielefeld,3.0,3.5,2.2,https://redscores.com/pt-br/match/kaiserslautern-dsc-arminia-bielefeld/1nx9y
2026-05-08,Dinamarca - Superliga,14:00,Viborg,SønderjyskE,1.8,4.1,3.75,https://redscores.com/pt-br/match/sonderjyske-viborg/mdxDu
2026-05-08,Noruega - Eliteserien,14:00,HamKam,Vålerenga,2.6,3.6,2.5,https://redscores.com/pt-br/match/valerenga-hamkam/hex9Jb
2026-05-08,Suécia - Allsvenskan,14:00,Elfsborg,Brommapojkarna,2.05,3.4,3.6,https://redscores.com/pt-br/match/elfsborg-brommapojkarna/dkx12
2026-05-08,Finlândia - Veikkausliiga,12:00,TPS,HJK,4.5,3.9,1.66,https://redscores.com/pt-br/match/hjk-tps/2Fxop
2026-05-08,Finlândia - Veikkausliiga,12:00,Ilves,Oulu,2.55,3.3,2.5,https://redscores.com/pt-br/match/ilves-oulu/4vxLqA
2026-05-08,Finlândia - Veikkausliiga,14:00,KuPS,SJK,1.55,4.0,5.25,https://redscores.com/pt-br/match/sjk-kups/QGx2EA
2026-05-08,África do Sul - Premier League,14:30,Durban City,Stellenbosch,2.62,2.75,2.62,https://redscores.com/pt-br/match/stellenbosch-durban-city/2ZxOugA
2026-05-08,Alemanha - 3. Liga,14:00,Aue,MSV Duisburg,4.75,4.33,1.48,https://redscores.com/pt-br/match/msv-duisburg-erzgebirge-aue/m3xv3
2026-05-08,Argélia - Ligue 1,12:00,USM Khenchela,El Bayadh,1.55,3.4,5.75,https://redscores.com/pt-br/match/usm-khenchela-el-bayadh/UoMxbwt
2026-05-08,Argélia - Ligue 1,12:00,Oued Akbou,CR Belouizdad,3.1,2.8,2.3,https://redscores.com/pt-br/match/cr-belouizdad-oued-akbou/yZAxdOAA
2026-05-08,Argélia - Ligue 1,13:45,JS Kabylie,ES Sétif,1.6,3.3,5.25,https://redscores.com/pt-br/match/es-setif-js-kabylie/UdxHRb
2026-05-08,Argélia - Ligue 1,14:00,MC Alger,MB Rouisset,1.28,4.33,9.0,https://redscores.com/pt-br/match/mc-alger-mb-rouisset/n2AxwoM
2026-05-08,Armênia - Premier League,08:00,Van,Shirak,,,,https://redscores.com/pt-br/match/shirak-van/fOAxS6bA
2026-05-08,Bolívia - Liga De Futbol Prof,20:00,Nacional Potosí,Aurora,1.72,3.9,4.2,https://redscores.com/pt-br/match/nacional-potosi-aurora/NHbxH5B
2026-05-08,Bulgária - Parva Liga,11:30,Lokomotiv Plovdiv,Arda,2.87,3.2,2.5,https://redscores.com/pt-br/match/lokomotiv-plovdiv-arda/mCxvOD
2026-05-08,Bulgária - Parva Liga,14:00,CSKA 1948 Sofia,CSKA Sofia,3.1,3.1,2.3,https://redscores.com/pt-br/match/cska-sofia-cska-1948-sofia/ndxFQR
2026-05-08,Croácia - 1. HNL,15:00,Rijeka,Vukovar,1.33,4.2,8.0,https://redscores.com/pt-br/match/rijeka-vukovar/B4xf9A
2026-05-08,Dinamarca - First Division,13:00,Hobro,B 93,1.9,3.75,3.6,https://redscores.com/pt-br/match/b-93-hobro/5kx5N
2026-05-08,Dinamarca - First Division,14:00,AaB,Middelfart,1.3,5.5,8.0,https://redscores.com/pt-br/match/aab-middelfart/wixsKb
2026-05-08,Egito - Premier League,11:00,Petrojet,Wadi Degla,2.75,2.87,2.5,https://redscores.com/pt-br/match/petrojet-wadi-degla/U2Axv3A
2026-05-08,Egito - Premier League,11:00,Al Mokawloon,El Gounah,2.05,2.7,3.8,https://redscores.com/pt-br/match/al-mokawloon-el-gounah/GfxBnc
2026-05-08,Egito - Premier League,14:00,Future FC,Al Ittihad,2.7,2.62,2.7,https://redscores.com/pt-br/match/al-ittihad-future-fc/SCbxvKdA
2026-05-08,Egito - Premier League,14:00,Kahraba Ismailia,Pharco,2.8,2.8,2.45,https://redscores.com/pt-br/match/kahraba-ismailia-pharco/GncxuyE
2026-05-08,Equador - Liga Pro,21:00,Orense,Leones del Norte,1.61,3.4,5.5,https://redscores.com/pt-br/match/orense-leones-del-norte/tGuxcpEA
2026-05-08,Eslovênia - 1. SNL,CANCL,Domžale,Celje,,,,https://redscores.com/pt-br/match/domzale-celje/NGxij
2026-05-08,Estônia - Meistriliiga,13:00,Tammeka,Kuressaare,1.9,3.6,3.25,https://redscores.com/pt-br/match/tammeka-kuressaare/jEAx7lb
2026-05-08,Irlanda - Premier Division,15:45,Dundalk,Bohemians,2.6,3.3,2.5,https://redscores.com/pt-br/match/bohemians-dundalk/edxpK
2026-05-08,Irlanda - Premier Division,15:45,Drogheda United,Derry City,3.2,3.1,2.15,https://redscores.com/pt-br/match/derry-city-drogheda-united/9Ix3j
2026-05-08,Irlanda - Premier Division,15:45,Shelbourne,Sligo Rovers,1.5,4.0,5.75,https://redscores.com/pt-br/match/shelbourne-sligo-rovers/ggx5h
2026-05-08,Irlanda - Premier Division,15:45,Galway United,Shamrock Rovers,3.8,3.3,1.9,https://redscores.com/pt-br/match/shamrock-rovers-galway-united/mBxDC
2026-05-08,Irlanda - Premier Division,16:00,St Patrick's,Waterford United,1.2,5.75,10.0,https://redscores.com/pt-br/match/st-patrick-s-waterford-united/ukxWl
