liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Championship,16:00,Middlesbrough,Ipswich,2.75,3.25,2.55,https://redscores.com/pt-br/match/middlesbrough-ipswich-town/Dx4A
Espanha - La Liga 2,15:30,FC Andorra,Granada,2.15,3.5,3.2,https://redscores.com/pt-br/match/granada-fc-andorra/vAxq9bA
França - Ligue 2,15:00,Troyes,Bastia,1.8,3.5,4.33,https://redscores.com/pt-br/match/bastia-troyes/BDxq3A
França - Ligue 2,15:00,Clermont,Annecy,2.75,3.1,2.55,https://redscores.com/pt-br/match/annecy-clermont/wLxC1A
França - Ligue 2,15:00,Grenoble,Pau,3.2,2.9,2.4,https://redscores.com/pt-br/match/grenoble-foot-38-pau/HJxep
França - Ligue 2,15:00,Rodez,Reims,3.2,3.5,2.15,https://redscores.com/pt-br/match/reims-rodez/1ixJpb
França - Ligue 2,15:00,Boulogne,Guingamp,2.55,3.2,2.75,https://redscores.com/pt-br/match/boulogne-guingamp/7Lx1y
Países Baixos - Eerste Divisie,13:30,Waalwijk,Willem II,2.15,3.6,3.1,https://redscores.com/pt-br/match/willem-ii-rkc-waalwijk/8fxKG
Países Baixos - Eerste Divisie,15:00,Den Haag,Dordrecht,1.25,7.0,9.0,https://redscores.com/pt-br/match/fc-dordrecht-ado-den-haag/OGxpj
Países Baixos - Eerste Divisie,15:00,Jong Utrecht,Maastricht,2.25,3.75,2.8,https://redscores.com/pt-br/match/mvv-maastricht-jong-utrecht/LoxfW
Países Baixos - Eerste Divisie,15:00,Almere City,Cambuur,2.62,3.75,2.37,https://redscores.com/pt-br/match/almere-city-sc-cambuur/pLxqL
Países Baixos - Eerste Divisie,15:00,Helmond,Jong AZ,2.05,3.6,3.25,https://redscores.com/pt-br/match/helmond-sport-jong-az/kuxc0
Países Baixos - Eerste Divisie,15:00,Jong Ajax,Jong PSV,2.4,3.9,2.55,https://redscores.com/pt-br/match/jong-ajax-jong-psv/tWxVY
Países Baixos - Eerste Divisie,15:00,Venlo,FC Emmen,2.5,3.6,2.6,https://redscores.com/pt-br/match/vvv-venlo-fc-emmen/aTxRu
Países Baixos - Eerste Divisie,15:00,Roda Kerkrade,Den Bosch,1.9,4.1,3.4,https://redscores.com/pt-br/match/roda-jc-kerkrade-fc-den-bosch/ntxdT
