liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,17:00,Brentford,Wolves,1.57,4.33,5.25,https://redscores.com/pt-br/match/wolverhampton-wanderers-brentford/Ox2B
Espanha - La Liga,17:00,Rayo Vallecano,Levante,1.7,3.75,5.0,https://redscores.com/pt-br/match/rayo-vallecano-levante/FdxU5
Itália - Serie A,16:45,Cremonese,Fiorentina,3.9,3.6,1.9,https://redscores.com/pt-br/match/fiorentina-cremonese/YAxy2b
Brasil - Serie A,20:00,Chapecoense,Grêmio,2.87,3.2,2.55,https://redscores.com/pt-br/match/chapecoense-gremio/TFx7y
Inglaterra - Championship,17:00,Portsmouth,Derby,2.2,3.2,3.5,https://redscores.com/pt-br/match/portsmouth-derby-county/Cxm
Espanha - La Liga 2,16:30,Albacete,Las Palmas,3.0,3.1,2.55,https://redscores.com/pt-br/match/las-palmas-albacete/3yx70
França - Ligue 2,16:45,Annecy,Troyes,2.7,3.1,2.4,https://redscores.com/pt-br/match/annecy-troyes/wLxq3A
Países Baixos - Eerste Divisie,16:00,Den Bosch,Jong PSV,1.8,4.2,3.7,https://redscores.com/pt-br/match/fc-den-bosch-jong-psv/dTxVY
Países Baixos - Eerste Divisie,16:00,Helmond,Cambuur,4.1,4.0,1.75,https://redscores.com/pt-br/match/sc-cambuur-helmond-sport/qLxku
Países Baixos - Eerste Divisie,16:00,Jong AZ,Maastricht,1.57,4.33,5.0,https://redscores.com/pt-br/match/mvv-maastricht-jong-az/Loxc0
Países Baixos - Eerste Divisie,16:00,Roda Kerkrade,Vitesse,1.9,3.75,3.6,https://redscores.com/pt-br/match/vitesse-roda-jc-kerkrade/QAxnt
Dinamarca - Superliga,15:00,Silkeborg,Vejle,2.15,3.5,3.1,https://redscores.com/pt-br/match/silkeborg-vejle/MAxmab
Argentina - Superliga,15:30,Barracas Central,Atlético Tucumán,2.8,2.9,2.8,https://redscores.com/pt-br/match/barracas-central-atletico-tucuman/3gbxa2b
Argentina - Superliga,15:30,Aldosivi,Huracán,3.1,2.87,2.55,https://redscores.com/pt-br/match/huracan-aldosivi/o0x2Tb
Argentina - Superliga,18:30,San Lorenzo,Defensa y Justicia,2.2,2.8,4.0,https://redscores.com/pt-br/match/san-lorenzo-defensa-y-justicia/qexWrb
Argentina - Superliga,20:00,Racing Club,Estudiantes Río Cuarto,1.42,4.1,9.0,https://redscores.com/pt-br/match/racing-club-estudiantes-rio-cuarto/E8xyiB
Argentina - Superliga,22:15,Instituto,Independiente,,,,https://redscores.com/pt-br/match/instituto-independiente/8ubxV4b
Argentina - Primera B Nacional,21:00,Atlanta,Deportivo Maipú,2.0,2.8,5.0,https://redscores.com/pt-br/match/atlanta-deportivo-maipu/5vbxlQB
Armênia - Premier League,08:30,Ararat-Armenia,Van,1.33,4.75,7.0,https://redscores.com/pt-br/match/ararat-armenia-van/RTRxS6bA
Armênia - Premier League,12:00,Shirak,Noah,,,,https://redscores.com/pt-br/match/shirak-noah/fOAxlTR
Chile - Primera Division,18:00,Unión La Calera,O'Higgins,2.62,3.1,2.62,https://redscores.com/pt-br/match/o-higgins-union-la-calera/fvbxqRB
Chile - Primera Division,20:30,Colo-Colo,Huachipato,1.6,3.7,5.5,https://redscores.com/pt-br/match/colo-colo-huachipato/aebx4bc
Hungria - OTP Bank Liga,POSTP,Ferencváros,Puskás,1.4,4.2,7.5,https://redscores.com/pt-br/match/ferencvaros-puskas/0Axcv
Irlanda - Premier Division,16:45,St Patrick's,Derry City,2.05,3.1,3.4,https://redscores.com/pt-br/match/derry-city-st-patrick-s/9Ixuk
Irlanda - Premier Division,16:45,Dundalk,Sligo Rovers,1.57,3.75,5.25,https://redscores.com/pt-br/match/sligo-rovers-dundalk/5hxpK
Irlanda - Premier Division,16:45,Shelbourne,Bohemians,2.5,2.8,2.9,https://redscores.com/pt-br/match/bohemians-shelbourne/edxgg
Irlanda - Premier Division,16:45,Drogheda United,Shamrock Rovers,4.0,3.25,1.85,https://redscores.com/pt-br/match/shamrock-rovers-drogheda-united/mBx3j
Irlanda - Premier Division,17:00,Galway United,Waterford United,1.8,3.5,4.1,https://redscores.com/pt-br/match/galway-united-waterford-united/DCxWl
Lituânia - A Lyga,15:00,Žalgiris,TransINVEST Vilnius,1.57,3.8,5.0,https://redscores.com/pt-br/match/zalgiris-transinvest-vilnius/MixMFEA
País de Gales - Premier League,16:45,Cardiff MU,Briton Ferry,2.15,3.3,2.9,https://redscores.com/pt-br/match/cardiff-mu-briton-ferry/LYBxrzB
Polônia - Ekstraklasa,15:00,Pogoń Szczecin,Korona Kielce,1.95,3.4,3.4,https://redscores.com/pt-br/match/pogon-szczecin-korona-kielce/HGxN2
Portugal - Segunda Liga,15:45,Porto II,UD Oliveirense,1.9,3.3,3.75,https://redscores.com/pt-br/match/porto-ii-ud-oliveirense/L4xLUd
Portugal - Segunda Liga,17:15,Torreense,Portimonense,1.75,3.3,4.5,https://redscores.com/pt-br/match/portimonense-torreense/FNx13A
Romênia - Liga 1,12:30,Botoşani,Unirea Slobozia,1.53,3.5,5.5,https://redscores.com/pt-br/match/botosani-unirea-slobozia/L1xJFb
Romênia - Liga 1,15:30,Universitatea Cluj,CFR Cluj,2.3,3.0,2.8,https://redscores.com/pt-br/match/cfr-cluj-universitatea-cluj/a8xqqb
Sérvia - Super Liga,13:00,Napredak,OFK Beograd,3.8,3.5,1.9,https://redscores.com/pt-br/match/ofk-beograd-napredak/h9x2NA
Uruguai - Primera Division,17:00,Danubio,Juventud,2.05,3.0,3.4,https://redscores.com/pt-br/match/danubio-juventud/L5xCpb
Uruguai - Primera Division,20:00,Liverpool,Torque,2.2,3.3,2.9,https://redscores.com/pt-br/match/liverpool-torque/aixZoA
Venezuela - Primera Division,21:00,Metropolitanos,Monagas,,,,https://redscores.com/pt-br/match/monagas-metropolitanos/vvbxmBB
Venezuela - Primera Division,21:00,Rayo Zuliano,Deportivo Táchira,,,,https://redscores.com/pt-br/match/deportivo-tachira-rayo-zuliano/QHbxl7DA
Venezuela - Primera Division,21:00,Academia Puerto Cabello,UCV,,,,https://redscores.com/pt-br/match/ucv-academia-puerto-cabello/YBcxGjc
Venezuela - Primera Division,21:00,Zamora Fútbol Club,Portuguesa,,,,https://redscores.com/pt-br/match/zamora-futbol-club-portuguesa/fqbxhIc
Venezuela - Primera Division,21:00,Academia Anzoátegui,Deportivo La Guaira,,,,https://redscores.com/pt-br/match/deportivo-la-guaira-academia-anzoategui/VhbxDEEA
Venezuela - Primera Division,21:00,Caracas,Trujillanos,,,,https://redscores.com/pt-br/match/caracas-trujillanos/QjBxjCc
Venezuela - Primera Division,21:00,Estudiantes Mérida,Carabobo,,,,https://redscores.com/pt-br/match/carabobo-estudiantes-merida/1cbxFFb
Bulgária - Parva Liga,13:00,Arda,Dobrudzha 1919,1.72,3.5,5.25,https://redscores.com/pt-br/match/dobrudzha-1919-arda/hBbxvOD
