data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-03-27,Espanha - La Liga 2,15:00,Córdoba,Mirandés,1.61,3.8,5.0,https://redscores.com/pt-br/match/cordoba-mirandes/iHxh2A
2026-03-27,Argentina - Primera B Nacional,18:15,Ciudad de Bolívar,Agropecuario,2.5,3.0,3.0,https://redscores.com/pt-br/match/agropecuario-ciudad-de-bolivar/11BxtjCA
2026-03-27,Argentina - Primera B Nacional,POSTP,Deportivo Morón,San Telmo,,,,https://redscores.com/pt-br/match/san-telmo-deportivo-moron/A5BxE5B
2026-03-27,Argentina - Primera B Nacional,POSTP,Godoy Cruz,Acassuso,,,,https://redscores.com/pt-br/match/acassuso-godoy-cruz/WTbxD7b
2026-03-27,Argentina - Primera B Nacional,POSTP,Midland,Temperley,,,,https://redscores.com/pt-br/match/temperley-midland/lvbxhwb
2026-03-27,Argentina - Primera B Nacional,POSTP,Colegiales,Almagro,,,,https://redscores.com/pt-br/match/colegiales-almagro/fIBx34B
2026-03-27,Argentina - Primera B Nacional,POSTP,Agropecuario,Tristán Suárez,,,,https://redscores.com/pt-br/match/agropecuario-tristan-suarez/11Bxa5B
2026-03-27,Argentina - Primera B Nacional,POSTP,Gimnasia Jujuy,Patronato,,,,https://redscores.com/pt-br/match/patronato-gimnasia-jujuy/H2AxNob
2026-03-27,Argentina - Primera B Nacional,POSTP,Colón,San Miguel,,,,https://redscores.com/pt-br/match/colon-san-miguel/nBAxQ5B
2026-03-27,Argentina - Primera B Nacional,POSTP,Atlético Rafaela,Club Atlético Güemes,,,,https://redscores.com/pt-br/match/atletico-rafaela-club-atletico-guemes/J4bxf1B
2026-03-27,Argentina - Primera B Nacional,POSTP,Estudiantes Caseros,Central Norte,,,,https://redscores.com/pt-br/match/estudiantes-caseros-central-norte/bvbx5VB
2026-03-27,Argentina - Primera B Nacional,POSTP,Almirante Brown,Defensores de Belgrano,,,,https://redscores.com/pt-br/match/defensores-de-belgrano-almirante-brown/f0xlMB
2026-03-27,Argentina - Primera B Nacional,POSTP,Los Andes,Chaco For Ever,,,,https://redscores.com/pt-br/match/chaco-for-ever-los-andes/3ubxcPgA
2026-03-27,Argentina - Primera B Nacional,POSTP,Atletico Mitre,Deportivo Madryn,,,,https://redscores.com/pt-br/match/deportivo-madryn-atletico-mitre/PZBxb1B
2026-03-27,Argentina - Primera B Nacional,POSTP,Gimnasia y Tiro,San Martín San Juan,,,,https://redscores.com/pt-br/match/gimnasia-y-tiro-san-martin-san-juan/KHbxSvb
2026-03-27,Argentina - Primera B Nacional,POSTP,San Martín Tucumán,Chacarita Juniors,,,,https://redscores.com/pt-br/match/san-martin-tucuman-chacarita-juniors/pubxa7b
2026-03-27,Argentina - Primera B Nacional,POSTP,Atlanta,Nueva Chicago,,,,https://redscores.com/pt-br/match/atlanta-nueva-chicago/5vbxaPB
2026-03-27,Argentina - Primera B Nacional,POSTP,Quilmes,Deportivo Maipú,,,,https://redscores.com/pt-br/match/quilmes-deportivo-maipu/pebxlQB
2026-03-27,Argentina - Primera B Nacional,POSTP,All Boys,Ferro Carril Oeste,,,,https://redscores.com/pt-br/match/ferro-carril-oeste-all-boys/f3Ax6gb
2026-03-27,Argentina - Primera B Nacional,POSTP,Racing Córdoba,Ciudad de Bolívar,,,,https://redscores.com/pt-br/match/racing-cordoba-ciudad-de-bolivar/C2BxtjCA
2026-03-27,Argentina - Primera B Nacional,22:10,Chaco For Ever,Gimnasia Jujuy,2.5,2.75,3.4,https://redscores.com/pt-br/match/gimnasia-jujuy-chaco-for-ever/Nobx3ub
2026-03-27,Argentina - Primera B Nacional,22:10,San Martín San Juan,Racing Córdoba,,,,https://redscores.com/pt-br/match/san-martin-san-juan-racing-cordoba/SvbxC2B
2026-03-27,Colômbia - Liga BetPlay,18:00,Rionegro Águilas,Alianza Petrolera,2.1,3.0,3.9,https://redscores.com/pt-br/match/rionegro-aguilas-alianza-petrolera/ZbxLNB
2026-03-27,Colômbia - Liga BetPlay,22:10,Atlético Bucaramanga,Santa Fe,1.95,3.3,4.2,https://redscores.com/pt-br/match/atletico-bucaramanga-santa-fe/BGbxAlB
2026-03-27,Escócia - Championship,16:45,Partick Thistle,Ross County,1.66,3.3,4.5,https://redscores.com/pt-br/match/ross-county-partick-thistle/bcxrC
2026-03-27,Escócia - Championship,16:45,Raith Rovers,Ayr United,2.3,3.0,2.87,https://redscores.com/pt-br/match/ayr-united-raith-rovers/lbxDB
2026-03-27,Escócia - League One,16:45,Inverness CT,Queen of the South,1.44,3.9,6.0,https://redscores.com/pt-br/match/inverness-ct-queen-of-the-south/KcxPm
2026-03-27,País de Gales - Premier League,16:45,Caernarfon Town,The New Saints,4.33,4.0,1.6,https://redscores.com/pt-br/match/the-new-saints-caernarfon-town/pEx1L
2026-03-27,Paraguai - Division 1,18:30,Nacional Asunción,Sportivo Luqueño,1.9,2.9,3.9,https://redscores.com/pt-br/match/nacional-asuncion-sportivo-luqueno/B6xPpA
2026-03-27,Paraguai - Division 1,20:30,Sportivo Ameliano,Libertad,3.0,3.0,2.2,https://redscores.com/pt-br/match/libertad-sportivo-ameliano/b7bx04bA
