liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Argélia - Ligue 1,POSTP,USM Alger,Ben Aknoun,,,,https://redscores.com/pt-br/match/usm-alger-ben-aknoun/8CbxEwt
Argélia - Ligue 1,POSTP,ES Sétif,JS Kabylie,,,,https://redscores.com/pt-br/match/es-setif-js-kabylie/UdxHRb
Argélia - Ligue 1,POSTP,CS Constantine,Paradou AC,,,,https://redscores.com/pt-br/match/cs-constantine-paradou-ac/8MxZkc
Argélia - Ligue 1,POSTP,JS Saoura,Mostaganem,,,,https://redscores.com/pt-br/match/js-saoura-mostaganem/gKcxkKc
Argélia - Ligue 1,POSTP,MB Rouisset,MC Alger,,,,https://redscores.com/pt-br/match/mc-alger-mb-rouisset/n2AxwoM
Argélia - Ligue 1,POSTP,ASO Chlef,MC Oran,,,,https://redscores.com/pt-br/match/aso-chlef-mc-oran/baAxQrb
Argélia - Ligue 1,POSTP,El Bayadh,USM Khenchela,,,,https://redscores.com/pt-br/match/usm-khenchela-el-bayadh/UoMxbwt
Argélia - Ligue 1,POSTP,CR Belouizdad,Oued Akbou,,,,https://redscores.com/pt-br/match/cr-belouizdad-oued-akbou/yZAxdOAA
Colômbia - Liga BetPlay,21:00,Llaneros,Envigado,2.62,2.8,3.1,https://redscores.com/pt-br/match/envigado-llaneros/D7BxMcc
Colômbia - Liga BetPlay,21:00,Rionegro Águilas,Deportes Tolima,,,,https://redscores.com/pt-br/match/rionegro-aguilas-deportes-tolima/ZbxIWb
Colômbia - Liga BetPlay,21:00,Unión Magdalena,Fortaleza CEIF,,,,https://redscores.com/pt-br/match/fortaleza-ceif-union-magdalena/ZUAxfAB
Colômbia - Liga BetPlay,21:00,Deportivo Cali,Once Caldas,2.05,3.1,3.6,https://redscores.com/pt-br/match/deportivo-cali-once-caldas/b6xE7
Colômbia - Liga BetPlay,21:00,Santa Fe,Alianza Petrolera,,,,https://redscores.com/pt-br/match/santa-fe-alianza-petrolera/AlBxLNB
Colômbia - Liga BetPlay,21:00,Independiente Medellín,América de Cali,,,,https://redscores.com/pt-br/match/independiente-medellin-america-de-cali/NCx7Ob
Colômbia - Liga BetPlay,21:00,Deportivo Pasto,Atlético Bucaramanga,,,,https://redscores.com/pt-br/match/atletico-bucaramanga-deportivo-pasto/BGbxlNB
Colômbia - Liga BetPlay,21:00,Junior FC,Atlético Nacional,,,,https://redscores.com/pt-br/match/atletico-nacional-junior-fc/EyAxWCb
