liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,16:00,Flamengo,Palmeiras,1.95,3.4,4.1,https://redscores.com/pt-br/match/flamengo-palmeiras/Yixd5
Brasil - Serie A,18:30,Mirassol,São Paulo,2.25,3.1,3.4,https://redscores.com/pt-br/match/sao-paulo-mirassol/J6xm9b
Brasil - Serie A,18:30,Internacional,Sport Recife,1.75,3.7,4.75,https://redscores.com/pt-br/match/sport-recife-internacional/rtxgw
Brasil - Serie A,18:30,Ceará,Botafogo,2.6,3.0,3.0,https://redscores.com/pt-br/match/botafogo-ceara/7XxkIB
Brasil - Serie A,20:30,Bahia,Grêmio,1.72,3.8,4.75,https://redscores.com/pt-br/match/bahia-gremio/KFx7y
Bélgica - Pro League,08:30,Cercle Brugge,Genk,2.9,3.7,2.2,https://redscores.com/pt-br/match/cercle-brugge-genk/jVxMw
Bélgica - Pro League,11:00,Dender,Mechelen,2.75,3.4,2.45,https://redscores.com/pt-br/match/dender-mechelen/6wxfY
Bélgica - Pro League,13:30,St. Truiden,Anderlecht,2.9,3.5,2.3,https://redscores.com/pt-br/match/sint-truiden-anderlecht/ZCx3U
Bélgica - Pro League,14:15,Zulte-Waregem,Gent,2.75,3.5,2.4,https://redscores.com/pt-br/match/zulte-waregem-gent/kjxLT
Espanha - La Liga 2,09:00,Leganés,Málaga,1.9,3.25,4.2,https://redscores.com/pt-br/match/malaga-leganes/cbx0G
Espanha - La Liga 2,11:15,Castellón,Albacete,1.66,4.0,4.5,https://redscores.com/pt-br/match/albacete-castellon/70xcvb
Espanha - La Liga 2,11:15,Valladolid,Gijón,1.95,3.1,4.2,https://redscores.com/pt-br/match/sporting-gijon-real-valladolid/TCx5C
Espanha - La Liga 2,13:30,Córdoba,Almería,2.9,3.3,2.35,https://redscores.com/pt-br/match/almeria-cordoba/efxiH
Espanha - La Liga 2,13:30,Racing Santander,Deportivo La Coruña,2.55,3.2,2.75,https://redscores.com/pt-br/match/deportivo-la-coruna-racing-santander/bDx7tb
Espanha - La Liga 2,16:00,Las Palmas,Eibar,1.9,3.0,4.75,https://redscores.com/pt-br/match/sd-eibar-las-palmas/9x3y
Áustria - Tipico Bundesliga,09:30,BW Linz,Sturm Graz,4.5,3.3,1.85,https://redscores.com/pt-br/match/blau-weis-linz-sturm-graz/d3xb4
Áustria - Tipico Bundesliga,09:30,Salzburg,Altach,1.57,4.33,4.75,https://redscores.com/pt-br/match/salzburg-rheindorf-altach/zxWBA
Áustria - Tipico Bundesliga,12:00,Rapid Vienna,LASK Linz,1.72,3.6,4.75,https://redscores.com/pt-br/match/lask-linz-rapid-vienna/h4xj9
Dinamarca - Superliga,09:00,Nordsjælland,Randers,1.9,3.8,3.6,https://redscores.com/pt-br/match/randers-nordsjaelland/ttxHT
Dinamarca - Superliga,09:00,Viborg,OB,2.1,3.5,3.4,https://redscores.com/pt-br/match/ob-viborg/kOxDu
Dinamarca - Superliga,11:00,Brøndby,AGF,2.35,3.4,2.87,https://redscores.com/pt-br/match/brondby-agf/zcxty
Dinamarca - Superliga,13:00,Midtjylland,Vejle,1.36,5.25,7.5,https://redscores.com/pt-br/match/midtjylland-vejle/mHxmab
Noruega - Eliteserien,09:30,Tromsø,Viking,2.3,3.6,2.8,https://redscores.com/pt-br/match/viking-tromso/iCxw6A
Noruega - Eliteserien,12:00,KFUM,Kristiansund,1.6,3.9,5.25,https://redscores.com/pt-br/match/kristiansund-kfum/HhxJgB
Noruega - Eliteserien,12:00,Molde,Sandefjord,1.72,4.1,4.33,https://redscores.com/pt-br/match/molde-sandefjord/XcxDf
Noruega - Eliteserien,12:00,HamKam,Vålerenga,2.3,3.7,2.8,https://redscores.com/pt-br/match/valerenga-hamkam/hex9Jb
Noruega - Eliteserien,14:15,Strømsgodset,Fredrikstad,2.35,3.4,2.9,https://redscores.com/pt-br/match/stromsgodset-fredrikstad/eCxRo
