liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Colômbia - Liga BetPlay,20:10,Junior FC,Santa Fe,1.8,3.5,4.5,https://redscores.com/pt-br/match/junior-fc-santa-fe/WCbxAlB
Colômbia - Liga BetPlay,20:10,Independiente Medellín,Atlético Bucaramanga,1.83,3.6,4.2,https://redscores.com/pt-br/match/independiente-medellin-atletico-bucaramanga/NCxBGb
Colômbia - Liga BetPlay,22:20,Millonarios,Once Caldas,,,,https://redscores.com/pt-br/match/once-caldas-millonarios/E7xbdb
Egito - Premier League,11:00,ENPPI,Pyramids FC,7.0,3.6,1.5,https://redscores.com/pt-br/match/enppi-pyramids-fc/aEAxnnc
Egito - Premier League,14:00,Petrojet,Al Ahly,8.0,4.1,1.4,https://redscores.com/pt-br/match/al-ahly-petrojet/QDxU2A
Eslováquia - Fortuna Liga,14:00,Komárno,Slovan Bratislava,4.0,4.2,1.61,https://redscores.com/pt-br/match/slovan-bratislava-komarno/tTxIQD
Eslováquia - Fortuna Liga,14:00,Spartak Trnava,FK Košice,1.53,4.33,5.0,https://redscores.com/pt-br/match/spartak-trnava-fk-kosice/Z2x3EaA
Irlanda - Premier Division,17:00,Shamrock Rovers,Galway United,1.85,3.4,3.9,https://redscores.com/pt-br/match/shamrock-rovers-galway-united/mBxDC
Noruega - Obos-Ligaen,15:00,Mjøndalen,Stabæk,4.75,4.2,1.61,https://redscores.com/pt-br/match/stabaek-mjondalen/6DxrL
Portugal - Segunda Liga,14:15,Lusitania FC Lourosa,Vizela,3.1,3.1,2.37,https://redscores.com/pt-br/match/vizela-lusitania-fc-lourosa/0FbxcUd
Portugal - Segunda Liga,16:15,UD Oliveirense,Porto II,3.1,3.2,2.3,https://redscores.com/pt-br/match/porto-ii-ud-oliveirense/L4xLUd
