liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,18:30,Sport Recife,Flamengo,9.5,5.0,1.33,https://redscores.com/pt-br/match/flamengo-sport-recife/Yixrt
Brasil - Serie A,21:00,Santos,Palmeiras,3.3,3.4,2.2,https://redscores.com/pt-br/match/palmeiras-santos/d5xm9
Inglaterra - League One,12:00,Lincoln,Doncaster,2.05,3.25,3.6,https://redscores.com/pt-br/match/doncaster-rovers-lincoln-city/1BxaC
Inglaterra - League One,12:00,Port Vale,Wycombe,2.7,3.3,2.45,https://redscores.com/pt-br/match/wycombe-wanderers-port-vale/aBxVC
Inglaterra - League One,POSTP,Stevenage,Bolton,,,,https://redscores.com/pt-br/match/bolton-wanderers-stevenage/ixVd
Inglaterra - League One,POSTP,Wigan,Reading,,,,https://redscores.com/pt-br/match/wigan-athletic-reading/IxL
Inglaterra - League One,12:00,Burton,Blackpool,2.35,3.5,2.8,https://redscores.com/pt-br/match/blackpool-burton-albion/oxob
Inglaterra - League One,POSTP,Wimbledon,Stockport County,,,,https://redscores.com/pt-br/match/stockport-county-afc-wimbledon/Ccx6c
Inglaterra - League One,POSTP,Barnsley,Northampton,,,,https://redscores.com/pt-br/match/barnsley-northampton-town/3xtB
Inglaterra - League One,12:00,Leyton Orient,Exeter,1.8,3.75,4.0,https://redscores.com/pt-br/match/exeter-city-leyton-orient/bBxZc
Inglaterra - League One,12:00,Luton,Rotherham,1.53,3.9,5.75,https://redscores.com/pt-br/match/luton-town-rotherham-united/3Axib
Inglaterra - League One,POSTP,Mansfield,Peterborough,,,,https://redscores.com/pt-br/match/mansfield-town-peterborough-united/vBxfc
Inglaterra - League Two,12:00,Cambridge,Barnet,2.7,3.2,2.55,https://redscores.com/pt-br/match/cambridge-united-barnet/zBxGC
Inglaterra - League Two,12:00,Grimsby Town,Chesterfield,2.1,3.4,3.25,https://redscores.com/pt-br/match/grimsby-town-chesterfield/HBxcc
Inglaterra - League Two,12:00,Notts County,Harrogate,1.45,4.1,7.0,https://redscores.com/pt-br/match/notts-county-harrogate-town/SAxid
Inglaterra - League Two,12:00,Walsall,Colchester,2.2,3.4,3.1,https://redscores.com/pt-br/match/colchester-united-walsall/GAxHA
Inglaterra - League Two,12:00,Oldham,Crewe,2.25,3.3,3.1,https://redscores.com/pt-br/match/crewe-alexandra-oldham-athletic/nAxRB
Inglaterra - League Two,12:00,Shrewsbury,Newport,1.85,3.25,4.33,https://redscores.com/pt-br/match/newport-county-shrewsbury-town/FAxqb
Inglaterra - League Two,12:00,MK Dons,Salford,2.15,3.6,3.0,https://redscores.com/pt-br/match/salford-city-milton-keynes-dons/DbxsC
Inglaterra - League Two,12:00,Bromley,Barrow,1.7,3.6,4.75,https://redscores.com/pt-br/match/bromley-barrow/1cxGd
Inglaterra - League Two,12:00,Accrington,Bristol Rovers,2.37,3.3,2.87,https://redscores.com/pt-br/match/bristol-rovers-accrington-stanley/yBxOd
Inglaterra - League Two,12:00,Fleetwood,Swindon,2.4,3.4,2.7,https://redscores.com/pt-br/match/swindon-town-fleetwood-town/UcxgC
Inglaterra - League Two,12:00,Tranmere,Cheltenham,1.7,3.6,4.75,https://redscores.com/pt-br/match/tranmere-rovers-cheltenham-town/jBxXC
Inglaterra - League Two,14:30,Gillingham,Crawley,1.75,3.75,4.2,https://redscores.com/pt-br/match/crawley-town-gillingham/lBxbC
Espanha - La Liga 2,12:00,Castellón,R. Sociedad II,1.45,4.33,7.0,https://redscores.com/pt-br/match/real-sociedad-ii-castellon/jsbxcvb
Espanha - La Liga 2,12:00,Albacete,FC Andorra,2.0,3.6,3.5,https://redscores.com/pt-br/match/albacete-fc-andorra/70xq9bA
Espanha - La Liga 2,17:00,Racing Santander,Granada,1.85,3.75,3.8,https://redscores.com/pt-br/match/granada-racing-santander/vAx7tb
Países Baixos - Eerste Divisie,14:45,Eindhoven,Cambuur,4.5,4.33,1.65,https://redscores.com/pt-br/match/fc-eindhoven-sc-cambuur/HCxqL
Países Baixos - Eerste Divisie,17:00,Willem II,FC Emmen,1.9,4.2,3.25,https://redscores.com/pt-br/match/willem-ii-fc-emmen/8fxRu
Argentina - Superliga,17:00,Aldosivi,San Martín San Juan,2.55,2.87,3.25,https://redscores.com/pt-br/match/aldosivi-san-martin-san-juan/2TbxSvb
Argentina - Superliga,17:00,Godoy Cruz,Deportivo Riestra,1.85,3.0,5.5,https://redscores.com/pt-br/match/godoy-cruz-deportivo-riestra/D7bx94B
Argentina - Superliga,19:15,San Lorenzo,Sarmiento,1.75,3.0,6.25,https://redscores.com/pt-br/match/san-lorenzo-sarmiento/qexzub
Argentina - Superliga,21:30,Independiente,Rosario Central,1.85,3.2,5.0,https://redscores.com/pt-br/match/rosario-central-independiente/f4xV4b
Brasil - Serie B,16:30,Volta Redonda,Chapecoense,6.5,3.8,1.55,https://redscores.com/pt-br/match/chapecoense-volta-redonda/TFx1DB
Brasil - Serie B,16:30,CRB,Vila Nova,1.66,3.75,5.25,https://redscores.com/pt-br/match/crb-vila-nova/NuAxXgB
Brasil - Serie B,16:30,Avaí,Remo,3.5,3.7,1.95,https://redscores.com/pt-br/match/avai-remo/bWAxKdB
Brasil - Serie B,16:30,Atlético GO,Operário PR,2.05,3.0,4.2,https://redscores.com/pt-br/match/atletico-go-operario-pr/RhbxE7B
Brasil - Serie B,16:30,Coritiba,Athletic Club,1.61,3.4,6.5,https://redscores.com/pt-br/match/coritiba-athletic-club/bvAxSebA
Escócia - Championship,12:00,Ross County,Greenock Morton,1.8,3.4,3.8,https://redscores.com/pt-br/match/ross-county-greenock-morton/bcxdd
Escócia - Championship,12:00,St. Johnstone,Queen's Park,1.22,5.25,11.0,https://redscores.com/pt-br/match/st-johnstone-queen-s-park/bgxCZb
Escócia - Championship,12:00,Ayr United,Arbroath,1.66,3.4,4.5,https://redscores.com/pt-br/match/ayr-united-arbroath/lbxTN
Escócia - Championship,12:00,Raith Rovers,Airdrieonians,1.5,3.7,5.75,https://redscores.com/pt-br/match/raith-rovers-airdrieonians/DBx6l
Escócia - League One,12:00,Peterhead,Montrose,1.7,3.6,4.1,https://redscores.com/pt-br/match/peterhead-montrose/1mx3m
Escócia - League One,12:00,Kelty Hearts,Queen of the South,4.0,3.5,1.72,https://redscores.com/pt-br/match/queen-of-the-south-kelty-hearts/PmxC3d
Escócia - League One,12:00,Cove Rangers,Hamilton Academical,3.9,3.4,1.75,https://redscores.com/pt-br/match/cove-rangers-hamilton-academical/uBxQC
Escócia - League One,14:00,East Fife,Stenhousemuir,2.0,3.3,3.2,https://redscores.com/pt-br/match/stenhousemuir-east-fife/UBxqc
Escócia - League Two,12:00,Stranraer,East Kilbride,3.5,3.4,1.85,https://redscores.com/pt-br/match/stranraer-east-kilbride/zoxP1
Escócia - League Two,12:00,Stirling Albion,Forfar Athletic,2.5,3.2,2.5,https://redscores.com/pt-br/match/forfar-athletic-stirling-albion/UGxoJ
Escócia - League Two,12:00,Elgin City,Dumbarton,2.0,3.5,3.1,https://redscores.com/pt-br/match/dumbarton-elgin-city/qgx3zb
Escócia - League Two,12:00,Annan Athletic,Edinburgh City,2.2,3.5,2.7,https://redscores.com/pt-br/match/annan-athletic-edinburgh-city/3Bxcd
Escócia - League Two,12:00,Spartans,Clyde,1.75,3.5,3.9,https://redscores.com/pt-br/match/clyde-spartans/TxQ0b
Inglaterra - National League,12:03,York City,Morecambe,1.18,6.5,10.0,https://redscores.com/pt-br/match/york-city-morecambe/PAxug
Inglaterra - National League,12:03,Carlisle,Eastleigh,1.42,4.1,7.0,https://redscores.com/pt-br/match/eastleigh-carlisle-united/NBxMC
Inglaterra - National League,12:03,Woking,Boston United,2.0,3.25,3.6,https://redscores.com/pt-br/match/boston-united-woking/ABxrd
Inglaterra - National League,12:03,Hartlepool,Wealdstone,1.95,3.6,3.25,https://redscores.com/pt-br/match/wealdstone-hartlepool-united/ecxCC
Inglaterra - National League,12:03,Forest Green,Gateshead,1.33,4.75,7.5,https://redscores.com/pt-br/match/forest-green-rovers-gateshead/4bxJC
Inglaterra - National League,12:03,Braintree Town,Truro City,2.15,3.3,3.0,https://redscores.com/pt-br/match/truro-city-braintree-town/fbxRH
Inglaterra - National League,12:03,Altrincham,Brackley Town,2.25,3.25,2.9,https://redscores.com/pt-br/match/brackley-town-altrincham/khxdj
Inglaterra - National League,12:03,Solihull Moors,Scunthorpe,3.1,3.3,2.15,https://redscores.com/pt-br/match/scunthorpe-united-solihull-moors/uAx3i
Inglaterra - National League,12:03,Yeovil Town,Southend United,5.0,3.5,1.61,https://redscores.com/pt-br/match/southend-united-yeovil-town/2AxIc
Inglaterra - National League,12:03,Boreham Wood,Tamworth,1.45,4.1,6.0,https://redscores.com/pt-br/match/tamworth-boreham-wood/Vbxli
Inglaterra - National League,12:03,Sutton,Halifax Town,2.5,3.4,2.45,https://redscores.com/pt-br/match/sutton-united-halifax-town/BCxUf
Inglaterra - National League,12:03,Rochdale,Aldershot Town,1.33,4.75,8.0,https://redscores.com/pt-br/match/aldershot-town-rochdale/FBx6B
Irlanda do Norte - Premiership,12:00,Ballymena United,Cliftonville,,,,https://redscores.com/pt-br/match/ballymena-united-cliftonville/8JxGl
Irlanda do Norte - Premiership,12:00,Portadown,Bangor,2.25,3.3,2.9,https://redscores.com/pt-br/match/portadown-bangor/a0bxg0b
Irlanda do Norte - Premiership,12:00,Crusaders,Glenavon,1.95,3.5,3.5,https://redscores.com/pt-br/match/glenavon-crusaders/inx0O
Irlanda do Norte - Premiership,12:00,Dungannon Swifts,Linfield,4.5,3.75,1.65,https://redscores.com/pt-br/match/linfield-dungannon-swifts/icxch
