liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Alemanha - Bundesliga,14:30,Wolfsburg,St. Pauli,1.85,3.75,3.9,https://redscores.com/pt-br/match/st-pauli-vfl-wolfsburg/YCxle
Alemanha - Bundesliga,16:30,Hoffenheim,M'Gladbach,1.85,3.9,3.8,https://redscores.com/pt-br/match/borussia-monchengladbach-tsg-hoffenheim/gFxvw
Alemanha - Bundesliga,16:30,RB Leipzig,Freiburg,1.7,4.0,4.5,https://redscores.com/pt-br/match/rb-leipzig-sc-freiburg/QcxC7
Alemanha - Bundesliga,16:30,FC Köln,Bayern,9.0,7.0,1.25,https://redscores.com/pt-br/match/fc-bayern-munchen-fc-koln/Hexn3
Itália - Serie A,14:30,Napoli,Parma,1.3,5.25,11.0,https://redscores.com/pt-br/match/parma-napoli/qdxYE
Itália - Serie A,16:45,Inter,Lecce,1.14,8.5,17.0,https://redscores.com/pt-br/match/inter-lecce/bYxVCb
Escócia - Premiership,16:45,Falkirk,Celtic,6.0,4.75,1.48,https://redscores.com/pt-br/match/celtic-falkirk/2xtg
Escócia - Premiership,16:45,Hearts,St. Mirren,1.44,4.1,7.5,https://redscores.com/pt-br/match/hearts-st-mirren/ECxee
Suíça - Super League,16:30,Servette,Lausanne Sport,2.05,3.75,3.2,https://redscores.com/pt-br/match/servette-lausanne-sport/jqxTt
Suíça - Super League,16:30,Sion,Winterthur,1.48,4.33,6.5,https://redscores.com/pt-br/match/sion-winterthur/RDxY6
México - Liga MX,00:00,Cruz Azul,Atlas,1.4,4.5,8.5,https://redscores.com/pt-br/match/atlas-cruz-azul/EFxBV
México - Liga MX,00:00,Juárez,Guadalajara,4.75,3.5,1.75,https://redscores.com/pt-br/match/guadalajara-juarez/aDx1vA
México - Liga MX,22:00,América,Atlético San Luis,1.42,4.75,7.0,https://redscores.com/pt-br/match/america-atletico-san-luis/Bwxofc
México - Liga MX,22:00,Querétaro,Tijuana,2.62,3.3,2.62,https://redscores.com/pt-br/match/queretaro-tijuana/ZexV7b
Albânia - Superliga,09:30,Bylis Ballsh,Tirana,2.1,3.0,3.4,https://redscores.com/pt-br/match/tirana-bylis-ballsh/ImAxQmA
Albânia - Superliga,13:00,Vllaznia Shkodër,Egnatia Rrogozhinë,2.1,2.87,3.4,https://redscores.com/pt-br/match/vllaznia-shkoder-egnatia-rrogozhine/imAxcbI
Albânia - Superliga,13:00,AF Elbasani,Flamurtari,1.6,3.3,5.5,https://redscores.com/pt-br/match/flamurtari-af-elbasani/lmAx5LfA
Arábia Saudita - Pro League,11:45,Al Quadisiya,Al Feiha,1.42,3.9,6.5,https://redscores.com/pt-br/match/al-quadisiya-al-feiha/tPBxrXc
Arábia Saudita - Pro League,14:30,Al Shabab,Al Suqoor,2.5,3.3,2.4,https://redscores.com/pt-br/match/al-shabab-al-suqoor/JKcxuXc
Arábia Saudita - Pro League,14:30,Al Ahli,Al Taawoun,1.57,3.6,5.0,https://redscores.com/pt-br/match/al-taawoun-al-ahli/GTxnub
Malásia - Super League,09:15,Kuala Lumpur,Pulau Pinang,1.48,4.2,5.0,https://redscores.com/pt-br/match/kuala-lumpur-pulau-pinang/8hbxXIB
Malásia - Super League,09:15,Johor Darul Ta'zim,Kuching FA,1.12,8.0,15.0,https://redscores.com/pt-br/match/johor-darul-ta-zim-kuching-fa/JSxSFV
Malásia - Super League,10:00,Melaka,PDRM,1.61,3.9,4.2,https://redscores.com/pt-br/match/pdrm-melaka/yaAxKcFA
Malásia - Super League,10:00,Selangor,Negeri Sembilan,1.57,3.9,4.5,https://redscores.com/pt-br/match/negeri-sembilan-selangor/IPx5Db
