liga,hora,home,away,link_confronto
Argentina - Superliga,18:30,Platense,Deportivo Riestra,https://redscores.com/pt-br/match/platense-deportivo-riestra/hubx94B
Brasil - Serie B,19:00,Volta Redonda,Atlético GO,https://redscores.com/pt-br/match/atletico-go-volta-redonda/Rhbx1DB
Brasil - Serie B,21:30,CRB,Ferroviária,https://redscores.com/pt-br/match/ferroviaria-crb/cUxNuA
Chile - Primera Division,16:00,Universidad Chile,Palestino,https://redscores.com/pt-br/match/universidad-chile-palestino/2bxeub
Colômbia - Liga BetPlay,19:15,Once Caldas,Independiente Medellín,https://redscores.com/pt-br/match/independiente-medellin-once-caldas/NCxE7
Colômbia - Liga BetPlay,21:30,Fortaleza CEIF,Boyacá Chicó,https://redscores.com/pt-br/match/fortaleza-ceif-boyaca-chico/ZUAxs5B
Irlanda - Premier Division,15:45,Cork City,Shelbourne,https://redscores.com/pt-br/match/cork-city-shelbourne/KCxgg
Peru - Primera Division,15:00,UTC Cajamarca,Cienciano,https://redscores.com/pt-br/match/utc-cajamarca-cienciano/NcAxNrB
Peru - Primera Division,17:15,Juan Pablo II College,Deportivo Garcilaso,https://redscores.com/pt-br/match/deportivo-garcilaso-juan-pablo-ii-college/ChcxwyFA
