liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - League One,16:45,Doncaster,Port Vale,1.66,3.75,4.75,https://redscores.com/pt-br/match/doncaster-rovers-port-vale/1BxVC
Inglaterra - League Two,16:45,Oldham,Notts County,2.6,3.1,2.7,https://redscores.com/pt-br/match/notts-county-oldham-athletic/SAxRB
Inglaterra - League Two,16:45,Cambridge,Grimsby Town,2.25,3.1,3.25,https://redscores.com/pt-br/match/grimsby-town-cambridge-united/HBxzB
Países Baixos - Eerste Divisie,16:00,FC Emmen,Cambuur,3.2,3.8,2.05,https://redscores.com/pt-br/match/sc-cambuur-fc-emmen/qLxRu
Colômbia - Liga BetPlay,17:30,Deportivo Pereira,Cúcuta Deportivo,2.45,3.1,3.1,https://redscores.com/pt-br/match/deportivo-pereira-cucuta-deportivo/MGbxC6B
Colômbia - Liga BetPlay,20:00,Junior FC,Atlético Bucaramanga,2.2,3.1,3.6,https://redscores.com/pt-br/match/junior-fc-atletico-bucaramanga/WCbxBGb
Colômbia - Liga BetPlay,22:00,Fortaleza CEIF,Deportivo Pasto,2.25,3.0,3.5,https://redscores.com/pt-br/match/fortaleza-ceif-deportivo-pasto/ZUAxlNB
Escócia - Championship,16:45,Raith Rovers,Partick Thistle,2.75,3.1,2.37,https://redscores.com/pt-br/match/raith-rovers-partick-thistle/DBxrC
Escócia - League Two,16:45,Elgin City,Forfar Athletic,2.25,3.25,2.87,https://redscores.com/pt-br/match/forfar-athletic-elgin-city/UGx3zb
Escócia - League Two,16:45,Stranraer,Clyde,2.55,3.1,2.55,https://redscores.com/pt-br/match/clyde-stranraer/Txzo
Inglaterra - National League,16:45,Eastleigh,Sutton,2.75,3.4,2.3,https://redscores.com/pt-br/match/eastleigh-sutton-united/NBxBC
Inglaterra - National League,16:45,Boston United,Altrincham,1.9,3.4,3.6,https://redscores.com/pt-br/match/boston-united-altrincham/ABxdj
Inglaterra - National League,16:45,Gateshead,York City,7.5,5.0,1.33,https://redscores.com/pt-br/match/york-city-gateshead/PAxJC
Inglaterra - National League,16:45,Halifax Town,Carlisle,2.6,3.3,2.4,https://redscores.com/pt-br/match/carlisle-united-halifax-town/MCxUf
Inglaterra - National League,16:45,Aldershot Town,Boreham Wood,3.1,3.8,1.95,https://redscores.com/pt-br/match/aldershot-town-boreham-wood/FBxli
Inglaterra - National League,16:45,Brackley Town,Braintree Town,1.7,3.9,3.9,https://redscores.com/pt-br/match/brackley-town-braintree-town/khxRH
Uruguai - Primera Division,14:00,Deportivo Maldonado,Torque,2.5,3.1,2.6,https://redscores.com/pt-br/match/torque-deportivo-maldonado/ZoAxyBb
Uruguai - Primera Division,17:00,Liverpool,Central Español,1.65,3.2,5.0,https://redscores.com/pt-br/match/liverpool-central-espanol/aix15A
Uruguai - Primera Division,20:30,Nacional,Cerro Largo,1.45,3.6,6.25,https://redscores.com/pt-br/match/nacional-cerro-largo/RGxNU
