data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-03-28,Escócia - League One,12:00,Alloa Athletic,Peterhead,2.0,3.3,3.2,https://redscores.com/pt-br/match/alloa-athletic-peterhead/Obx1m
2026-03-28,Escócia - League Two,11:00,Dumbarton,Forfar Athletic,2.2,3.25,3.0,https://redscores.com/pt-br/match/dumbarton-forfar-athletic/qgxUG
2026-03-28,Escócia - League Two,12:00,Stirling Albion,Edinburgh City,2.35,3.4,2.5,https://redscores.com/pt-br/match/edinburgh-city-stirling-albion/cdxoJ
2026-03-28,Escócia - League Two,12:00,Elgin City,Clyde,2.4,3.3,2.45,https://redscores.com/pt-br/match/clyde-elgin-city/Tx3zb
2026-03-28,Escócia - League Two,12:00,Annan Athletic,Stranraer,2.0,3.4,3.1,https://redscores.com/pt-br/match/annan-athletic-stranraer/3Bxzo
2026-03-28,Escócia - League Two,12:00,Spartans,East Kilbride,2.45,3.5,2.37,https://redscores.com/pt-br/match/east-kilbride-spartans/P1xQ0b
2026-03-28,Inglaterra - National League,12:00,Halifax Town,Scunthorpe,2.25,3.5,2.7,https://redscores.com/pt-br/match/scunthorpe-united-halifax-town/uAxUf
2026-03-28,Inglaterra - National League,12:00,Truro City,Boreham Wood,4.5,3.9,1.61,https://redscores.com/pt-br/match/truro-city-boreham-wood/fbxli
2026-03-28,Inglaterra - National League,12:00,York City,Woking,1.3,5.0,8.0,https://redscores.com/pt-br/match/york-city-woking/PAxrd
2026-03-28,Inglaterra - National League,12:00,Morecambe,Aldershot Town,2.3,3.8,2.55,https://redscores.com/pt-br/match/aldershot-town-morecambe/FBxug
2026-03-28,Inglaterra - National League,12:00,Brackley Town,Tamworth,2.5,3.5,2.45,https://redscores.com/pt-br/match/tamworth-brackley-town/Vbxkh
2026-03-28,Inglaterra - National League,12:00,Braintree Town,Carlisle,5.25,4.33,1.5,https://redscores.com/pt-br/match/carlisle-united-braintree-town/MCxRH
2026-03-28,Inglaterra - National League,12:00,Solihull Moors,Altrincham,1.9,3.6,3.4,https://redscores.com/pt-br/match/solihull-moors-altrincham/3ixdj
2026-03-28,Inglaterra - National League,12:00,Eastleigh,Forest Green,4.5,3.7,1.65,https://redscores.com/pt-br/match/forest-green-rovers-eastleigh/4bxNB
2026-03-28,Inglaterra - National League,12:00,Sutton,Rochdale,4.2,3.6,1.72,https://redscores.com/pt-br/match/rochdale-sutton-united/6BxBC
2026-03-28,Inglaterra - National League,12:00,Gateshead,Yeovil Town,2.1,3.5,3.0,https://redscores.com/pt-br/match/yeovil-town-gateshead/IcxJC
2026-03-28,Irlanda do Norte - Premiership,12:00,Glentoran,Linfield,2.25,3.2,3.0,https://redscores.com/pt-br/match/linfield-glentoran/icxhg
2026-03-28,Irlanda do Norte - Premiership,12:00,Larne,Cliftonville,1.4,4.33,6.5,https://redscores.com/pt-br/match/cliftonville-larne/Glx9fB
2026-03-28,Irlanda do Norte - Premiership,12:00,Dungannon Swifts,Coleraine,4.5,3.7,1.66,https://redscores.com/pt-br/match/dungannon-swifts-coleraine/chxQZb
2026-03-28,Irlanda do Norte - Premiership,12:00,Carrick Rangers,Crusaders,1.53,4.0,5.5,https://redscores.com/pt-br/match/carrick-rangers-crusaders/DKx0O
2026-03-28,País de Gales - Premier League,09:30,Haverfordwest County,Briton Ferry,1.83,3.4,3.7,https://redscores.com/pt-br/match/haverfordwest-county-briton-ferry/2yBxrzB
2026-03-28,País de Gales - Premier League,11:30,Penybont,Colwyn Bay,2.5,3.25,2.4,https://redscores.com/pt-br/match/colwyn-bay-penybont/skxon
2026-03-28,País de Gales - Premier League,11:30,Flint Town United,Llanelli Town,1.2,5.75,11.0,https://redscores.com/pt-br/match/flint-town-united-llanelli-town/HYBxrgD
2026-03-28,País de Gales - Premier League,11:30,Cardiff MU,Bala Town,1.85,3.0,4.0,https://redscores.com/pt-br/match/bala-town-cardiff-mu/gkxLYB
2026-03-28,Paraguai - Division 1,18:30,Olimpia,2 de Mayo,1.6,3.4,5.25,https://redscores.com/pt-br/match/2-de-mayo-olimpia/fBcx0Fc
2026-03-28,Paraguai - Division 1,20:30,Cerro Porteño,Sportivo San Lorenzo,1.27,4.33,9.5,https://redscores.com/pt-br/match/cerro-porteno-sportivo-san-lorenzo/24xt5b
2026-03-28,Uruguai - Primera Division,16:00,Wanderers,Cerro,2.05,2.9,3.5,https://redscores.com/pt-br/match/wanderers-cerro/ODxm4
2026-03-28,Uruguai - Primera Division,19:30,Torque,Nacional,3.2,3.1,2.1,https://redscores.com/pt-br/match/nacional-torque/RGxZoA
