liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:00,Crystal Palace,Manchester United,2.25,3.4,3.2,https://redscores.com/pt-br/match/manchester-united-crystal-palace/hx0
Inglaterra - Premier League,11:05,Nottingham,Brighton,2.7,3.3,2.62,https://redscores.com/pt-br/match/nottingham-forest-brighton-hove-albion/bAxIA
Inglaterra - Premier League,11:05,Aston Villa,Wolves,1.5,4.33,6.25,https://redscores.com/pt-br/match/aston-villa-wolverhampton-wanderers/HxO
Inglaterra - Premier League,11:05,West Ham,Liverpool,4.5,4.33,1.65,https://redscores.com/pt-br/match/west-ham-united-liverpool/Axe
Inglaterra - Premier League,13:30,Chelsea,Arsenal,3.4,3.25,2.25,https://redscores.com/pt-br/match/chelsea-arsenal/jxJ
Espanha - La Liga,10:00,Real Sociedad,Villarreal,2.8,3.4,2.45,https://redscores.com/pt-br/match/real-sociedad-villarreal/WExa6
Espanha - La Liga,12:15,Sevilla,Betis,2.9,3.2,2.5,https://redscores.com/pt-br/match/real-betis-sevilla/7DxCF
Espanha - La Liga,14:30,Celta Vigo,Espanyol,2.05,3.4,3.6,https://redscores.com/pt-br/match/celta-de-vigo-espanyol/sxue
Espanha - La Liga,17:00,Girona,Real Madrid,6.0,5.0,1.45,https://redscores.com/pt-br/match/girona-real-madrid/YBx15
Alemanha - Bundesliga,11:30,Hamburger,Stuttgart,3.1,3.75,2.15,https://redscores.com/pt-br/match/hamburger-sv-vfb-stuttgart/mwxM3
Alemanha - Bundesliga,13:30,Frankfurt,Wolfsburg,1.75,4.1,4.1,https://redscores.com/pt-br/match/eintracht-frankfurt-vfl-wolfsburg/adxle
Alemanha - Bundesliga,15:30,Freiburg,Mainz,1.85,3.4,4.33,https://redscores.com/pt-br/match/fsv-mainz-05-sc-freiburg/AGxC7
Itália - Serie A,08:30,Lecce,Torino,3.1,2.87,2.62,https://redscores.com/pt-br/match/torino-lecce/BfxVCb
Itália - Serie A,11:00,Pisa,Inter,8.0,5.75,1.3,https://redscores.com/pt-br/match/pisa-inter/RIxbY
Itália - Serie A,14:00,Atalanta,Fiorentina,1.75,3.8,4.5,https://redscores.com/pt-br/match/fiorentina-atalanta/YAxSF
Itália - Serie A,16:45,Roma,Napoli,2.62,2.9,3.0,https://redscores.com/pt-br/match/roma-napoli/SxYE
França - Ligue 1,11:00,Strasbourg,Brest,1.75,3.8,4.5,https://redscores.com/pt-br/match/brest-strasbourg/lcxHF
