data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-07,Argentina - Primera B Nacional,21:00,Atlanta,Nueva Chicago,1.95,2.75,5.0,https://redscores.com/pt-br/match/atlanta-nueva-chicago/5vbxaPB
2026-04-07,Austrália - A-League,06:00,Melbourne City,Central Coast Mariners,1.4,4.75,7.0,https://redscores.com/pt-br/match/melbourne-city-central-coast-mariners/fCxwd
2026-04-07,Colômbia - Liga BetPlay,18:00,Rionegro Águilas,Atlético Bucaramanga,2.45,3.0,3.1,https://redscores.com/pt-br/match/rionegro-aguilas-atletico-bucaramanga/ZbxBGb
2026-04-07,Croácia - 1. HNL,10:45,Vukovar,Lokomotiva Zagreb,2.55,3.3,2.4,https://redscores.com/pt-br/match/lokomotiva-zagreb-vukovar/9NAxf9A
2026-04-07,Croácia - 1. HNL,13:00,Istra 1961,Hajduk Split,4.0,3.5,1.72,https://redscores.com/pt-br/match/hajduk-split-istra-1961/1hx0gA
2026-04-07,Egito - Premier League,12:00,Smouha,ENPPI,2.3,2.7,3.2,https://redscores.com/pt-br/match/enppi-smouha/aEAxmQb
2026-04-07,Egito - Premier League,15:00,Ceramica Cleopatra,Al Ahly,4.5,3.6,1.61,https://redscores.com/pt-br/match/al-ahly-ceramica-cleopatra/QDxUKdA
2026-04-07,Escócia - Championship,15:45,Ayr United,Dunfermline Athletic,2.15,3.0,3.0,https://redscores.com/pt-br/match/ayr-united-dunfermline-athletic/lbxwc
2026-04-07,Escócia - League One,15:45,Montrose,Cove Rangers,2.15,3.4,2.75,https://redscores.com/pt-br/match/cove-rangers-montrose/uBx3m
2026-04-07,Estônia - Meistriliiga,13:00,Trans,Tammeka,1.72,3.7,3.7,https://redscores.com/pt-br/match/tammeka-trans/jEAxTVA
2026-04-07,Estônia - Meistriliiga,13:00,Flora,Kuressaare,1.25,5.0,9.0,https://redscores.com/pt-br/match/flora-kuressaare/Rkbx7lb
2026-04-07,Irlanda do Norte - Premiership,15:45,Cliftonville,Glentoran,4.75,3.5,1.61,https://redscores.com/pt-br/match/glentoran-cliftonville/hgxGl
2026-04-07,Irlanda do Norte - Premiership,15:45,Dungannon Swifts,Linfield,4.33,3.3,1.7,https://redscores.com/pt-br/match/linfield-dungannon-swifts/icxch
2026-04-07,Irlanda do Norte - Premiership,15:45,Larne,Coleraine,2.3,3.1,2.8,https://redscores.com/pt-br/match/coleraine-larne/QZbx9fB
2026-04-07,Irlanda do Norte - Premiership,15:45,Portadown,Carrick Rangers,2.8,3.4,2.15,https://redscores.com/pt-br/match/carrick-rangers-portadown/DKxa0b
2026-04-07,Irlanda do Norte - Premiership,15:45,Crusaders,Bangor,2.35,3.4,2.5,https://redscores.com/pt-br/match/crusaders-bangor/0Oxg0b
2026-04-07,Irlanda do Norte - Premiership,15:45,Ballymena United,Glenavon,1.95,3.2,3.5,https://redscores.com/pt-br/match/ballymena-united-glenavon/8Jxin
2026-04-07,Noruega - Obos-Ligaen,14:00,Hødd,Sandnes Ulf,2.15,3.5,2.75,https://redscores.com/pt-br/match/hodd-sandnes-ulf/4Mxukb
2026-04-07,Noruega - Obos-Ligaen,14:00,Kongsvinger,Bryne,1.9,3.6,3.2,https://redscores.com/pt-br/match/kongsvinger-bryne/p3Ax1Kb
2026-04-07,Polônia - Ekstraklasa,14:00,Arka Gdynia,Zagłębie Lubin,2.25,3.1,3.0,https://redscores.com/pt-br/match/arka-gdynia-zaglebie-lubin/ekxXk
2026-04-07,Portugal - Segunda Liga,14:00,Vizela,Benfica II,2.0,3.1,3.5,https://redscores.com/pt-br/match/benfica-ii-vizela/jYx0Fb
2026-04-07,Suécia - Superettan,14:00,Oddevold,Sandviken,2.05,3.4,3.1,https://redscores.com/pt-br/match/oddevold-sandviken/PlbxzSB
