liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,17:00,Everton,Manchester United,3.7,3.8,1.9,https://redscores.com/pt-br/match/everton-manchester-united/Gxh
Espanha - La Liga,17:00,Alavés,Girona,2.37,3.0,3.4,https://redscores.com/pt-br/match/girona-deportivo-alaves/YBxyY
Itália - Serie A,14:30,Fiorentina,Pisa,1.65,3.9,5.25,https://redscores.com/pt-br/match/fiorentina-pisa/YAxRI
Itália - Serie A,16:45,Bologna,Udinese,1.85,3.5,4.2,https://redscores.com/pt-br/match/udinese-bologna/UCxrIb
Portugal - Primeira Liga,17:15,Famalicão,Casa Pia,1.61,3.7,5.75,https://redscores.com/pt-br/match/famalicao-casa-pia/Z0xOEB
Turquia - Super Lig,14:00,Fenerbahçe,Kasımpaşa,1.25,6.0,11.0,https://redscores.com/pt-br/match/fenerbahce-kasimpasa/NAxrI
Inglaterra - League Two,17:00,Walsall,MK Dons,3.25,3.2,2.25,https://redscores.com/pt-br/match/walsall-milton-keynes-dons/HAxsC
Espanha - La Liga 2,16:30,Cádiz,R. Sociedad II,2.1,3.25,3.5,https://redscores.com/pt-br/match/cadiz-real-sociedad-ii/5ZAxjsb
França - Ligue 2,16:45,Le Mans,Guingamp,2.35,3.1,2.75,https://redscores.com/pt-br/match/guingamp-le-mans/1yxFCb
Países Baixos - Eerste Divisie,16:00,FC Emmen,Jong Ajax,1.53,4.5,5.5,https://redscores.com/pt-br/match/fc-emmen-jong-ajax/RuxtW
Países Baixos - Eerste Divisie,16:00,Jong AZ,Den Bosch,2.15,3.9,2.9,https://redscores.com/pt-br/match/fc-den-bosch-jong-az/dTxc0
Dinamarca - Superliga,15:00,Brøndby,SønderjyskE,1.95,3.3,3.8,https://redscores.com/pt-br/match/brondby-sonderjyske/zcxmd
Arábia Saudita - Pro League,16:00,Al Shabab,Al Riyadh,1.53,3.6,5.25,https://redscores.com/pt-br/match/al-shabab-al-riyadh/JKcxHXc
Arábia Saudita - Pro League,16:00,Damac,Al Ahli,9.5,4.75,1.25,https://redscores.com/pt-br/match/al-ahli-damac/nubxlXc
Arábia Saudita - Pro League,16:00,Al Quadisiya,Al Ettifaq,1.27,4.75,8.5,https://redscores.com/pt-br/match/al-ettifaq-al-quadisiya/dvbxtPB
Arábia Saudita - Pro League,16:00,Al Fateh,Al Akhdoud,1.61,3.5,4.75,https://redscores.com/pt-br/match/al-fateh-al-akhdoud/RRAxLQAA
Colômbia - Liga BetPlay,18:00,Cúcuta Deportivo,Deportes Tolima,2.45,3.1,3.1,https://redscores.com/pt-br/match/deportes-tolima-cucuta-deportivo/IWbxC6B
Egito - Premier League,16:30,Kahraba Ismailia,El Geish,3.2,2.9,2.15,https://redscores.com/pt-br/match/el-geish-kahraba-ismailia/tnxGnc
Egito - Premier League,16:30,El Gounah,Al Mokawloon,2.4,2.7,3.0,https://redscores.com/pt-br/match/al-mokawloon-el-gounah/GfxBnc
Egito - Premier League,16:30,Smouha,Al Ahly,6.0,3.3,1.55,https://redscores.com/pt-br/match/al-ahly-smouha/QDxmQb
Equador - Liga Pro,21:30,Libertad,Manta,1.72,3.5,4.5,https://redscores.com/pt-br/match/manta-libertad/MfBxJDEA
Hungria - OTP Bank Liga,16:00,MTK,Ferencváros,5.0,4.1,1.53,https://redscores.com/pt-br/match/ferencvaros-mtk/0AxgY
Irlanda - Premier Division,17:00,Shamrock Rovers,Dundalk,1.57,3.7,5.0,https://redscores.com/pt-br/match/shamrock-rovers-dundalk/mBxpK
Israel - Ligat ha'Al,15:30,Maccabi Netanya,Beitar Jerusalem,3.8,3.8,1.7,https://redscores.com/pt-br/match/beitar-jerusalem-maccabi-netanya/uExzdA
Lituânia - A Lyga,15:00,Trakai,Kauno Žalgiris,11.0,7.0,1.16,https://redscores.com/pt-br/match/kauno-zalgiris-trakai/GHxBvA
Peru - Primera Division,17:00,UCV Moquegua,Deportivo Garcilaso,3.1,3.0,2.35,https://redscores.com/pt-br/match/deportivo-garcilaso-ucv-moquegua/ChcxSyFA
Polônia - Ekstraklasa,15:00,Lechia Gdańsk,Zagłębie Lubin,1.7,3.5,4.33,https://redscores.com/pt-br/match/lechia-gdansk-zaglebie-lubin/GbxXk
Portugal - Segunda Liga,17:15,Porto II,Ferreira,2.0,3.3,3.4,https://redscores.com/pt-br/match/pacos-de-ferreira-porto-ii/mjxL4
Romênia - Liga 1,12:00,Csikszereda,Hermannstadt,2.8,3.3,2.35,https://redscores.com/pt-br/match/csikszereda-hermannstadt/rXbx2LB
Romênia - Liga 1,15:00,FCSB,Metaloglobus,1.12,7.5,17.0,https://redscores.com/pt-br/match/fcsb-metaloglobus/o5x9eB
Sérvia - Super Liga,12:00,Javor Ivanjica,Mladost Lučani,1.9,3.4,4.1,https://redscores.com/pt-br/match/javor-ivanjica-mladost-lucani/Lwxq6aA
Venezuela - Primera Division,18:30,Zamora Fútbol Club,Deportivo La Guaira,3.6,3.2,1.9,https://redscores.com/pt-br/match/deportivo-la-guaira-zamora-futbol-club/Vhbxfqb
Venezuela - Primera Division,19:30,Academia Anzoátegui,Estudiantes Mérida,2.3,3.1,2.8,https://redscores.com/pt-br/match/estudiantes-merida-academia-anzoategui/FFbxDEEA
Bulgária - Parva Liga,13:00,Botev Plovdiv,Ludogorets,8.0,4.33,1.4,https://redscores.com/pt-br/match/botev-plovdiv-ludogorets/oHx7w
