liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,09:30,Aston Villa,Nottingham,1.8,3.7,4.5,https://redscores.com/pt-br/match/aston-villa-nottingham-forest/HxbA
Inglaterra - Premier League,12:00,Brighton,Burnley,1.45,4.5,7.0,https://redscores.com/pt-br/match/burnley-brighton-hove-albion/NxIA
Inglaterra - Premier League,12:00,Wolves,West Ham,2.55,3.25,2.87,https://redscores.com/pt-br/match/west-ham-united-wolverhampton-wanderers/AxO
Inglaterra - Premier League,14:30,Bournemouth,Arsenal,6.5,4.75,1.44,https://redscores.com/pt-br/match/arsenal-afc-bournemouth/Jx1
Espanha - La Liga,10:00,Celta Vigo,Valencia,1.9,3.3,4.2,https://redscores.com/pt-br/match/celta-de-vigo-valencia/sxPB
Espanha - La Liga,12:15,Osasuna,Athletic Club,3.1,2.9,2.6,https://redscores.com/pt-br/match/osasuna-athletic-club/qDxKrB
Espanha - La Liga,14:30,Elche,Villarreal,3.2,3.5,2.2,https://redscores.com/pt-br/match/elche-villarreal/Ajxa6
Espanha - La Liga,17:00,Espanyol,Barcelona,5.75,5.0,1.45,https://redscores.com/pt-br/match/fc-barcelona-espanyol/lAxue
Itália - Serie A,08:30,Como,Udinese,1.72,3.8,4.75,https://redscores.com/pt-br/match/como-udinese/mcxUC
Itália - Serie A,11:00,Sassuolo,Parma,1.9,3.3,4.2,https://redscores.com/pt-br/match/parma-sassuolo/qdxpw
Itália - Serie A,11:00,Genoa,Pisa,1.9,3.1,4.75,https://redscores.com/pt-br/match/genoa-pisa/UAxRI
Itália - Serie A,14:00,Juventus,Lecce,1.27,5.5,13.0,https://redscores.com/pt-br/match/juventus-lecce/HfxVCb
Itália - Serie A,16:45,Atalanta,Roma,2.25,3.2,3.4,https://redscores.com/pt-br/match/roma-atalanta/SxSF
França - Ligue 1,13:00,Monaco,Lyon,2.1,3.7,3.3,https://redscores.com/pt-br/match/olympique-lyonnais-monaco/jAxjZA
França - Ligue 1,15:00,Nice,Strasbourg,2.87,3.6,2.37,https://redscores.com/pt-br/match/nice-strasbourg/LDxHF
França - Ligue 1,17:05,LOSC Lille,Rennes,1.83,3.8,4.2,https://redscores.com/pt-br/match/rennes-losc-lille/zExJF
Portugal - Primeira Liga,12:30,Tondela,Arouca,2.15,3.3,3.4,https://redscores.com/pt-br/match/tondela-arouca/k6xCdA
Portugal - Primeira Liga,15:00,Estrela Amadora,Braga,6.25,4.2,1.5,https://redscores.com/pt-br/match/sporting-braga-estrela-amadora/phxGiB
Portugal - Primeira Liga,15:00,Benfica,Estoril,1.22,5.75,13.0,https://redscores.com/pt-br/match/benfica-estoril/5ExTJ
Portugal - Primeira Liga,17:30,AVS,Moreirense,3.4,3.1,2.25,https://redscores.com/pt-br/match/moreirense-avs/YIxqKFA
Escócia - Premiership,09:30,Celtic,Rangers,1.9,4.0,3.5,https://redscores.com/pt-br/match/celtic-rangers/2xAA
Escócia - Premiership,12:00,Falkirk,Aberdeen,2.55,3.3,2.7,https://redscores.com/pt-br/match/aberdeen-falkirk/Ocxtg
Escócia - Premiership,12:00,Hearts,Livingston,1.28,5.5,9.5,https://redscores.com/pt-br/match/livingston-hearts/hcxEC
Escócia - Premiership,12:00,Dundee United,Dundee,1.83,3.6,4.1,https://redscores.com/pt-br/match/dundee-united-dundee/tcxuc
Escócia - Premiership,12:00,Motherwell,St. Mirren,1.95,3.25,4.1,https://redscores.com/pt-br/match/motherwell-st-mirren/cCxee
Escócia - Premiership,12:00,Kilmarnock,Hibernian,4.2,3.6,1.83,https://redscores.com/pt-br/match/hibernian-kilmarnock/CAx7b
Espanha - La Liga 2,10:00,Cultural Leonesa,R. Sociedad II,1.85,3.3,4.5,https://redscores.com/pt-br/match/real-sociedad-ii-cultural-leonesa/jsbxeBB
Espanha - La Liga 2,12:15,Castellón,Huesca,1.5,4.1,6.5,https://redscores.com/pt-br/match/huesca-castellon/pcxcvb
Espanha - La Liga 2,12:15,Almería,Granada,1.8,3.6,4.33,https://redscores.com/pt-br/match/granada-almeria/vAxef
Espanha - La Liga 2,14:30,Valladolid,Racing Santander,2.25,3.25,3.2,https://redscores.com/pt-br/match/real-valladolid-racing-santander/5Cx7tb
