liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Itália - Serie A,16:45,Bologna,Milan,3.0,3.3,2.35,https://redscores.com/pt-br/match/milan-bologna/1AxrIb
Escócia - Premiership,17:00,St. Mirren,Hearts,4.1,3.6,1.83,https://redscores.com/pt-br/match/hearts-st-mirren/ECxee
Inglaterra - Championship,16:45,Blackburn,Sheffield Wed,1.36,4.75,9.0,https://redscores.com/pt-br/match/blackburn-rovers-sheffield-wednesday/bx5
Inglaterra - Championship,16:45,Hull,Watford,2.2,3.5,3.1,https://redscores.com/pt-br/match/hull-city-watford/lxM
Inglaterra - Championship,16:45,Portsmouth,Ipswich,4.0,3.6,1.85,https://redscores.com/pt-br/match/portsmouth-ipswich-town/Cx4A
Inglaterra - Championship,16:45,Sheffield Utd,Oxford Utd,1.42,4.33,7.0,https://redscores.com/pt-br/match/sheffield-united-oxford-united/Kx2c
Inglaterra - League One,16:00,Port Vale,Wimbledon,2.0,3.25,3.7,https://redscores.com/pt-br/match/afc-wimbledon-port-vale/6cxVC
Inglaterra - League One,16:45,Barnsley,Northampton,1.75,3.6,4.33,https://redscores.com/pt-br/match/barnsley-northampton-town/3xtB
Inglaterra - League One,16:45,Burton,Doncaster,2.9,3.25,2.37,https://redscores.com/pt-br/match/burton-albion-doncaster-rovers/obx1B
Inglaterra - League Two,16:45,Harrogate,Swindon,4.5,3.6,1.72,https://redscores.com/pt-br/match/swindon-town-harrogate-town/Ucxid
Inglaterra - League Two,POSTP,Barnet,Crewe,1.66,3.75,4.75,https://redscores.com/pt-br/match/crewe-alexandra-barnet/nAxGC
Inglaterra - League Two,16:45,Bristol Rovers,Walsall,2.6,3.1,2.7,https://redscores.com/pt-br/match/walsall-bristol-rovers/HAxyB
Inglaterra - League Two,16:45,Notts County,Gillingham,1.85,3.3,4.33,https://redscores.com/pt-br/match/notts-county-gillingham/SAxbC
Países Baixos - Eerste Divisie,16:00,Dordrecht,Helmond,1.8,4.0,3.9,https://redscores.com/pt-br/match/fc-dordrecht-helmond-sport/OGxku
Argentina - Superliga,19:00,Banfield,Estudiantes Río Cuarto,1.85,3.1,5.0,https://redscores.com/pt-br/match/banfield-estudiantes-rio-cuarto/QhxyiB
Argentina - Superliga,21:15,Instituto,Lanús,2.9,2.9,2.75,https://redscores.com/pt-br/match/lanus-instituto/6Tbx8ub
Argentina - Superliga,21:15,Independiente Rivadavia,Sarmiento,1.9,3.1,4.75,https://redscores.com/pt-br/match/independiente-rivadavia-sarmiento/JGxzub
África do Sul - Premier League,14:30,AmaZulu,Orlando Pirates,5.0,3.1,1.66,https://redscores.com/pt-br/match/amazulu-orlando-pirates/J2AxIUb
Arábia Saudita - Pro League,12:40,Damac,Al Kholood,2.8,3.3,2.4,https://redscores.com/pt-br/match/damac-al-kholood/lXcxOQAA
Arábia Saudita - Pro League,14:30,Al Khaleej,Al Quadisiya,4.5,4.2,1.57,https://redscores.com/pt-br/match/al-khaleej-al-quadisiya/iIBxtPB
Arábia Saudita - Pro League,14:30,Al Ettifaq,Al Taawoun,2.45,3.4,2.7,https://redscores.com/pt-br/match/al-taawoun-al-ettifaq/GTxdvb
Argélia - Ligue 1,13:00,CS Constantine,Mostaganem,1.42,3.5,7.5,https://redscores.com/pt-br/match/cs-constantine-mostaganem/8MxkKc
Argélia - Ligue 1,13:00,MC Oran,Oued Akbou,1.85,2.87,4.33,https://redscores.com/pt-br/match/mc-oran-oued-akbou/QrbxdOAA
Egito - Premier League,15:00,National Bank of Egypt,Al Ahly,4.1,3.1,1.83,https://redscores.com/pt-br/match/al-ahly-national-bank-of-egypt/QDxuKdA
Escócia - Championship,POSTP,Queen's Park,Ross County,3.1,3.1,2.15,https://redscores.com/pt-br/match/ross-county-queen-s-park/bcxCZb
Eslovênia - 1. SNL,13:30,Koper,Primorje,1.4,4.5,6.5,https://redscores.com/pt-br/match/koper-primorje/IDxnFb
Eslovênia - 1. SNL,16:00,Bravo,Mura,1.85,3.6,3.75,https://redscores.com/pt-br/match/mura-bravo/k2bxXYM
Inglaterra - National League,16:45,Rochdale,Boreham Wood,1.85,3.5,3.75,https://redscores.com/pt-br/match/rochdale-boreham-wood/6Bxli
Inglaterra - National League,POSTP,Altrincham,Morecambe,2.15,3.4,3.0,https://redscores.com/pt-br/match/morecambe-altrincham/ugxdj
Inglaterra - National League,16:45,Forest Green,Woking,1.5,3.75,6.25,https://redscores.com/pt-br/match/forest-green-rovers-woking/4bxrd
Irlanda do Norte - Premiership,16:45,Carrick Rangers,Bangor,1.66,3.5,4.1,https://redscores.com/pt-br/match/carrick-rangers-bangor/DKxg0b
Polônia - Ekstraklasa,POSTP,Piast Gliwice,Lech Poznań,2.62,3.3,2.4,https://redscores.com/pt-br/match/lech-poznan-piast-gliwice/7cxvu
Romênia - Liga 1,11:00,Petrolul 52,Unirea Slobozia,1.66,3.2,4.75,https://redscores.com/pt-br/match/unirea-slobozia-petrolul-52/JFbxPtR
Romênia - Liga 1,13:00,Universitatea Cluj,Argeş,2.2,2.75,3.4,https://redscores.com/pt-br/match/universitatea-cluj-arges/qqbxjXb
Romênia - Liga 1,15:30,Hermannstadt,Rapid Bucuresti,3.25,3.1,2.05,https://redscores.com/pt-br/match/rapid-bucuresti-hermannstadt/nCbx2LB
