liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Espanha - La Liga,10:00,Espanyol,Celta Vigo,2.4,3.2,3.1,https://redscores.com/pt-br/match/celta-de-vigo-espanyol/sxue
Espanha - La Liga,12:15,Getafe,Villarreal,3.4,3.1,2.3,https://redscores.com/pt-br/match/getafe-villarreal/WAxa6
Espanha - La Liga,14:30,Sevilla,Alavés,2.2,3.1,3.75,https://redscores.com/pt-br/match/sevilla-deportivo-alaves/CFxyY
Espanha - La Liga,17:00,Real Madrid,Real Sociedad,1.38,5.25,6.5,https://redscores.com/pt-br/match/real-sociedad-real-madrid/WEx15
Alemanha - Bundesliga,11:30,Hoffenheim,Freiburg,1.7,4.0,4.5,https://redscores.com/pt-br/match/tsg-hoffenheim-sc-freiburg/vwxC7
Alemanha - Bundesliga,11:30,Werder Bremen,Bayern,8.0,6.25,1.3,https://redscores.com/pt-br/match/werder-bremen-fc-bayern-munchen/KAxHe
Alemanha - Bundesliga,11:30,Frankfurt,M'Gladbach,1.95,3.7,3.6,https://redscores.com/pt-br/match/eintracht-frankfurt-borussia-monchengladbach/adxgF
Alemanha - Bundesliga,11:30,Hamburger,Union Berlin,2.5,3.25,2.9,https://redscores.com/pt-br/match/fc-union-berlin-hamburger-sv/vIxmw
Alemanha - Bundesliga,11:30,Leverkusen,St. Pauli,1.5,4.0,7.0,https://redscores.com/pt-br/match/st-pauli-bayer-04-leverkusen/YCxN3
Alemanha - Bundesliga,14:30,Stuttgart,FC Köln,1.45,4.5,6.5,https://redscores.com/pt-br/match/vfb-stuttgart-fc-koln/M3xn3
Itália - Serie A,11:00,Como,Fiorentina,1.66,3.9,5.0,https://redscores.com/pt-br/match/fiorentina-como/YAxmc
Itália - Serie A,14:00,Lazio,Atalanta,3.4,3.2,2.25,https://redscores.com/pt-br/match/lazio-atalanta/VxSF
Itália - Serie A,16:45,Inter,Juventus,1.95,3.4,4.1,https://redscores.com/pt-br/match/juventus-inter/HfxbY
França - Ligue 1,13:00,Marseille,Strasbourg,1.75,4.1,4.1,https://redscores.com/pt-br/match/olympique-marseille-strasbourg/wxHF
França - Ligue 1,15:00,LOSC Lille,Brest,1.66,4.1,5.0,https://redscores.com/pt-br/match/brest-losc-lille/lcxJF
França - Ligue 1,17:05,Paris,Lens,3.9,3.6,1.9,https://redscores.com/pt-br/match/lens-paris/Ncx4gA
Países Baixos - Eredivisie,12:30,Heracles Almelo,NAC Breda,2.7,3.5,2.55,https://redscores.com/pt-br/match/nac-breda-heracles-almelo/NfxaL
Países Baixos - Eredivisie,14:45,Excelsior,AZ,3.4,3.7,2.05,https://redscores.com/pt-br/match/az-excelsior/aAxCN
Países Baixos - Eredivisie,16:00,Ajax,Fortuna Sittard,1.36,5.0,8.5,https://redscores.com/pt-br/match/ajax-fortuna-sittard/Jfx5L
Países Baixos - Eredivisie,17:00,Groningen,Utrecht,1.95,3.5,4.0,https://redscores.com/pt-br/match/fc-utrecht-fc-groningen/jgxNt
Portugal - Primeira Liga,12:30,Casa Pia,Arouca,2.75,3.1,2.6,https://redscores.com/pt-br/match/arouca-casa-pia/CdAxOEB
Portugal - Primeira Liga,15:00,Guimaraes,Estrela Amadora,1.65,3.5,5.5,https://redscores.com/pt-br/match/vitoria-sc-estrela-amadora/SGxGiB
Portugal - Primeira Liga,17:30,Gil Vicente,Braga,3.4,3.1,2.25,https://redscores.com/pt-br/match/gil-vicente-sporting-braga/8Cxph
Turquia - Super Lig,08:30,Gençlerbirliği,Rizespor,2.3,3.3,3.1,https://redscores.com/pt-br/match/genclerbirligi-rizespor/vcxcI
Turquia - Super Lig,11:00,Alanyaspor,Konyaspor,2.25,3.3,3.1,https://redscores.com/pt-br/match/alanyaspor-konyaspor/vCxEV
Turquia - Super Lig,14:00,Trabzonspor,Fenerbahçe,3.5,3.5,2.05,https://redscores.com/pt-br/match/fenerbahce-trabzonspor/NAxIF
Bélgica - Pro League,12:00,OH Leuven,Dender,1.9,3.4,4.0,https://redscores.com/pt-br/match/oh-leuven-dender/5Px6w
Bélgica - Pro League,14:15,Charleroi,Gent,2.15,3.4,3.25,https://redscores.com/pt-br/match/sporting-charleroi-gent/ZIxLT
Bélgica - Pro League,16:45,St. Liège,Union Saint-Gilloise,5.5,3.6,1.66,https://redscores.com/pt-br/match/standard-liege-union-saint-gilloise/OFx3BA
