data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-05,Turquia - Super Lig,11:00,Antalyaspor,Eyüpspor,2.1,3.0,4.0,https://redscores.com/pt-br/match/antalyaspor-eyupspor/kAx11
2026-04-05,Turquia - Super Lig,14:00,Fenerbahçe,Beşiktaş,1.95,3.75,3.5,https://redscores.com/pt-br/match/fenerbahce-besiktas/NAxCE
2026-04-05,Brasil - Serie A,16:00,Chapecoense,Vitória,2.4,3.2,3.0,https://redscores.com/pt-br/match/chapecoense-vitoria/TFxm5
2026-04-05,Brasil - Serie A,17:30,Flamengo,Santos,1.38,4.5,9.0,https://redscores.com/pt-br/match/flamengo-santos/Yixm9
2026-04-05,Brasil - Serie A,17:30,Atlético Mineiro,Athletico PR,1.9,3.3,4.5,https://redscores.com/pt-br/match/atletico-mineiro-athletico-pr/F5xi5
2026-04-05,Brasil - Serie A,19:30,Corinthians,Internacional,2.1,3.25,3.6,https://redscores.com/pt-br/match/corinthians-internacional/8cxgw
2026-04-05,Brasil - Serie A,19:30,Bahia,Palmeiras,2.7,3.25,2.62,https://redscores.com/pt-br/match/bahia-palmeiras/KFxd5
2026-04-05,Brasil - Serie A,20:00,Mirassol,Bragantino,2.2,3.2,3.4,https://redscores.com/pt-br/match/bragantino-mirassol/adbxm9b
2026-04-05,Brasil - Serie A,20:30,Grêmio,Remo,1.5,4.1,6.5,https://redscores.com/pt-br/match/gremio-remo/7yxKdB
2026-04-05,EUA - Major League Soccer,1',Los Angeles FC,Orlando City,,,,https://redscores.com/pt-br/match/orlando-city-los-angeles-fc/KBx0UT
2026-04-05,Bélgica - Pro League,13:30,Westerlo,Charleroi,2.4,3.4,2.6,https://redscores.com/pt-br/match/westerlo-sporting-charleroi/1CxZI
2026-04-05,Escócia - Premiership,10:00,Livingston,Hearts,6.5,4.2,1.48,https://redscores.com/pt-br/match/livingston-hearts/hcxEC
2026-04-05,Escócia - Premiership,12:30,Dundee,Celtic,6.0,4.5,1.48,https://redscores.com/pt-br/match/celtic-dundee/2xuc
2026-04-05,Espanha - La Liga 2,09:00,Eibar,Ceuta,1.66,3.5,5.5,https://redscores.com/pt-br/match/sd-eibar-ceuta/9xeJB
2026-04-05,Espanha - La Liga 2,11:15,FC Andorra,Racing Santander,2.3,3.5,2.8,https://redscores.com/pt-br/match/racing-santander-fc-andorra/7tbxq9bA
2026-04-05,Espanha - La Liga 2,13:30,Almería,Leganés,1.66,3.75,5.0,https://redscores.com/pt-br/match/almeria-leganes/efx0G
2026-04-05,Espanha - La Liga 2,13:30,Las Palmas,Huesca,1.48,3.9,7.5,https://redscores.com/pt-br/match/huesca-las-palmas/pcx3y
2026-04-05,Espanha - La Liga 2,16:00,Zaragoza,Mirandés,1.83,3.4,4.5,https://redscores.com/pt-br/match/real-zaragoza-mirandes/BcAxh2A
2026-04-05,Itália - Serie B,12:15,Frosinone,Calcio Padova,1.48,4.5,5.75,https://redscores.com/pt-br/match/frosinone-calcio-padova/wCAxs7CA
2026-04-05,Itália - Serie B,14:30,Palermo,Avellino,1.5,4.0,6.5,https://redscores.com/pt-br/match/palermo-avellino/6Jxj1A
2026-04-05,Alemanha - 2. Bundesliga,08:30,Schalke,Karlsruher,1.5,4.5,5.75,https://redscores.com/pt-br/match/schalke-04-karlsruher-sc/dAxB0
2026-04-05,Alemanha - 2. Bundesliga,08:30,Fürth,Paderborn,4.0,3.75,1.85,https://redscores.com/pt-br/match/paderborn-spvgg-greuther-furth/JVxH5
2026-04-05,Alemanha - 2. Bundesliga,08:30,Hannover,Elversberg,2.2,3.5,3.1,https://redscores.com/pt-br/match/hannover-96-elversberg/2UxZ7
2026-04-05,Alemanha - 2. Bundesliga,08:30,Kiel,Preußen Münster,1.85,3.8,3.8,https://redscores.com/pt-br/match/holstein-kiel-preusen-munster/g8xY8
2026-04-05,Alemanha - 2. Bundesliga,08:30,Eintracht Braunschweig,Nürnberg,2.55,3.6,2.6,https://redscores.com/pt-br/match/nurnberg-eintracht-braunschweig/UHxN7
2026-04-05,Áustria - Tipico Bundesliga,09:30,LASK Linz,Austria Wien,2.05,3.4,3.5,https://redscores.com/pt-br/match/lask-linz-austria-wien/h4xP8
2026-04-05,Áustria - Tipico Bundesliga,09:30,Hartberg,Salzburg,5.5,3.8,1.6,https://redscores.com/pt-br/match/salzburg-hartberg/zxRQA
2026-04-05,Áustria - Tipico Bundesliga,12:00,Rapid Vienna,Sturm Graz,2.25,3.3,3.1,https://redscores.com/pt-br/match/sturm-graz-rapid-vienna/b4xj9
2026-04-05,Dinamarca - Superliga,13:00,FC Copenhagen,Silkeborg,1.42,4.75,6.5,https://redscores.com/pt-br/match/fc-copenhagen-silkeborg/mAxMA
2026-04-05,Suécia - Allsvenskan,09:00,Kalmar,Västerås SK,2.0,3.6,3.5,https://redscores.com/pt-br/match/kalmar-vasteras-sk/CDxEkb
2026-04-05,Suécia - Allsvenskan,09:00,AIK,Halmstad,1.55,4.2,5.5,https://redscores.com/pt-br/match/halmstad-aik/zFxJX
2026-04-05,Suécia - Allsvenskan,11:30,Örgryte,Malmö FF,5.0,4.0,1.6,https://redscores.com/pt-br/match/malmo-ff-orgryte/zCxup
2026-04-05,Argentina - Superliga,15:30,Gimnasia La Plata,Huracán,3.1,2.9,2.55,https://redscores.com/pt-br/match/gimnasia-la-plata-huracan/VDxo0
2026-04-05,Argentina - Superliga,18:00,River Plate,Belgrano,1.57,3.7,6.5,https://redscores.com/pt-br/match/belgrano-river-plate/7ZAx8Ub
2026-04-05,Argentina - Superliga,20:30,Central Cordoba,Newell's Old Boys,2.45,2.87,3.3,https://redscores.com/pt-br/match/newell-s-old-boys-central-cordoba/qx9zB
2026-04-05,México - Liga MX,00:10,Santos Laguna,América,4.75,3.9,1.7,https://redscores.com/pt-br/match/america-santos-laguna/BwxtX
2026-04-05,México - Liga MX,23:07,Guadalajara,Pumas UNAM,1.53,4.33,6.0,https://redscores.com/pt-br/match/guadalajara-pumas-unam/aDxaz
2026-04-05,Grécia - Super League,11:00,Volos NFC,OFI,2.3,3.25,3.1,https://redscores.com/pt-br/match/ofi-volos-nfc/6Axifs
2026-04-05,Grécia - Super League,11:00,Levadiakos,Aris,2.4,3.1,3.1,https://redscores.com/pt-br/match/levadiakos-aris/hixNTb
2026-04-05,Grécia - Super League,13:00,PAOK,Panathinaikos,1.7,3.5,5.25,https://redscores.com/pt-br/match/panathinaikos-paok/6xTf
2026-04-05,Grécia - Super League,15:00,Olympiakos,AEK Athens,1.8,3.4,4.75,https://redscores.com/pt-br/match/olympiakos-piraeus-aek-athens/2Exzg
2026-04-05,China - Super League,04:30,Zhejiang,Chongqing Tongliang Long,1.55,4.33,5.5,https://redscores.com/pt-br/match/zhejiang-chongqing-tongliang-long/88xtfFA
2026-04-05,China - Super League,08:00,Shenzhen Peng City,Wuhan Three Towns,1.95,3.4,3.8,https://redscores.com/pt-br/match/shenzhen-peng-city-wuhan-three-towns/k0cxMhbA
2026-04-05,China - Super League,08:35,Tianjin Jinmen Tiger,Shanghai Shenhua,5.0,3.75,1.66,https://redscores.com/pt-br/match/tianjin-jinmen-tiger-shanghai-shenhua/vVxDpb
2026-04-05,Albânia - Superliga,10:00,Vora,Teuta Durrës,1.22,4.75,12.0,https://redscores.com/pt-br/match/teuta-durres-vora/jmAxWmA
2026-04-05,Alemanha - 3. Liga,08:30,Ulm,Verl,3.9,4.0,1.7,https://redscores.com/pt-br/match/ulm-verl/kGxYbA
2026-04-05,Alemanha - 3. Liga,11:30,Saarbrücken,Ingolstadt,1.85,3.6,3.6,https://redscores.com/pt-br/match/ingolstadt-saarbrucken/mExZK
2026-04-05,Alemanha - 3. Liga,14:30,Alemannia Aachen,Wehen Wiesbaden,2.1,3.75,2.9,https://redscores.com/pt-br/match/alemannia-aachen-wehen-wiesbaden/r3xv6
2026-04-05,Arábia Saudita - Pro League,12:55,Al Akhdoud,Al Fateh,3.4,3.6,1.9,https://redscores.com/pt-br/match/al-fateh-al-akhdoud/RRAxLQAA
2026-04-05,Arábia Saudita - Pro League,15:00,Al Riyadh,Al Shabab,3.8,3.5,1.83,https://redscores.com/pt-br/match/al-shabab-al-riyadh/JKcxHXc
2026-04-05,Arábia Saudita - Pro League,15:00,Al Ettifaq,Al Quadisiya,6.25,4.5,1.4,https://redscores.com/pt-br/match/al-ettifaq-al-quadisiya/dvbxtPB
2026-04-05,Argélia - Ligue 1,12:00,USM Khenchela,Paradou AC,1.5,3.5,6.25,https://redscores.com/pt-br/match/paradou-ac-usm-khenchela/ZkcxUoM
2026-04-05,Argélia - Ligue 1,13:45,ASO Chlef,USM Alger,2.62,2.75,2.7,https://redscores.com/pt-br/match/aso-chlef-usm-alger/baAx8Cb
2026-04-05,Argélia - Ligue 1,13:45,CR Belouizdad,Mostaganem,1.2,5.0,13.0,https://redscores.com/pt-br/match/cr-belouizdad-mostaganem/yZAxkKc
2026-04-05,Argélia - Ligue 1,13:45,ES Sétif,Ben Aknoun,,,,https://redscores.com/pt-br/match/es-setif-ben-aknoun/UdxEwt
2026-04-05,Argélia - Ligue 1,14:00,El Bayadh,JS Kabylie,,,,https://redscores.com/pt-br/match/js-kabylie-el-bayadh/HRbxbwt
2026-04-05,Argélia - Ligue 1,16:00,JS Saoura,MC Alger,,,,https://redscores.com/pt-br/match/mc-alger-js-saoura/n2AxgKc
2026-04-05,Argentina - Primera B Nacional,15:00,Los Andes,Chaco For Ever,2.0,2.87,4.5,https://redscores.com/pt-br/match/chaco-for-ever-los-andes/3ubxcPgA
2026-04-05,Argentina - Primera B Nacional,15:30,Deportivo Morón,San Telmo,1.57,3.3,7.5,https://redscores.com/pt-br/match/san-telmo-deportivo-moron/A5BxE5B
2026-04-05,Argentina - Primera B Nacional,15:30,Almirante Brown,Defensores de Belgrano,2.37,2.7,3.5,https://redscores.com/pt-br/match/defensores-de-belgrano-almirante-brown/f0xlMB
2026-04-05,Argentina - Primera B Nacional,17:00,Gimnasia Jujuy,Patronato,1.7,3.0,6.5,https://redscores.com/pt-br/match/patronato-gimnasia-jujuy/H2AxNob
2026-04-05,Argentina - Primera B Nacional,17:00,Quilmes,Deportivo Maipú,2.0,2.87,4.33,https://redscores.com/pt-br/match/quilmes-deportivo-maipu/pebxlQB
2026-04-05,Argentina - Primera B Nacional,17:00,Racing Córdoba,Ciudad de Bolívar,2.05,2.8,4.5,https://redscores.com/pt-br/match/racing-cordoba-ciudad-de-bolivar/C2BxtjCA
2026-04-05,Argentina - Primera B Nacional,19:00,Atletico Mitre,Deportivo Madryn,2.4,2.62,3.6,https://redscores.com/pt-br/match/deportivo-madryn-atletico-mitre/PZBxb1B
2026-04-05,Argentina - Primera B Nacional,20:00,Atlético Rafaela,Club Atlético Güemes,2.1,2.55,4.5,https://redscores.com/pt-br/match/atletico-rafaela-club-atletico-guemes/J4bxf1B
2026-04-05,Armênia - Premier League,09:00,Noah,BKMA,1.22,5.25,9.0,https://redscores.com/pt-br/match/noah-bkma/lTRxlABA
2026-04-05,Armênia - Premier League,12:00,Urartu,Gandzasar,1.53,3.7,5.5,https://redscores.com/pt-br/match/urartu-gandzasar/7oAxNsEA
2026-04-05,Austrália - A-League,02:00,Melbourne Victory,Wellington Phoenix,1.5,4.75,5.5,https://redscores.com/pt-br/match/melbourne-victory-wellington-phoenix/VHxtp
2026-04-05,Bélgica - First Division B,11:00,Liège,Olympic Charleroi,1.57,3.8,5.0,https://redscores.com/pt-br/match/liege-olympic-charleroi/d2xE4A
2026-04-05,Bélgica - First Division B,11:00,Seraing,Patro Eisden,3.1,3.25,2.15,https://redscores.com/pt-br/match/rfc-seraing-patro-eisden/NNxd0
2026-04-05,Bolívia - Liga De Futbol Prof,16:00,Gualberto Villarroel SJ,ABB,,,,https://redscores.com/pt-br/match/abb-gualberto-villarroel-sj/yseAxwUFA
2026-04-05,Bolívia - Liga De Futbol Prof,18:15,Universitario de Vinto,The Strongest,3.75,4.0,1.8,https://redscores.com/pt-br/match/the-strongest-universitario-de-vinto/kvbxvSeA
2026-04-05,Brasil - Serie B,16:00,Avaí,Operário PR,2.25,3.25,3.2,https://redscores.com/pt-br/match/avai-operario-pr/bWAxE7B
2026-04-05,Brasil - Serie B,18:00,Novorizontino,CRB,1.95,3.2,4.2,https://redscores.com/pt-br/match/crb-novorizontino/NuAxnVA
2026-04-05,Brasil - Serie B,20:00,Athletic Club,América Mineiro,2.3,3.2,3.2,https://redscores.com/pt-br/match/america-mineiro-athletic-club/vvAxSebA
2026-04-05,Brasil - Serie B,20:30,Botafogo SP,São Bernardo,2.15,3.0,3.7,https://redscores.com/pt-br/match/botafogo-sp-sao-bernardo/VAx3UA
2026-04-05,Brasil - Serie C,17:00,Inter de Limeira,Floresta,1.95,3.3,3.3,https://redscores.com/pt-br/match/inter-de-limeira-floresta/0PAx8de
2026-04-05,Brasil - Serie C,17:00,Ituano,Anápolis,1.8,3.0,4.5,https://redscores.com/pt-br/match/anapolis-ituano/U7x4rB
2026-04-05,Brasil - Serie C,19:00,Volta Redonda,Paysandu,2.05,3.2,3.25,https://redscores.com/pt-br/match/paysandu-volta-redonda/A6x1DB
2026-04-05,Brasil - Serie C,19:00,Confiança,Amazonas,2.15,3.0,3.2,https://redscores.com/pt-br/match/confianca-amazonas/UiBxvgBA
2026-04-05,Bulgária - Parva Liga,08:30,Cherno More,Slavia Sofia,1.66,3.4,5.5,https://redscores.com/pt-br/match/slavia-sofia-cherno-more/ljxU5A
2026-04-05,Bulgária - Parva Liga,11:00,Dobrudzha 1919,Levski Sofia,9.5,3.8,1.44,https://redscores.com/pt-br/match/levski-sofia-dobrudzha-1919/01xhBb
2026-04-05,Bulgária - Parva Liga,13:30,Ludogorets,CSKA 1948 Sofia,1.5,4.1,6.5,https://redscores.com/pt-br/match/ludogorets-cska-1948-sofia/7wxFQR
2026-04-05,Chile - Primera Division,16:30,Concepcion,Colo-Colo,3.6,3.4,1.9,https://redscores.com/pt-br/match/colo-colo-concepcion/aebxG5B
2026-04-05,Chile - Primera Division,19:00,Universidad Chile,La Serena,1.53,3.75,5.75,https://redscores.com/pt-br/match/universidad-chile-la-serena/2bxN5
2026-04-05,Colômbia - Liga BetPlay,18:00,Cúcuta Deportivo,América de Cali,3.4,3.25,2.15,https://redscores.com/pt-br/match/america-de-cali-cucuta-deportivo/7ObxC6B
2026-04-05,Coréia do Sul - K-League 1,02:00,Anyang,Seoul,3.75,3.3,1.95,https://redscores.com/pt-br/match/seoul-anyang/AFxUEb
2026-04-05,Coréia do Sul - K-League 1,04:30,Incheon United,Sangju Sangmu,2.25,3.3,3.1,https://redscores.com/pt-br/match/sangju-sangmu-incheon-united/7bAxO1A
2026-04-05,Coréia do Sul - K League 2,02:00,Suwon Bluewings,Cheongju,1.4,3.9,7.0,https://redscores.com/pt-br/match/suwon-bluewings-cheongju/Ytxr5c
2026-04-05,Coréia do Sul - K League 2,02:00,Daegu,Gimpo,2.1,3.1,3.2,https://redscores.com/pt-br/match/daegu-gimpo/a2Ax05c
2026-04-05,Coréia do Sul - K League 2,04:30,Ansan Greeners,Chungnam Asan,3.7,3.25,1.85,https://redscores.com/pt-br/match/ansan-greeners-chungnam-asan/uuAxaYc
2026-04-05,Coréia do Sul - K League 2,04:30,Paju Citizen,Gimhae City,2.25,3.1,2.9,https://redscores.com/pt-br/match/gimhae-city-paju-citizen/e9Axw5c
2026-04-05,Egito - Premier League,12:00,National Bank of Egypt,Haras El Hodood,1.48,3.5,7.0,https://redscores.com/pt-br/match/haras-el-hodood-national-bank-of-egypt/TMcxuKdA
2026-04-05,Egito - Premier League,15:00,Al Masry,Zamalek,3.0,3.0,2.2,https://redscores.com/pt-br/match/al-masry-zamalek/9BAxpzA
2026-04-05,Egito - Premier League,15:00,Ismaily,El Geish,3.6,2.7,2.15,https://redscores.com/pt-br/match/el-geish-ismaily/tnxgCc
2026-04-05,Equador - Liga Pro,15:00,Leones del Norte,Delfin,2.1,3.0,3.6,https://redscores.com/pt-br/match/delfin-leones-del-norte/EubxcpEA
2026-04-05,Equador - Liga Pro,17:30,Manta,Técnico Universitario,2.2,3.0,3.3,https://redscores.com/pt-br/match/manta-tecnico-universitario/MfBxIDc
2026-04-05,Equador - Liga Pro,20:10,Macará,Aucas,2.25,3.1,3.1,https://redscores.com/pt-br/match/aucas-macara/cGbxJkB
2026-04-05,Eslováquia - Fortuna Liga,10:30,Komárno,Trenčín,1.75,3.9,4.2,https://redscores.com/pt-br/match/trencin-komarno/hWxIQD
2026-04-05,Eslováquia - Fortuna Liga,13:00,Spartak Trnava,Podbrezová,1.85,3.6,4.2,https://redscores.com/pt-br/match/podbrezova-spartak-trnava/2WxZ2
2026-04-05,Hungria - OTP Bank Liga,09:30,Diósgyőr,Puskás,2.75,3.25,2.25,https://redscores.com/pt-br/match/diosgyor-puskas/thxcv
2026-04-05,Hungria - OTP Bank Liga,12:00,Debrecen,Ferencváros,4.33,3.6,1.65,https://redscores.com/pt-br/match/ferencvaros-debrecen/0Axpd
2026-04-05,Hungria - OTP Bank Liga,14:30,Győri ETO,Nyíregyháza Spartacus,1.5,3.75,5.5,https://redscores.com/pt-br/match/nyiregyhaza-spartacus-gyori-eto/jex6Db
2026-04-05,Israel - Ligat ha'Al,POSTP,Ashdod,Maccabi Netanya,2.87,3.4,2.1,https://redscores.com/pt-br/match/maccabi-netanya-ashdod/zdAxURA
2026-04-05,Israel - Ligat ha'Al,POSTP,Hapoel Haifa,Maccabi Tel Aviv,4.5,3.6,1.61,https://redscores.com/pt-br/match/hapoel-haifa-maccabi-tel-aviv/4uxez
2026-04-05,Lituânia - A Lyga,10:30,Panevėžys,Džiugas Telšiai,2.0,3.4,3.25,https://redscores.com/pt-br/match/dziugas-telsiai-panevezys/10x8fb
2026-04-05,Lituânia - A Lyga,12:45,Žalgiris,Kauno Žalgiris,3.0,3.25,2.1,https://redscores.com/pt-br/match/kauno-zalgiris-zalgiris/GHxMi
2026-04-05,Noruega - Obos-Ligaen,11:00,Strømsgodset,Stabæk,1.9,3.8,3.2,https://redscores.com/pt-br/match/stromsgodset-stabaek/eCx6D
2026-04-05,Paraguai - Division 1,18:30,Sportivo Ameliano,Sportivo Luqueño,2.2,3.1,3.2,https://redscores.com/pt-br/match/sportivo-luqueno-sportivo-ameliano/PpAx04bA
2026-04-05,Paraguai - Division 1,20:30,Guaraní,Libertad,2.7,3.1,2.55,https://redscores.com/pt-br/match/libertad-guarani/b7bxZFc
2026-04-05,Peru - Primera Division,15:15,Sport Huancayo,Comerciantes Unidos,1.5,3.7,6.5,https://redscores.com/pt-br/match/comerciantes-unidos-sport-huancayo/5hBx6lB
2026-04-05,Peru - Primera Division,17:30,Juan Pablo II College,UTC Cajamarca,2.5,3.1,2.75,https://redscores.com/pt-br/match/utc-cajamarca-juan-pablo-ii-college/NcAxwyFA
2026-04-05,Portugal - Segunda Liga,14:00,União de Leiria,Lusitania FC Lourosa,1.75,3.3,4.2,https://redscores.com/pt-br/match/uniao-de-leiria-lusitania-fc-lourosa/8PAxcUd
2026-04-05,Romênia - Liga 1,09:00,UTA Arad,Metaloglobus,1.36,4.1,7.5,https://redscores.com/pt-br/match/uta-arad-metaloglobus/5ibx9eB
2026-04-05,Romênia - Liga 1,11:30,SSC Farul,Unirea Slobozia,1.8,3.4,3.7,https://redscores.com/pt-br/match/unirea-slobozia-ssc-farul/JFbx2fs
2026-04-05,Romênia - Liga 1,14:30,Rapid Bucuresti,Universitatea Cluj,2.0,3.1,3.4,https://redscores.com/pt-br/match/rapid-bucuresti-universitatea-cluj/nCbxqqb
2026-04-05,Sérvia - Super Liga,12:00,Radnik Surdulica,Crvena Zvezda,10.0,5.0,1.27,https://redscores.com/pt-br/match/crvena-zvezda-radnik-surdulica/ZVxRvA
2026-04-05,Sérvia - Super Liga,14:00,Partizan,Čukarički,1.65,4.0,4.5,https://redscores.com/pt-br/match/partizan-cukaricki/1wxGYA
2026-04-05,Suécia - Superettan,10:00,Norrby,Brage,2.6,3.3,2.37,https://redscores.com/pt-br/match/brage-norrby/vKbx4SB
2026-04-05,Suécia - Superettan,10:00,GIF Sundsvall,United Nordic,2.2,3.5,2.75,https://redscores.com/pt-br/match/gif-sundsvall-united-nordic/OobxLADA
2026-04-05,Uruguai - Primera Division,10:00,Albion,Cerro Largo,2.05,3.0,3.4,https://redscores.com/pt-br/match/cerro-largo-albion/NUxQgu
2026-04-05,Uruguai - Primera Division,15:30,Cerro,Defensor Sporting,3.25,2.9,2.25,https://redscores.com/pt-br/match/cerro-defensor-sporting/m4xmFb
2026-04-05,Uruguai - Primera Division,18:30,Liverpool,Deportivo Maldonado,2.05,3.1,3.25,https://redscores.com/pt-br/match/liverpool-deportivo-maldonado/aixyBb
2026-04-05,Venezuela - Primera Division,18:00,Estudiantes Mérida,Portuguesa,2.3,3.3,2.7,https://redscores.com/pt-br/match/estudiantes-merida-portuguesa/FFbxhIc
