data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-04-08,Turquia - Super Lig,14:00,Göztepe,Galatasaray,4.75,3.6,1.72,https://redscores.com/pt-br/match/galatasaray-goztepe/rx3bA
2026-04-08,Grécia - Super League,10:00,Larissa,Panaitolikos,2.15,3.3,3.4,https://redscores.com/pt-br/match/panaitolikos-larissa/pBx1I
2026-04-08,Grécia - Super League,11:00,Panserraikos,Asteras Tripolis,2.9,3.2,2.45,https://redscores.com/pt-br/match/asteras-tripolis-panserraikos/dYxb7A
2026-04-08,Grécia - Super League,13:00,Atromitos,Kifisia,1.95,3.4,3.9,https://redscores.com/pt-br/match/atromitos-kifisia/oTbxCPD
2026-04-08,África do Sul - Premier League,14:30,TS Galaxy,Polokwane City,2.37,2.75,3.1,https://redscores.com/pt-br/match/polokwane-city-ts-galaxy/hOBxjoaA
2026-04-08,Alemanha - 3. Liga,14:00,Wehen Wiesbaden,Havelse,1.5,3.9,5.0,https://redscores.com/pt-br/match/wehen-wiesbaden-havelse/v6x76
2026-04-08,Alemanha - 3. Liga,14:00,Stuttgart II,Ulm,2.0,3.5,3.0,https://redscores.com/pt-br/match/ulm-stuttgart-ii/kGxvL
2026-04-08,Alemanha - 3. Liga,14:00,Ingolstadt,Viktoria Köln,2.1,3.5,2.87,https://redscores.com/pt-br/match/ingolstadt-viktoria-koln/mExIX
2026-04-08,Alemanha - 3. Liga,14:00,Saarbrücken,Alemannia Aachen,2.15,3.3,2.87,https://redscores.com/pt-br/match/saarbrucken-alemannia-aachen/ZKxr3
2026-04-08,Alemanha - 3. Liga,14:00,Verl,Hansa Rostock,2.05,3.5,2.9,https://redscores.com/pt-br/match/hansa-rostock-verl/nExYbA
2026-04-08,Arábia Saudita - Pro League,12:55,Al Feiha,Al Ahli,5.75,3.75,1.45,https://redscores.com/pt-br/match/al-ahli-al-feiha/nubxrXc
2026-04-08,Arábia Saudita - Pro League,15:00,Al Ittihad,Al Suqoor,1.61,3.6,4.5,https://redscores.com/pt-br/match/al-ittihad-al-suqoor/zDxuXc
2026-04-08,Arábia Saudita - Pro League,15:00,Al Hilal,Al Kholood,1.18,6.25,12.0,https://redscores.com/pt-br/match/al-hilal-al-kholood/62AxOQAA
2026-04-08,Argentina - Primera B Nacional,20:00,Midland,Acassuso,1.65,3.25,6.25,https://redscores.com/pt-br/match/acassuso-midland/WTbxhwb
2026-04-08,Bulgária - Parva Liga,12:00,Montana,CSKA Sofia,11.0,4.75,1.3,https://redscores.com/pt-br/match/cska-sofia-montana/ndxfj
2026-04-08,Bulgária - Parva Liga,14:30,Botev Plovdiv,Lokomotiv Plovdiv,1.83,3.4,4.5,https://redscores.com/pt-br/match/lokomotiv-plovdiv-botev-plovdiv/mCxoH
2026-04-08,Egito - Premier League,12:00,Wadi Degla,Pharco,1.7,3.2,5.0,https://redscores.com/pt-br/match/wadi-degla-pharco/v3AxuyE
2026-04-08,Egito - Premier League,15:00,Ghazl El Mehalla,El Gounah,2.75,2.7,2.62,https://redscores.com/pt-br/match/ghazl-el-mehalla-el-gounah/rMcxBnc
2026-04-08,Egito - Premier League,15:00,Haras El Hodood,Future FC,5.0,3.0,1.72,https://redscores.com/pt-br/match/haras-el-hodood-future-fc/TMcxvKdA
2026-04-08,Equador - Liga Pro,21:00,Universidad Católica,Emelec,1.65,3.6,5.0,https://redscores.com/pt-br/match/emelec-universidad-catolica/e2bxiDc
2026-04-08,Estônia - Meistriliiga,13:00,Levadia,Vaprus,1.25,5.25,10.0,https://redscores.com/pt-br/match/vaprus-levadia/1XxeFA
2026-04-08,Estônia - Meistriliiga,13:00,Harju Jalgpallikool,Nõmme Kalju,5.5,3.7,1.5,https://redscores.com/pt-br/match/nomme-kalju-harju-jalgpallikool/wXAxDzcA
2026-04-08,Estônia - Meistriliiga,13:00,Paide,Nõmme United,1.4,5.0,4.75,https://redscores.com/pt-br/match/paide-nomme-united/buAxJSbA
2026-04-08,Sérvia - Super Liga,12:00,Javor Ivanjica,Železničar Pančevo,2.7,3.2,2.6,https://redscores.com/pt-br/match/javor-ivanjica-zeleznicar-pancevo/LwxpqD
2026-04-08,Sérvia - Super Liga,12:00,Bačka Topola,IMT Novi Beograd,2.05,3.25,3.5,https://redscores.com/pt-br/match/imt-novi-beograd-backa-topola/mqDxOqD
2026-04-08,Sérvia - Super Liga,13:00,Vojvodina,Radnički Niš,1.36,4.75,8.5,https://redscores.com/pt-br/match/vojvodina-radnicki-nis/IYxgz
2026-04-08,Sérvia - Super Liga,14:00,Mladost Lučani,Napredak,1.53,4.0,6.0,https://redscores.com/pt-br/match/napredak-mladost-lucani/2NAxq6aA
