liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Brasil - Serie A,21:30,Mirassol,Santos,1.95,3.5,3.8,https://redscores.com/pt-br/match/santos-mirassol/m9xm9b
Inglaterra - Championship,16:45,Portsmouth,Swansea,2.15,3.4,3.25,https://redscores.com/pt-br/match/portsmouth-swansea-city/Cxp
Inglaterra - Championship,16:45,Leicester,Bristol City,2.25,3.5,3.0,https://redscores.com/pt-br/match/leicester-city-bristol-city/vxab
Inglaterra - Championship,16:45,Millwall,Derby,1.95,3.4,3.9,https://redscores.com/pt-br/match/derby-county-millwall/mxBA
Inglaterra - Championship,16:45,Sheffield Wed,Watford,6.5,4.5,1.44,https://redscores.com/pt-br/match/watford-sheffield-wednesday/Mx5
Inglaterra - Championship,16:45,Wrexham,Hull,1.9,3.6,3.8,https://redscores.com/pt-br/match/hull-city-wrexham/lxTc
Inglaterra - Championship,17:00,Stoke,Ipswich,4.5,3.7,1.72,https://redscores.com/pt-br/match/stoke-city-ipswich-town/nx4A
Inglaterra - League One,16:45,Barnsley,Cardiff,3.4,3.75,1.95,https://redscores.com/pt-br/match/barnsley-cardiff-city/3xeA
Inglaterra - League One,16:45,Doncaster,Luton,2.62,3.5,2.4,https://redscores.com/pt-br/match/luton-town-doncaster-rovers/3Ax1B
Inglaterra - League One,16:45,Stevenage,Leyton Orient,1.83,3.4,4.33,https://redscores.com/pt-br/match/leyton-orient-stevenage/ZcxVd
Inglaterra - League One,16:45,Exeter,Lincoln,3.9,3.6,1.85,https://redscores.com/pt-br/match/exeter-city-lincoln-city/bBxaC
Inglaterra - League One,16:45,Mansfield,Reading,2.1,3.4,3.25,https://redscores.com/pt-br/match/reading-mansfield-town/LxvB
Inglaterra - League One,16:45,Wigan,Plymouth,2.62,3.25,2.6,https://redscores.com/pt-br/match/wigan-athletic-plymouth-argyle/IxzA
Inglaterra - League Two,16:45,Fleetwood,Cheltenham,1.72,3.4,4.2,https://redscores.com/pt-br/match/fleetwood-town-cheltenham-town/gCxXC
Inglaterra - League Two,16:45,Salford,Walsall,1.9,3.4,4.0,https://redscores.com/pt-br/match/walsall-salford-city/HAxDb
Inglaterra - League Two,16:45,Barrow,Bristol Rovers,2.6,3.25,2.6,https://redscores.com/pt-br/match/bristol-rovers-barrow/yBxGd
Inglaterra - League Two,16:45,Gillingham,MK Dons,3.3,3.25,2.15,https://redscores.com/pt-br/match/gillingham-milton-keynes-dons/bCxsC
Argentina - Superliga,19:45,Independiente,Unión Santa Fe,2.05,3.25,3.75,https://redscores.com/pt-br/match/union-santa-fe-independiente/p6AxV4b
Argentina - Superliga,19:45,Tigre,Vélez Sarsfield,2.7,2.8,3.1,https://redscores.com/pt-br/match/tigre-velez-sarsfield/bubxlub
Argentina - Superliga,22:00,Newell's Old Boys,Platense,2.87,2.8,2.87,https://redscores.com/pt-br/match/newell-s-old-boys-platense/qxhub
Argentina - Superliga,22:00,Sarmiento,Racing Club,3.8,3.2,2.1,https://redscores.com/pt-br/match/racing-club-sarmiento/E8xzub
África do Sul - Premier League,14:30,Orbit College,Mamelodi Sundowns,10.0,4.5,1.25,https://redscores.com/pt-br/match/mamelodi-sundowns-orbit-college/WzAxvTFA
Bélgica - First Division B,16:00,Patro Eisden,Liège,1.75,3.3,4.0,https://redscores.com/pt-br/match/patro-eisden-liege/d0xd2
Bélgica - First Division B,16:00,KRC Genk II,Club Brugge II,2.15,3.5,2.8,https://redscores.com/pt-br/match/club-brugge-ii-krc-genk-ii/RcbAx5jEA
Bélgica - First Division B,16:00,Beerschot,RSC Anderlecht II,1.48,3.9,5.25,https://redscores.com/pt-br/match/beerschot-wilrijk-rsc-anderlecht-ii/2Tx6jEA
Bélgica - First Division B,16:00,Eupen,Lierse Kempenzonen,1.85,3.3,3.6,https://redscores.com/pt-br/match/as-eupen-lierse-kempenzonen/QTxHiaA
Colômbia - Liga BetPlay,20:20,Atlético Bucaramanga,Deportivo Pereira,1.36,4.5,9.0,https://redscores.com/pt-br/match/atletico-bucaramanga-deportivo-pereira/BGbxMGb
Colômbia - Liga BetPlay,22:30,Junior FC,Atlético Nacional,2.55,3.2,2.75,https://redscores.com/pt-br/match/atletico-nacional-junior-fc/EyAxWCb
Egito - Premier League,16:30,El Gounah,Al Masry,3.4,2.87,2.1,https://redscores.com/pt-br/match/al-masry-el-gounah/9BAxBnc
Escócia - Championship,POSTP,Ayr United,Queen's Park,1.72,3.25,4.5,https://redscores.com/pt-br/match/ayr-united-queen-s-park/lbxCZb
Escócia - League One,16:45,Peterhead,Alloa Athletic,2.5,3.3,2.4,https://redscores.com/pt-br/match/alloa-athletic-peterhead/Obx1m
Escócia - League Two,16:45,Dumbarton,Stranraer,2.5,3.3,2.4,https://redscores.com/pt-br/match/dumbarton-stranraer/qgxzo
Escócia - League Two,16:45,Annan Athletic,Elgin City,1.95,3.5,3.1,https://redscores.com/pt-br/match/annan-athletic-elgin-city/3Bx3zb
Inglaterra - National League,16:45,Southend United,Gateshead,1.33,5.0,7.0,https://redscores.com/pt-br/match/southend-united-gateshead/2AxJC
Inglaterra - National League,16:45,Eastleigh,Brackley Town,2.1,3.6,2.9,https://redscores.com/pt-br/match/eastleigh-brackley-town/NBxkh
