liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Sunderland,Leeds,2.7,3.2,2.8,https://redscores.com/pt-br/match/sunderland-leeds-united/BxfA
Inglaterra - Premier League,13:30,Crystal Palace,Tottenham,2.15,3.4,3.4,https://redscores.com/pt-br/match/tottenham-hotspur-crystal-palace/dx0
Itália - Serie A,08:30,Milan,Hellas Verona,1.38,5.0,7.5,https://redscores.com/pt-br/match/milan-hellas-verona/1AxMj
Itália - Serie A,11:00,Cremonese,Napoli,6.5,3.75,1.57,https://redscores.com/pt-br/match/napoli-cremonese/YExy2b
Itália - Serie A,14:00,Bologna,Sassuolo,1.8,3.5,4.75,https://redscores.com/pt-br/match/sassuolo-bologna/pwxrIb
Itália - Serie A,16:45,Atalanta,Inter,3.75,3.5,2.0,https://redscores.com/pt-br/match/atalanta-inter/SFxbY
Portugal - Primeira Liga,12:30,Arouca,Gil Vicente,4.2,3.2,1.95,https://redscores.com/pt-br/match/gil-vicente-arouca/8CxCdA
Portugal - Primeira Liga,12:30,Casa Pia,Guimaraes,3.2,3.0,2.45,https://redscores.com/pt-br/match/vitoria-sc-casa-pia/SGxOEB
Portugal - Primeira Liga,15:00,Braga,Benfica,3.5,3.25,2.1,https://redscores.com/pt-br/match/benfica-sporting-braga/5Exph
Portugal - Primeira Liga,17:30,Sporting,Rio Ave,1.14,7.5,19.0,https://redscores.com/pt-br/match/sporting-cp-rio-ave/7xQVA
Austrália - A-League,05:00,Melbourne City,Perth Glory,1.6,4.2,5.25,https://redscores.com/pt-br/match/perth-glory-melbourne-city/5cxfC
Malásia - Super League,09:15,Selangor,Melaka,1.16,6.5,12.0,https://redscores.com/pt-br/match/selangor-melaka/5DbxKcFA
Portugal - Segunda Liga,08:00,Academico Viseu,Benfica II,1.75,3.3,4.0,https://redscores.com/pt-br/match/benfica-ii-academico-viseu/jYxAhb
Portugal - Segunda Liga,11:00,Ferreira,Farense,3.3,3.2,2.0,https://redscores.com/pt-br/match/pacos-de-ferreira-farense/mjxi6A
