liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Alemanha - Bundesliga,16:30,Werder Bremen,Hoffenheim,3.4,3.6,2.05,https://redscores.com/pt-br/match/werder-bremen-tsg-hoffenheim/KAxvw
Alemanha - Bundesliga,16:30,St. Pauli,RB Leipzig,4.2,3.8,1.8,https://redscores.com/pt-br/match/rb-leipzig-st-pauli/QcxYC
Inglaterra - League One,16:45,Bolton,Burton,1.5,3.9,6.25,https://redscores.com/pt-br/match/bolton-wanderers-burton-albion/ixob
Inglaterra - League One,16:45,Blackpool,Stockport County,3.1,3.3,2.25,https://redscores.com/pt-br/match/blackpool-stockport-county/oxCc
Inglaterra - League One,16:45,Cardiff,Barnsley,1.61,3.9,5.0,https://redscores.com/pt-br/match/barnsley-cardiff-city/3xeA
Inglaterra - League One,16:45,Port Vale,Wimbledon,2.15,3.1,3.5,https://redscores.com/pt-br/match/afc-wimbledon-port-vale/6cxVC
Inglaterra - League One,16:45,Stevenage,Peterborough,2.35,3.2,3.0,https://redscores.com/pt-br/match/peterborough-united-stevenage/fcxVd
Inglaterra - League One,16:45,Wycombe,Wigan,1.85,3.5,4.0,https://redscores.com/pt-br/match/wigan-athletic-wycombe-wanderers/IxaB
Inglaterra - League One,16:45,Huddersfield,Luton,2.0,3.4,3.5,https://redscores.com/pt-br/match/luton-town-huddersfield-town/3AxDc
Inglaterra - League One,16:45,Lincoln,Bradford City,1.85,3.4,4.1,https://redscores.com/pt-br/match/bradford-city-lincoln-city/HbxaC
Inglaterra - League One,16:45,Plymouth,Mansfield,1.9,3.5,3.8,https://redscores.com/pt-br/match/plymouth-argyle-mansfield-town/zAxvB
Inglaterra - League One,16:45,Rotherham,Northampton,2.25,3.1,3.2,https://redscores.com/pt-br/match/rotherham-united-northampton-town/ibxtB
Inglaterra - League One,17:00,Reading,Exeter,2.15,3.4,3.25,https://redscores.com/pt-br/match/reading-exeter-city/LxbB
Inglaterra - League One,17:00,Doncaster,Leyton Orient,2.0,3.4,3.4,https://redscores.com/pt-br/match/doncaster-rovers-leyton-orient/1BxZc
Inglaterra - League Two,16:30,Newport,Accrington,3.2,3.2,2.25,https://redscores.com/pt-br/match/newport-county-accrington-stanley/FAxOd
Inglaterra - League Two,16:45,Barnet,Tranmere,1.6,3.8,5.5,https://redscores.com/pt-br/match/tranmere-rovers-barnet/jBxGC
Inglaterra - League Two,16:45,Barrow,Oldham,3.2,3.2,2.3,https://redscores.com/pt-br/match/oldham-athletic-barrow/RBxGd
Inglaterra - League Two,16:45,Cambridge,Shrewsbury,1.6,3.6,6.0,https://redscores.com/pt-br/match/shrewsbury-town-cambridge-united/qbxzB
Inglaterra - League Two,16:45,Notts County,Swindon,2.1,3.4,3.4,https://redscores.com/pt-br/match/notts-county-swindon-town/SAxUc
Inglaterra - League Two,16:45,Salford,Chesterfield,1.85,3.6,3.8,https://redscores.com/pt-br/match/salford-city-chesterfield/Dbxcc
Inglaterra - League Two,16:45,Walsall,Crawley,1.75,3.4,4.75,https://redscores.com/pt-br/match/walsall-crawley-town/HAxlB
Inglaterra - League Two,16:45,Bromley,Crewe,1.7,3.6,4.75,https://redscores.com/pt-br/match/crewe-alexandra-bromley/nAx1c
Inglaterra - League Two,16:45,Colchester,Grimsby Town,2.15,3.2,3.4,https://redscores.com/pt-br/match/colchester-united-grimsby-town/GAxHB
Inglaterra - League Two,16:45,Harrogate,Fleetwood,3.8,3.25,2.0,https://redscores.com/pt-br/match/fleetwood-town-harrogate-town/gCxid
Inglaterra - League Two,16:45,Cheltenham,Gillingham,3.2,3.25,2.2,https://redscores.com/pt-br/match/gillingham-cheltenham-town/bCxXC
Inglaterra - League Two,16:45,MK Dons,Bristol Rovers,1.66,3.4,5.5,https://redscores.com/pt-br/match/bristol-rovers-milton-keynes-dons/yBxsC
Países Baixos - Eerste Divisie,16:00,FC Emmen,Cambuur,3.5,3.75,1.95,https://redscores.com/pt-br/match/sc-cambuur-fc-emmen/qLxRu
Argentina - Superliga,17:45,Vélez Sarsfield,Talleres Córdoba,2.3,2.87,3.75,https://redscores.com/pt-br/match/velez-sarsfield-talleres-cordoba/lubx5Ub
Argentina - Superliga,20:00,Huracán,Independiente Rivadavia,2.1,2.8,4.5,https://redscores.com/pt-br/match/independiente-rivadavia-huracan/JGxo0
Argentina - Superliga,20:00,Gimnasia Mendoza,San Lorenzo,2.7,2.8,3.1,https://redscores.com/pt-br/match/san-lorenzo-gimnasia-mendoza/qexh0B
Argentina - Superliga,22:15,Atlético Tucumán,Central Cordoba,2.3,2.8,3.8,https://redscores.com/pt-br/match/atletico-tucuman-central-cordoba/a2bx9zB
Argentina - Superliga,22:15,Newell's Old Boys,Independiente,,,,https://redscores.com/pt-br/match/newell-s-old-boys-independiente/qxV4b
África do Sul - Premier League,POSTP,Golden Arrows,Stellenbosch,3.25,2.87,2.15,https://redscores.com/pt-br/match/golden-arrows-stellenbosch/pMx2Z
África do Sul - Premier League,POSTP,Sekhukhune United,Mamelodi Sundowns,5.5,3.1,1.61,https://redscores.com/pt-br/match/mamelodi-sundowns-sekhukhune-united/WzAxKTdA
Bélgica - First Division B,16:00,Patro Eisden,Olympic Charleroi,1.48,3.9,6.25,https://redscores.com/pt-br/match/patro-eisden-olympic-charleroi/d0xE4A
Bélgica - First Division B,16:00,Beerschot,Seraing,1.48,4.0,6.25,https://redscores.com/pt-br/match/rfc-seraing-beerschot-wilrijk/NNx2T
Bélgica - First Division B,16:00,KRC Genk II,RWDM,3.6,3.6,1.85,https://redscores.com/pt-br/match/rwdm-krc-genk-ii/Fhbx5jEA
Bélgica - First Division B,16:00,Club Brugge II,Kortrijk,5.5,3.75,1.55,https://redscores.com/pt-br/match/kortrijk-club-brugge-ii/qjxRcbA
Bélgica - First Division B,16:00,Liège,Lommel United,2.75,3.4,2.25,https://redscores.com/pt-br/match/lommel-united-liege/Ovxd2
Bélgica - First Division B,16:00,Eupen,Lokeren-Temse,2.55,3.4,2.45,https://redscores.com/pt-br/match/as-eupen-lokeren-temse/QTxFqCA
Colômbia - Liga BetPlay,18:00,Cúcuta Deportivo,Atlético Bucaramanga,3.3,3.0,2.37,https://redscores.com/pt-br/match/atletico-bucaramanga-cucuta-deportivo/BGbxC6B
Colômbia - Liga BetPlay,20:20,Fortaleza CEIF,Llaneros,2.0,3.0,4.33,https://redscores.com/pt-br/match/fortaleza-ceif-llaneros/ZUAxMcc
Colômbia - Liga BetPlay,22:30,Independiente Medellín,Deportes Tolima,2.1,3.0,4.0,https://redscores.com/pt-br/match/independiente-medellin-deportes-tolima/NCxIWb
Egito - Premier League,12:00,Al Ahly,Wadi Degla,1.53,3.7,5.5,https://redscores.com/pt-br/match/al-ahly-wadi-degla/QDxv3A
Escócia - League Two,16:45,Stranraer,Clyde,2.8,3.25,2.2,https://redscores.com/pt-br/match/clyde-stranraer/Txzo
Escócia - League Two,16:45,East Kilbride,Spartans,2.3,3.5,2.55,https://redscores.com/pt-br/match/east-kilbride-spartans/P1xQ0b
Inglaterra - National League,ABAN,Rochdale,Southend United,2.15,3.3,3.1,https://redscores.com/pt-br/match/southend-united-rochdale/2Ax6B
