id_jogo,liga,hora,home,away,link_confronto,odd_h,odd_d,odd_a
19510375,Bolívia - Liga De Futbol Prof,16:00,Oriente Petrolero,Real Oruro,https://redscores.com/pt-br/match/oriente-petrolero-real-oruro/AGbxmGfA,,,1.6
19510376,Bolívia - Liga De Futbol Prof,18:30,Nacional Potosí,San Antonio Bulo Bulo,https://redscores.com/pt-br/match/nacional-potosi-san-antonio-bulo-bulo/NHbxsSeA,,,1.48
19510380,Bolívia - Liga De Futbol Prof,20:30,Aurora,The Strongest,https://redscores.com/pt-br/match/the-strongest-aurora/kvbxH5B,,,2.5
19391116,Brasil - Serie B,16:00,Paysandu,América Mineiro,https://redscores.com/pt-br/match/paysandu-america-mineiro/A6xvvA,,,2.1
19391114,Brasil - Serie B,18:30,Vila Nova,Remo,https://redscores.com/pt-br/match/remo-vila-nova/KdBxXgB,,,1.9
19394223,Brasil - Serie C,17:00,Náutico,Guarani,https://redscores.com/pt-br/match/guarani-nautico/g9xjiB,,,1.72
19394210,Brasil - Serie C,19:30,Caxias,São Bernardo,https://redscores.com/pt-br/match/sao-bernardo-caxias/3UAxHVb,,,2.05
19375249,Chile - Primera Division,12:30,Unión Española,Audax Italiano,https://redscores.com/pt-br/match/audax-italiano-union-espanola/4EbxfXb,,,2.2
19375250,Chile - Primera Division,15:00,Palestino,O'Higgins,https://redscores.com/pt-br/match/palestino-o-higgins/eubxfvb,,,2.15
19375244,Chile - Primera Division,17:30,Cobresal,Huachipato,https://redscores.com/pt-br/match/cobresal-huachipato/EvAx4bc,,,1.95
19375248,Chile - Primera Division,20:00,Deportes Limache,Universidad Católica,https://redscores.com/pt-br/match/universidad-catolica-deportes-limache/nwxbzW,,,2.9
19444407,Colômbia - Liga BetPlay,16:00,Fortaleza CEIF,América de Cali,https://redscores.com/pt-br/match/fortaleza-ceif-america-de-cali/ZUAx7Ob,,,2.7
19444408,Colômbia - Liga BetPlay,18:10,Alianza Petrolera,Millonarios,https://redscores.com/pt-br/match/millonarios-alianza-petrolera/bdbxLNB,,,2.9
19444409,Colômbia - Liga BetPlay,20:20,Once Caldas,Envigado,https://redscores.com/pt-br/match/once-caldas-envigado/E7xD7B,,,1.65
19444410,Colômbia - Liga BetPlay,22:30,Atlético Nacional,Atlético Bucaramanga,https://redscores.com/pt-br/match/atletico-nacional-atletico-bucaramanga/EyAxBGb,,,
19367941,Coréia do Sul - K-League 1,07:00,Pohang Steelers,Ulsan,https://redscores.com/pt-br/match/pohang-steelers-ulsan/vmxwrA,,,2.62
19367942,Coréia do Sul - K-League 1,07:00,Jeonbuk Motors,Daejeon Citizen,https://redscores.com/pt-br/match/jeonbuk-motors-daejeon-citizen/W3x1PA,,,1.75
19367940,Coréia do Sul - K-League 1,07:00,Gangwon,Seoul,https://redscores.com/pt-br/match/seoul-gangwon/AFxh7A,,,2.75
19370780,Coréia do Sul - K League 2,04:30,Chungnam Asan,Bucheon 1995,https://redscores.com/pt-br/match/bucheon-1995-chungnam-asan/U8AxaYc,,,2.15
19370782,Coréia do Sul - K League 2,07:00,Seoul E.,Suwon Bluewings,https://redscores.com/pt-br/match/suwon-bluewings-seoul-e/YtxP7B,,,2.5
19370781,Coréia do Sul - K League 2,07:00,Gyeongnam,Gimpo,https://redscores.com/pt-br/match/gyeongnam-gimpo/2ebx05c,,,3.6
19370783,Coréia do Sul - K League 2,07:00,Cheonan City,Incheon United,https://redscores.com/pt-br/match/incheon-united-cheonan-city/O1AxdYc,,,4.33
19371734,Equador - Liga Pro,16:00,Independiente del Valle,Cuniburo,https://redscores.com/pt-br/match/independiente-del-valle-cuniburo/55BxcjfA,,,1.3
19371737,Equador - Liga Pro,18:30,Universidad Católica,Delfin,https://redscores.com/pt-br/match/delfin-universidad-catolica/EubxiDc,,,1.33
19371736,Equador - Liga Pro,21:00,Orense,Mushuc Runa,https://redscores.com/pt-br/match/mushuc-runa-orense/yTbxtGu,,,1.9
19380058,Estônia - Meistriliiga,08:30,Flora,Vaprus,https://redscores.com/pt-br/match/vaprus-flora/1XxRkb,,,1.4
19380059,Estônia - Meistriliiga,11:00,Tammeka,Levadia,https://redscores.com/pt-br/match/tammeka-levadia/jEAxeFA,,,12
19348621,Japão - J-League,06:00,Avispa Fukuoka,Cerezo Osaka,https://redscores.com/pt-br/match/avispa-fukuoka-cerezo-osaka/HyxR8,,,3.1
19348619,Japão - J-League,06:55,Fagiano Okayama,Nagoya Grampus,https://redscores.com/pt-br/match/fagiano-okayama-nagoya-grampus/8RAxHKb,,,2.8
19348617,Japão - J-League,07:00,Gamba Osaka,Urawa Reds,https://redscores.com/pt-br/match/urawa-reds-gamba-osaka/scx27B,,,2.3
19348616,Japão - J-League,07:00,Albirex Niigata,Shimizu S-Pulse,https://redscores.com/pt-br/match/albirex-niigata-shimizu-s-pulse/e8xB9,,,2.8
19348615,Japão - J-League,07:00,Yokohama F. Marinos,Kawasaki Frontale,https://redscores.com/pt-br/match/yokohama-f-marinos-kawasaki-frontale/FWxPBA,,,3
19348612,Japão - J-League,07:00,Kashima Antlers,Shonan Bellmare,https://redscores.com/pt-br/match/shonan-bellmare-kashima-antlers/Guxp9,,,1.6
19347318,Japão - J2-League,02:00,Consadole Sapporo,Iwaki,https://redscores.com/pt-br/match/consadole-sapporo-iwaki/AwxsjI,,,
19347319,Japão - J2-League,06:00,Vegalta Sendai,Mito Hollyhock,https://redscores.com/pt-br/match/vegalta-sendai-mito-hollyhock/9IBx4yc,,,2.3
19347325,Japão - J2-League,06:00,Fujieda MYFC,Oita Trinita,https://redscores.com/pt-br/match/oita-trinita-fujieda-myfc/V7BxQ4c,,,2.3
19347323,Japão - J2-League,06:30,Ventforet Kofu,Sagan Tosu,https://redscores.com/pt-br/match/sagan-tosu-ventforet-kofu/OfxiM,,,2.8
19347324,Japão - J2-League,07:00,Júbilo Iwata,Imabari,https://redscores.com/pt-br/match/jubilo-iwata-imabari/UCbxmIc,,,2.3
19347322,Japão - J2-League,07:00,Omiya Ardija,V-Varen Nagasaki,https://redscores.com/pt-br/match/omiya-ardija-v-varen-nagasaki/kCxVUb,,,3
19438655,Lituânia - A Lyga,11:00,Banga,Žalgiris,https://redscores.com/pt-br/match/zalgiris-banga/MixyFb,62-106,,4.2
19354979,Noruega - Obos-Ligaen,11:00,Sogndal,Lillestrøm,https://redscores.com/pt-br/match/lillestrom-sogndal/EUxGLb,,,5
19354975,Noruega - Obos-Ligaen,11:00,Odd,Hødd,https://redscores.com/pt-br/match/odd-hodd/HHx4M,,,1.9
19354973,Noruega - Obos-Ligaen,11:00,Egersund,Stabæk,https://redscores.com/pt-br/match/stabaek-egersund/6DxFZb,,,2.45
19354977,Noruega - Obos-Ligaen,11:00,Raufoss,Aalesund,https://redscores.com/pt-br/match/aalesund-raufoss/NdxHZb,,,3.7
19354980,Noruega - Obos-Ligaen,11:00,Start,Kongsvinger,https://redscores.com/pt-br/match/start-kongsvinger/0wxp3A,,,2.05
19354976,Noruega - Obos-Ligaen,11:00,Ranheim,Åsane,https://redscores.com/pt-br/match/ranheim-asane/jixScA,,,1.8
19471202,Paraguai - Division 1,16:30,General Caballero JLM,Cerro Porteño,https://redscores.com/pt-br/match/cerro-porteno-general-caballero-jlm/24xpdbA,,,4.5
19471204,Paraguai - Division 1,19:00,Sportivo Luqueño,Libertad,https://redscores.com/pt-br/match/sportivo-luqueno-libertad/PpAxb7b,,,4.2
19554930,Peru - Primera Division,15:00,Sport Boys,Comerciantes Unidos,https://redscores.com/pt-br/match/comerciantes-unidos-sport-boys/5hBxogc,,,1.5
19554931,Peru - Primera Division,17:15,Alianza Atlético,Juan Pablo II College,https://redscores.com/pt-br/match/alianza-atletico-juan-pablo-ii-college/j6BxwyFA,,,1.55
19554926,Peru - Primera Division,21:00,Alianza Lima,Deportivo Garcilaso,https://redscores.com/pt-br/match/alianza-lima-deportivo-garcilaso/61bxChc,,,1.36
19352231,Suécia - Superettan,08:00,Falkenberg,Utsikten,https://redscores.com/pt-br/match/utsikten-falkenberg/nUx50,,,1.6
19352232,Suécia - Superettan,10:00,GIF Sundsvall,Varberg BoIS,https://redscores.com/pt-br/match/gif-sundsvall-varberg-bois/OobxPSB,,,2.7
19352237,Suécia - Superettan,10:00,Örebro,Östersunds FK,https://redscores.com/pt-br/match/orebro-ostersunds-fk/7Kx2M,,,2.4
19352234,Suécia - Superettan,10:00,Oddevold,Brage,https://redscores.com/pt-br/match/brage-oddevold/vKbxPlb,,,2.3
19571417,Uruguai - Primera Division,13:00,Racing,Boston River,https://redscores.com/pt-br/match/boston-river-racing/yoAxkPA,,,
19572746,Uruguai - Primera Division,13:00,Racing,Boston River,https://redscores.com/pt-br/match/boston-river-racing/yoAxkPA,,,2.55
19571418,Uruguai - Primera Division,15:30,Liverpool,Peñarol,https://redscores.com/pt-br/match/liverpool-penarol/aixw3,,,
19572747,Uruguai - Primera Division,15:30,Liverpool,Peñarol,https://redscores.com/pt-br/match/liverpool-penarol/aixw3,,,3.6
19571419,Uruguai - Primera Division,18:00,Cerro Largo,Defensor Sporting,https://redscores.com/pt-br/match/cerro-largo-defensor-sporting/NUxmFb,,,
19572748,Uruguai - Primera Division,18:00,Cerro Largo,Defensor Sporting,https://redscores.com/pt-br/match/cerro-largo-defensor-sporting/NUxmFb,,,2.87
19466783,Venezuela - Primera Division,17:00,Zamora Fútbol Club,Rayo Zuliano,https://redscores.com/pt-br/match/zamora-futbol-club-rayo-zuliano/fqbxl7DA,,,1.85
19466779,Venezuela - Primera Division,20:30,Academia Puerto Cabello,Deportivo La Guaira,https://redscores.com/pt-br/match/deportivo-la-guaira-academia-puerto-cabello/VhbxGjc,,,3.9
