liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,11:00,Aston Villa,Brentford,2.0,3.6,3.6,https://redscores.com/pt-br/match/aston-villa-brentford/Hx2B
Inglaterra - Premier League,11:00,Nottingham,Crystal Palace,2.0,3.4,3.75,https://redscores.com/pt-br/match/crystal-palace-nottingham-forest/0xbA
Inglaterra - Premier League,11:00,Manchester United,Fulham,1.57,4.5,5.0,https://redscores.com/pt-br/match/fulham-manchester-united/Fxh
Inglaterra - Premier League,13:30,Tottenham,Man City,4.33,4.0,1.72,https://redscores.com/pt-br/match/tottenham-hotspur-manchester-city/dxE
Espanha - La Liga,10:00,Real Madrid,Rayo Vallecano,1.25,6.0,12.0,https://redscores.com/pt-br/match/rayo-vallecano-real-madrid/Fdx15
Espanha - La Liga,12:15,Betis,Valencia,1.85,3.5,4.33,https://redscores.com/pt-br/match/valencia-real-betis/PBx7D
Espanha - La Liga,14:30,Getafe,Celta Vigo,2.87,2.87,2.87,https://redscores.com/pt-br/match/celta-de-vigo-getafe/sxWA
Espanha - La Liga,17:00,Athletic Club,Real Sociedad,2.2,3.1,3.6,https://redscores.com/pt-br/match/real-sociedad-athletic-club/WExKrB
Alemanha - Bundesliga,11:30,Stuttgart,Freiburg,1.7,4.0,4.5,https://redscores.com/pt-br/match/vfb-stuttgart-sc-freiburg/M3xC7
Alemanha - Bundesliga,13:30,Dortmund,Heidenheim,1.22,6.5,12.0,https://redscores.com/pt-br/match/borussia-dortmund-heidenheim/DAxMX
Itália - Serie A,08:30,Torino,Lecce,2.05,3.0,4.33,https://redscores.com/pt-br/match/torino-lecce/BfxVCb
Itália - Serie A,11:00,Como,Atalanta,2.25,3.25,3.3,https://redscores.com/pt-br/match/como-atalanta/mcxSF
Itália - Serie A,14:00,Cremonese,Inter,10.0,5.5,1.28,https://redscores.com/pt-br/match/inter-cremonese/bYxy2b
Itália - Serie A,16:45,Parma,Juventus,7.0,4.33,1.48,https://redscores.com/pt-br/match/parma-juventus/qdxHf
França - Ligue 1,11:00,Lyon,LOSC Lille,2.0,3.7,3.6,https://redscores.com/pt-br/match/olympique-lyonnais-losc-lille/jAxJF
França - Ligue 1,13:15,Nice,Brest,2.15,3.3,3.5,https://redscores.com/pt-br/match/brest-nice/lcxLD
França - Ligue 1,13:15,Toulouse,Auxerre,1.75,3.6,5.0,https://redscores.com/pt-br/match/toulouse-auxerre/Wcxl9
França - Ligue 1,13:15,Angers,Metz,2.15,3.3,3.5,https://redscores.com/pt-br/match/angers-sco-metz/wgxs6
França - Ligue 1,16:45,Strasbourg,PSG,4.75,4.33,1.61,https://redscores.com/pt-br/match/paris-saint-germain-strasbourg/vExHF
Países Baixos - Eredivisie,08:15,Excelsior,Ajax,4.2,4.0,1.75,https://redscores.com/pt-br/match/ajax-excelsior/JfxCN
Países Baixos - Eredivisie,10:30,PSV,Feyenoord,1.7,4.2,4.33,https://redscores.com/pt-br/match/feyenoord-psv/gAxFF
Países Baixos - Eredivisie,10:30,Heracles Almelo,Fortuna Sittard,2.35,3.5,2.9,https://redscores.com/pt-br/match/heracles-almelo-fortuna-sittard/aLx5L
Países Baixos - Eredivisie,12:45,Heerenveen,Utrecht,1.85,3.75,3.9,https://redscores.com/pt-br/match/fc-utrecht-sc-heerenveen/jgxiI
Países Baixos - Eredivisie,16:00,FC Volendam,G. A. Eagle,3.0,3.7,2.25,https://redscores.com/pt-br/match/go-ahead-eagles-fc-volendam/3fxIT
Portugal - Primeira Liga,12:30,Gil Vicente,Famalicão,2.7,3.1,2.7,https://redscores.com/pt-br/match/gil-vicente-famalicao/8CxZ0
Portugal - Primeira Liga,15:00,Sporting,Nacional,1.12,7.5,19.0,https://redscores.com/pt-br/match/sporting-cp-nacional/7xk3A
Portugal - Primeira Liga,17:30,Tondela,Benfica,13.0,5.5,1.25,https://redscores.com/pt-br/match/benfica-tondela/5Exk6
Turquia - Super Lig,11:00,Gençlerbirliği,Gaziantep,2.3,3.25,3.2,https://redscores.com/pt-br/match/genclerbirligi-gaziantep-fk/vcxwDA
Turquia - Super Lig,14:00,Galatasaray,Kayserispor,1.18,7.5,12.0,https://redscores.com/pt-br/match/galatasaray-kayserispor/rxQf
Bélgica - Pro League,09:30,St. Liège,Anderlecht,3.4,3.2,2.1,https://redscores.com/pt-br/match/standard-liege-anderlecht/OFx3U
Bélgica - Pro League,12:00,Dender,Genk,4.0,3.5,1.8,https://redscores.com/pt-br/match/genk-dender/Mwx6w
Bélgica - Pro League,14:30,Union Saint-Gilloise,Club Brugge,2.15,3.25,3.1,https://redscores.com/pt-br/match/club-brugge-union-saint-gilloise/RCx3BA
Bélgica - Pro League,15:15,OH Leuven,Mechelen,2.1,3.25,3.25,https://redscores.com/pt-br/match/oh-leuven-mechelen/5PxfY
Escócia - Premiership,11:00,Hibernian,Rangers,3.2,3.5,2.15,https://redscores.com/pt-br/match/rangers-hibernian/AAxCA
Escócia - Premiership,12:00,Celtic,Falkirk,1.3,5.5,8.5,https://redscores.com/pt-br/match/celtic-falkirk/2xtg
Espanha - La Liga 2,10:00,Almería,Ceuta,1.72,3.7,4.75,https://redscores.com/pt-br/match/almeria-ceuta/efxeJB
Espanha - La Liga 2,12:15,Eibar,Gijón,2.2,3.1,3.5,https://redscores.com/pt-br/match/sd-eibar-sporting-gijon/9xTC
