liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,17:00,Wolves,Aston Villa,4.2,3.6,1.85,https://redscores.com/pt-br/match/aston-villa-wolverhampton-wanderers/HxO
Espanha - La Liga,17:00,Levante,Alavés,2.62,3.1,2.87,https://redscores.com/pt-br/match/deportivo-alaves-levante/yYxU5
Alemanha - Bundesliga,16:30,Augsburg,FC Köln,2.2,3.6,3.2,https://redscores.com/pt-br/match/fc-augsburg-fc-koln/OAxn3
Itália - Serie A,16:45,Parma,Cagliari,2.35,2.9,3.5,https://redscores.com/pt-br/match/parma-cagliari/qdxsE
França - Ligue 1,16:45,Strasbourg,Lens,2.3,3.6,3.0,https://redscores.com/pt-br/match/lens-strasbourg/NcxHF
Países Baixos - Eredivisie,16:00,Telstar,NAC Breda,2.6,3.75,2.5,https://redscores.com/pt-br/match/nac-breda-telstar/NfxMM
Portugal - Primeira Liga,15:45,Porto,Arouca,1.18,7.0,13.0,https://redscores.com/pt-br/match/porto-arouca/vfxCdA
Portugal - Primeira Liga,17:45,Sporting,Estoril,1.2,7.0,11.0,https://redscores.com/pt-br/match/sporting-cp-estoril/7xTJ
Turquia - Super Lig,14:00,Trabzonspor,Karagümrük,1.38,5.0,7.5,https://redscores.com/pt-br/match/trabzonspor-fatih-karagumruk/IFxMcA
Turquia - Super Lig,14:00,Başakşehir,Konyaspor,1.7,3.75,4.75,https://redscores.com/pt-br/match/konyaspor-istanbul-basaksehir/EVxv9
Bélgica - Pro League,16:45,St. Liège,La Louvière,2.25,3.0,3.2,https://redscores.com/pt-br/match/standard-liege-la-louviere/OFxgzA
Inglaterra - Championship,17:00,Bristol City,Watford,2.37,3.5,2.8,https://redscores.com/pt-br/match/watford-bristol-city/Mxab
Inglaterra - League Two,16:45,Harrogate,Cheltenham,2.6,3.2,2.62,https://redscores.com/pt-br/match/cheltenham-town-harrogate-town/XCxid
Espanha - La Liga 2,16:30,Albacete,Almería,2.5,3.5,2.7,https://redscores.com/pt-br/match/almeria-albacete/efx70
Itália - Serie B,15:00,Monza,Virtus Entella,1.61,3.75,5.75,https://redscores.com/pt-br/match/monza-virtus-entella/vnxfdb
Itália - Serie B,17:00,Sampdoria,Bari 1908,1.7,3.4,5.5,https://redscores.com/pt-br/match/bari-1908-sampdoria/jDxre
Alemanha - 2. Bundesliga,14:30,Düsseldorf,Bochum,2.2,3.5,3.0,https://redscores.com/pt-br/match/vfl-bochum-1848-fortuna-dusseldorf/Lix4I
Alemanha - 2. Bundesliga,14:30,Dynamo Dresden,Darmstadt,2.8,3.5,2.3,https://redscores.com/pt-br/match/darmstadt-98-dynamo-dresden/4DxuI
França - Ligue 2,16:00,Bastia,Annecy,2.4,2.75,3.0,https://redscores.com/pt-br/match/bastia-annecy/BDxwL
França - Ligue 2,16:00,Clermont,Dunkerque,3.0,2.9,2.37,https://redscores.com/pt-br/match/dunkerque-clermont/aKxC1A
França - Ligue 2,16:00,Montpellier,Reims,2.75,3.1,2.3,https://redscores.com/pt-br/match/montpellier-reims/qEx1i
França - Ligue 2,16:00,Laval,Nancy,2.55,2.8,2.7,https://redscores.com/pt-br/match/laval-nancy/hjxV6
França - Ligue 2,16:00,Grenoble,Boulogne,2.5,2.87,2.7,https://redscores.com/pt-br/match/grenoble-foot-38-boulogne/HJx7L
Países Baixos - Eerste Divisie,16:00,Jong PSV,Dordrecht,3.4,3.8,1.95,https://redscores.com/pt-br/match/fc-dordrecht-jong-psv/OGxVY
Países Baixos - Eerste Divisie,16:00,Den Haag,Venlo,1.22,6.5,11.0,https://redscores.com/pt-br/match/ado-den-haag-vvv-venlo/pjxaT
Países Baixos - Eerste Divisie,16:00,Den Bosch,Roda Kerkrade,2.4,3.75,2.62,https://redscores.com/pt-br/match/roda-jc-kerkrade-fc-den-bosch/ntxdT
Países Baixos - Eerste Divisie,16:00,FC Emmen,Willem II,2.6,3.5,2.6,https://redscores.com/pt-br/match/willem-ii-fc-emmen/8fxRu
Países Baixos - Eerste Divisie,16:00,Jong Ajax,Helmond,2.5,3.7,2.55,https://redscores.com/pt-br/match/helmond-sport-jong-ajax/kuxtW
Países Baixos - Eerste Divisie,16:00,Jong Utrecht,Almere City,2.87,3.75,2.25,https://redscores.com/pt-br/match/almere-city-jong-utrecht/pLxfW
Países Baixos - Eerste Divisie,16:00,Maastricht,De Graafschap,3.9,4.33,1.72,https://redscores.com/pt-br/match/de-graafschap-mvv-maastricht/sIxLo
Países Baixos - Eerste Divisie,16:00,Waalwijk,Eindhoven,1.9,3.75,3.75,https://redscores.com/pt-br/match/fc-eindhoven-rkc-waalwijk/HCxKG
Países Baixos - Eerste Divisie,16:00,TOP Oss,Cambuur,4.75,4.2,1.65,https://redscores.com/pt-br/match/sc-cambuur-top-oss/qLxvt
Países Baixos - Eerste Divisie,16:00,Vitesse,Jong AZ,2.1,3.8,3.1,https://redscores.com/pt-br/match/vitesse-jong-az/QAxc0
México - Liga MX,22:00,Querétaro,Santos Laguna,1.85,3.6,4.0,https://redscores.com/pt-br/match/queretaro-santos-laguna/ZextX
México - Liga MX,22:00,Mazatlán,Pachuca,3.9,3.5,1.9,https://redscores.com/pt-br/match/pachuca-mazatlan/qvbxOrCA
África do Sul - Premier League,14:30,Stellenbosch,AmaZulu,2.15,2.8,3.4,https://redscores.com/pt-br/match/stellenbosch-amazulu/2ZxJ2A
África do Sul - Premier League,14:30,Magesi,Polokwane City,2.45,2.6,3.0,https://redscores.com/pt-br/match/polokwane-city-magesi/hOBxsJc
Albânia - Superliga,15:00,Vllaznia Shkodër,Tirana,1.33,4.2,8.0,https://redscores.com/pt-br/match/vllaznia-shkoder-tirana/imAxImA
Alemanha - 3. Liga,15:00,Hoffenheim II,1860 München,2.5,3.5,2.35,https://redscores.com/pt-br/match/1860-munchen-hoffenheim-ii/NDxHr
Arábia Saudita - Pro League,16:00,Al Shabab,Al Hilal,5.5,5.25,1.38,https://redscores.com/pt-br/match/al-hilal-al-shabab/62AxJKc
Arábia Saudita - Pro League,16:00,Al Ittihad,Al Khaleej,1.5,4.5,4.75,https://redscores.com/pt-br/match/al-ittihad-al-khaleej/zDxiIB
Arábia Saudita - Pro League,16:00,Al Hazm,Al Ettifaq,2.7,3.2,2.4,https://redscores.com/pt-br/match/al-ettifaq-al-hazm/dvbxcXc
Argélia - Ligue 1,10:30,Paradou AC,MC Oran,2.25,2.9,3.1,https://redscores.com/pt-br/match/mc-oran-paradou-ac/QrbxZkc
Argélia - Ligue 1,10:30,El Bayadh,USM Alger,2.87,2.7,2.5,https://redscores.com/pt-br/match/usm-alger-el-bayadh/8Cbxbwt
Argélia - Ligue 1,18:00,JS Saoura,Ben Aknoun,1.65,3.25,5.0,https://redscores.com/pt-br/match/js-saoura-ben-aknoun/gKcxEwt
Argentina - Primera B Nacional,22:00,Gimnasia y Tiro,Almagro,1.83,2.87,5.5,https://redscores.com/pt-br/match/gimnasia-y-tiro-almagro/KHbx34B
Armênia - Premier League,08:00,Ararat,Alashkert,4.5,4.0,1.55,https://redscores.com/pt-br/match/ararat-alashkert/BOAxCOA
Armênia - Premier League,10:00,Urartu,Van,1.57,3.7,4.75,https://redscores.com/pt-br/match/urartu-van/7oAxS6bA
Austrália - A-League,05:35,Melbourne Victory,Adelaide United,1.65,4.5,4.5,https://redscores.com/pt-br/match/melbourne-victory-adelaide-united/VHxTY
Bélgica - First Division B,16:00,Jong Gent,Patro Eisden,2.87,3.25,2.15,https://redscores.com/pt-br/match/patro-eisden-jong-gent/d0xgQGA
Bélgica - First Division B,16:00,Kortrijk,Liège,1.55,3.5,5.25,https://redscores.com/pt-br/match/kortrijk-liege/qjxd2
Chile - Primera Division,18:00,Cobresal,La Serena,2.15,3.3,3.4,https://redscores.com/pt-br/match/la-serena-cobresal/N5xEvA
Chile - Primera Division,20:30,Unión La Calera,Audax Italiano,2.62,3.0,2.9,https://redscores.com/pt-br/match/audax-italiano-union-la-calera/4EbxqRB
Colômbia - Liga BetPlay,22:30,Once Caldas,Boyacá Chicó,1.42,4.33,7.5,https://redscores.com/pt-br/match/once-caldas-boyaca-chico/E7xs5B
Croácia - 1. HNL,14:00,Slaven Koprivnica,Istra 1961,2.0,3.2,3.4,https://redscores.com/pt-br/match/slaven-koprivnica-istra-1961/9ux0gA
Dinamarca - First Division,14:00,Hobro,HB Køge,2.15,3.3,3.25,https://redscores.com/pt-br/match/hobro-hb-koge/5Nx91A
Dinamarca - First Division,15:00,Lyngby,Kolding IF,1.85,3.6,3.9,https://redscores.com/pt-br/match/lyngby-kolding-if/NVxOJb
Dinamarca - First Division,15:00,AaB,Hillerød,2.05,3.6,3.25,https://redscores.com/pt-br/match/aab-hillerod/wixtcd
Dinamarca - First Division,15:00,B 93,Hvidovre,3.4,3.5,2.0,https://redscores.com/pt-br/match/b-93-hvidovre/5kx5Jb
Equador - Liga Pro,21:30,Técnico Universitario,Orense,1.9,3.1,4.5,https://redscores.com/pt-br/match/tecnico-universitario-orense/IDcxtGu
Eslovênia - 1. SNL,CANCL,Domžale,Aluminij,,,,https://redscores.com/pt-br/match/domzale-aluminij/NGx72
Hungria - OTP Bank Liga,16:15,Debrecen,MTK,,,,https://redscores.com/pt-br/match/debrecen-mtk/pdxgY
Irlanda - Premier Division,16:45,Drogheda United,Shelbourne,3.1,3.2,2.15,https://redscores.com/pt-br/match/shelbourne-drogheda-united/ggx3j
Irlanda - Premier Division,16:45,St Patrick's,Dundalk,1.75,3.3,4.33,https://redscores.com/pt-br/match/st-patrick-s-dundalk/ukxpK
Irlanda - Premier Division,16:45,Galway United,Sligo Rovers,1.7,3.5,4.5,https://redscores.com/pt-br/match/galway-united-sligo-rovers/DCx5h
Irlanda - Premier Division,16:45,Derry City,Waterford United,1.44,4.0,7.0,https://redscores.com/pt-br/match/derry-city-waterford-united/9IxWl
Irlanda - Premier Division,17:00,Bohemians,Shamrock Rovers,2.55,3.0,2.9,https://redscores.com/pt-br/match/shamrock-rovers-bohemians/mBxed
Lituânia - A Lyga,15:00,Žalgiris,Panevėžys,1.75,3.5,3.9,https://redscores.com/pt-br/match/zalgiris-panevezys/Mix8fb
Malásia - Super League,11:00,Terengganu,Kuala Lumpur,,,,https://redscores.com/pt-br/match/terengganu-kuala-lumpur/i2x8hb
Malásia - Super League,11:00,Kelantan United,DPMM FC,,,,https://redscores.com/pt-br/match/dpmm-fc-kelantan-united/mkxtGbA
Malásia - Super League,11:00,Pulau Pinang,Johor Darul Ta'zim,,,,https://redscores.com/pt-br/match/johor-darul-ta-zim-pulau-pinang/JSxXIB
País de Gales - Premier League,16:45,Caernarfon Town,Colwyn Bay,2.1,3.4,3.0,https://redscores.com/pt-br/match/colwyn-bay-caernarfon-town/skx1L
País de Gales - Premier League,16:45,Bala Town,Llanelli Town,1.4,4.33,6.5,https://redscores.com/pt-br/match/bala-town-llanelli-town/gkxrgD
País de Gales - Premier League,16:45,Cardiff MU,Briton Ferry,1.65,4.0,4.2,https://redscores.com/pt-br/match/cardiff-mu-briton-ferry/LYBxrzB
Peru - Primera Division,17:00,Alianza Atlético,ADT,1.85,3.2,4.5,https://redscores.com/pt-br/match/alianza-atletico-adt/j6BxokBA
Peru - Primera Division,19:45,Melgar,Los Chankas,1.4,4.75,7.0,https://redscores.com/pt-br/match/melgar-los-chankas/MBxg1A
Peru - Primera Division,22:15,Deportivo Garcilaso,Cienciano,2.5,3.3,2.6,https://redscores.com/pt-br/match/cienciano-deportivo-garcilaso/NrBxChc
Polônia - Ekstraklasa,14:00,Cracovia Kraków,Piast Gliwice,2.15,3.0,3.3,https://redscores.com/pt-br/match/cracovia-krakow-piast-gliwice/qIxvu
Polônia - Ekstraklasa,16:30,Arka Gdynia,Lechia Gdańsk,2.8,3.25,2.35,https://redscores.com/pt-br/match/lechia-gdansk-arka-gdynia/Gbxek
Romênia - Liga 1,12:00,Hermannstadt,Botoşani,3.0,3.0,2.25,https://redscores.com/pt-br/match/botosani-hermannstadt/L1x2LB
Romênia - Liga 1,15:00,Universitatea Cluj,Otelul,1.85,3.2,3.9,https://redscores.com/pt-br/match/otelul-universitatea-cluj/fGxqqb
Uruguai - Primera Division,20:00,Cerro,Boston River,3.0,2.8,2.35,https://redscores.com/pt-br/match/cerro-boston-river/m4xyoA
Venezuela - Primera Division,18:30,Portuguesa,Monagas,2.05,3.3,3.1,https://redscores.com/pt-br/match/monagas-portuguesa/vvbxhIc
Venezuela - Primera Division,20:30,Academia Puerto Cabello,Estudiantes Mérida,1.65,3.4,4.5,https://redscores.com/pt-br/match/estudiantes-merida-academia-puerto-cabello/FFbxGjc
Bulgária - Parva Liga,07:45,Arda,Spartak Varna,1.42,4.2,8.5,https://redscores.com/pt-br/match/spartak-varna-arda/UTAxvOD
Bulgária - Parva Liga,10:15,Montana,Botev Plovdiv,3.6,3.1,2.15,https://redscores.com/pt-br/match/botev-plovdiv-montana/oHxfj
Bulgária - Parva Liga,12:45,Slavia Sofia,CSKA 1948 Sofia,4.0,3.6,1.85,https://redscores.com/pt-br/match/slavia-sofia-cska-1948-sofia/ljxFQR
