liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Arábia Saudita - Pro League,16:00,Al Khaleej,Al Kholood,1.8,3.4,3.7,https://redscores.com/pt-br/match/al-khaleej-al-kholood/iIBxOQAA
Arábia Saudita - Pro League,16:00,Al Taawoun,Al Hilal,7.5,4.75,1.3,https://redscores.com/pt-br/match/al-taawoun-al-hilal/GTx62A
Bélgica - First Division B,ABAN,Jong Gent,Olympic Charleroi,1.72,3.5,4.0,https://redscores.com/pt-br/match/olympic-charleroi-jong-gent/E4AxgQGA
Egito - Premier League,16:30,ZED FC,Zamalek,3.4,2.8,2.15,https://redscores.com/pt-br/match/zamalek-zed-fc/pzAxLdBA
Egito - Premier League,16:30,Ceramica Cleopatra,Ismaily,1.45,3.4,7.0,https://redscores.com/pt-br/match/ismaily-ceramica-cleopatra/gCcxUKdA
Egito - Premier League,16:30,Ghazl El Mehalla,Pyramids FC,7.0,3.5,1.44,https://redscores.com/pt-br/match/ghazl-el-mehalla-pyramids-fc/rMcxnnc
Egito - Premier League,16:30,Haras El Hodood,ENPPI,3.6,2.87,2.0,https://redscores.com/pt-br/match/enppi-haras-el-hodood/aEAxTMc
Escócia - Championship,POSTP,Queen's Park,St. Johnstone,6.25,4.1,1.4,https://redscores.com/pt-br/match/st-johnstone-queen-s-park/bgxCZb
Escócia - Championship,16:45,Dunfermline Athletic,Partick Thistle,3.1,2.9,2.25,https://redscores.com/pt-br/match/dunfermline-athletic-partick-thistle/wcxrC
Escócia - League Two,16:45,Elgin City,Edinburgh City,1.66,3.75,4.0,https://redscores.com/pt-br/match/edinburgh-city-elgin-city/cdx3zb
Escócia - League Two,16:45,Dumbarton,Clyde,3.0,3.4,2.05,https://redscores.com/pt-br/match/clyde-dumbarton/Txqg
Escócia - League Two,16:45,Stirling Albion,Annan Athletic,3.0,3.5,2.0,https://redscores.com/pt-br/match/annan-athletic-stirling-albion/3BxoJ
Inglaterra - National League,16:45,Forest Green,Boston United,1.55,3.9,5.0,https://redscores.com/pt-br/match/forest-green-rovers-boston-united/4bxAB
Inglaterra - National League,16:45,Scunthorpe,York City,3.4,3.8,1.85,https://redscores.com/pt-br/match/york-city-scunthorpe-united/PAxuA
Inglaterra - National League,16:45,Halifax Town,Rochdale,4.75,3.5,1.66,https://redscores.com/pt-br/match/rochdale-halifax-town/6BxUf
Inglaterra - National League,16:45,Wealdstone,Brackley Town,2.1,3.2,3.25,https://redscores.com/pt-br/match/wealdstone-brackley-town/ecxkh
Inglaterra - National League,16:45,Tamworth,Altrincham,2.25,3.3,2.9,https://redscores.com/pt-br/match/tamworth-altrincham/Vbxdj
Inglaterra - National League,16:45,Southend United,Boreham Wood,2.0,3.6,3.2,https://redscores.com/pt-br/match/southend-united-boreham-wood/2Axli
Irlanda do Norte - Premiership,16:45,Larne,Linfield,2.5,3.2,2.8,https://redscores.com/pt-br/match/linfield-larne/icx9fB
Irlanda do Norte - Premiership,16:45,Cliftonville,Glentoran,3.5,3.6,2.0,https://redscores.com/pt-br/match/glentoran-cliftonville/hgxGl
Irlanda do Norte - Premiership,POSTP,Ballymena United,Glenavon,1.75,3.6,4.5,https://redscores.com/pt-br/match/ballymena-united-glenavon/8Jxin
