liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
Inglaterra - Premier League,17:00,Wolves,Manchester United,5.0,4.1,1.65,https://redscores.com/pt-br/match/manchester-united-wolverhampton-wanderers/hxO
Espanha - La Liga,17:00,Osasuna,Levante,1.72,3.9,4.5,https://redscores.com/pt-br/match/osasuna-levante/qDxU5
Itália - Serie A,11:00,Pisa,Parma,2.45,3.0,3.2,https://redscores.com/pt-br/match/parma-pisa/qdxRI
Itália - Serie A,14:00,Udinese,Genoa,2.45,3.0,3.2,https://redscores.com/pt-br/match/genoa-udinese/UAxUC
Itália - Serie A,16:45,Torino,Milan,4.75,3.6,1.75,https://redscores.com/pt-br/match/milan-torino/1AxBf
Portugal - Primeira Liga,17:30,Guimaraes,Gil Vicente,2.8,3.0,2.7,https://redscores.com/pt-br/match/gil-vicente-vitoria-sc/8CxSG
Turquia - Super Lig,14:00,Beşiktaş,Gaziantep,1.5,4.75,5.25,https://redscores.com/pt-br/match/besiktas-gaziantep-fk/CExwDA
Turquia - Super Lig,14:00,Alanyaspor,Antalyaspor,1.66,3.75,5.0,https://redscores.com/pt-br/match/antalyaspor-alanyaspor/kAxvC
Espanha - La Liga 2,12:15,Burgos,Albacete,2.25,3.1,3.5,https://redscores.com/pt-br/match/albacete-burgos/70xEHb
Espanha - La Liga 2,14:30,Las Palmas,Mirandés,1.55,3.7,6.5,https://redscores.com/pt-br/match/las-palmas-mirandes/3yxh2A
Espanha - La Liga 2,16:30,Málaga,Zaragoza,2.05,3.2,3.6,https://redscores.com/pt-br/match/malaga-real-zaragoza/cbxBcA
Itália - Serie B,08:30,Modena,Catanzaro,1.7,3.5,5.25,https://redscores.com/pt-br/match/modena-catanzaro/mixOab
Itália - Serie B,11:00,Avellino,Venezia,4.5,3.7,1.75,https://redscores.com/pt-br/match/venezia-avellino/Lcxj1A
Itália - Serie B,11:00,Mantova,Reggiana,2.25,3.3,3.2,https://redscores.com/pt-br/match/reggiana-mantova/MyxR3b
Itália - Serie B,11:00,Calcio Padova,Cesena,3.4,2.87,2.37,https://redscores.com/pt-br/match/cesena-calcio-padova/hkxs7CA
Itália - Serie B,11:00,Frosinone,Juve Stabia,2.05,3.3,3.7,https://redscores.com/pt-br/match/frosinone-juve-stabia/wCAx31A
Itália - Serie B,11:00,Monza,Südtirol,1.55,3.75,6.5,https://redscores.com/pt-br/match/sudtirol-monza/3bxvn
Itália - Serie B,13:15,Bari 1908,Pescara,2.1,3.3,3.5,https://redscores.com/pt-br/match/bari-1908-pescara/jDxAl
Itália - Serie B,15:30,Virtus Entella,Spezia,2.4,3.1,3.1,https://redscores.com/pt-br/match/spezia-virtus-entella/uCxfdb
França - Ligue 2,16:45,Reims,Laval,1.61,3.75,5.25,https://redscores.com/pt-br/match/reims-laval/1ixhj
Países Baixos - Eerste Divisie,16:00,Jong Utrecht,De Graafschap,3.25,3.9,1.95,https://redscores.com/pt-br/match/de-graafschap-jong-utrecht/sIxfW
Dinamarca - Superliga,15:00,Vejle,Brøndby,4.5,3.75,1.75,https://redscores.com/pt-br/match/brondby-vejle/zcxmab
Grécia - Super League,13:00,Panserraikos,Panaitolikos,2.7,3.1,2.7,https://redscores.com/pt-br/match/panaitolikos-panserraikos/pBxb7A
Albânia - Superliga,12:00,Egnatia Rrogozhinë,Vora,1.45,3.6,7.0,https://redscores.com/pt-br/match/vora-egnatia-rrogozhine/WmAxcbI
Albânia - Superliga,15:00,AF Elbasani,Vllaznia Shkodër,2.1,3.0,3.3,https://redscores.com/pt-br/match/vllaznia-shkoder-af-elbasani/imAx5LfA
Albânia - Superliga,15:00,Flamurtari,Dinamo Tirana,3.25,3.0,2.1,https://redscores.com/pt-br/match/dinamo-tirana-flamurtari/KmAxlmA
Argélia - Ligue 1,14:45,JS Kabylie,USM Alger,1.9,2.8,4.1,https://redscores.com/pt-br/match/usm-alger-js-kabylie/8CbxHRb
Argélia - Ligue 1,16:00,MC Alger,CR Belouizdad,1.65,3.0,5.75,https://redscores.com/pt-br/match/cr-belouizdad-mc-alger/yZAxn2A
Bolívia - Liga De Futbol Prof,16:00,San Antonio Bulo Bulo,Real Tomayapo,1.45,4.75,5.5,https://redscores.com/pt-br/match/real-tomayapo-san-antonio-bulo-bulo/DTdAxsSeA
Bolívia - Liga De Futbol Prof,20:00,Nacional Potosí,ABB,1.2,6.25,11.0,https://redscores.com/pt-br/match/nacional-potosi-abb/NHbxyseA
Equador - Liga Pro,21:00,Emelec,Macará,2.2,3.2,3.25,https://redscores.com/pt-br/match/emelec-macara/e2bxJkB
Israel - Ligat ha'Al,14:45,Ashdod,Ironi Tiberias,1.9,3.5,3.4,https://redscores.com/pt-br/match/ashdod-ironi-tiberias/URAxTZA
Israel - Ligat ha'Al,15:00,Beitar Jerusalem,Hapoel Katamon,,,,https://redscores.com/pt-br/match/beitar-jerusalem-hapoel-katamon/uEx61
Polônia - Ekstraklasa,15:00,Korona Kielce,Wisła Płock,2.2,3.1,3.1,https://redscores.com/pt-br/match/wisla-plock-korona-kielce/QWxN2
Portugal - Segunda Liga,12:30,Farense,Vizela,2.2,3.1,3.0,https://redscores.com/pt-br/match/farense-vizela/i6Ax0Fb
Romênia - Liga 1,12:30,UTA Arad,Petrolul 52,2.15,3.0,3.2,https://redscores.com/pt-br/match/uta-arad-petrolul-52/5ibxPtR
Romênia - Liga 1,15:30,Botoşani,Rapid Bucuresti,2.7,3.0,2.45,https://redscores.com/pt-br/match/botosani-rapid-bucuresti/L1xnCb
Sérvia - Super Liga,11:00,Radnik Surdulica,Mladost Lučani,1.7,3.5,4.75,https://redscores.com/pt-br/match/radnik-surdulica-mladost-lucani/RvAxq6aA
Sérvia - Super Liga,13:00,Radnički Niš,Čukarički,2.62,3.4,2.4,https://redscores.com/pt-br/match/radnicki-nis-cukaricki/gzxGYA
Sérvia - Super Liga,15:00,Spartak Subotica,Bačka Topola,2.62,3.3,2.45,https://redscores.com/pt-br/match/spartak-subotica-backa-topola/45xOqD
Bulgária - Parva Liga,10:00,CSKA 1948 Sofia,Dobrudzha 1919,1.25,5.75,12.0,https://redscores.com/pt-br/match/dobrudzha-1919-cska-1948-sofia/hBbxFQR
Bulgária - Parva Liga,12:30,Ludogorets,Slavia Sofia,1.3,4.75,11.0,https://redscores.com/pt-br/match/slavia-sofia-ludogorets/ljx7w
