data,liga,hora,home,away,Odd_H,Odd_D,Odd_A,link_confronto
2026-05-04,Argentina - Primera B Nacional,20:00,Quilmes,Chacarita Juniors,2.1,2.87,3.75,https://redscores.com/pt-br/match/quilmes-chacarita-juniors/pebxa7b
2026-05-04,Argentina - Primera B Nacional,21:30,Gimnasia y Tiro,Agropecuario,2.05,2.87,4.1,https://redscores.com/pt-br/match/gimnasia-y-tiro-agropecuario/KHbx11B
2026-05-04,Bolívia - Liga De Futbol Prof,21:00,Universitario de Vinto,Blooming,1.83,3.9,3.8,https://redscores.com/pt-br/match/blooming-universitario-de-vinto/c3AxvSeA
2026-05-04,Brasil - Serie B,19:00,Vila Nova,Athletic Club,1.83,3.5,4.33,https://redscores.com/pt-br/match/vila-nova-athletic-club/XgBxSebA
2026-05-04,Brasil - Serie C,20:00,Ypiranga Erechim,Ituano,1.8,3.1,4.1,https://redscores.com/pt-br/match/ypiranga-erechim-ituano/RSAx4rB
2026-05-04,Brasil - Serie C,20:00,Figueirense,Barra FC,,,,https://redscores.com/pt-br/match/figueirense-barra-fc/wtbxChD
2026-05-04,Brasil - Serie C,20:00,Floresta,Maranhão,,,,https://redscores.com/pt-br/match/maranhao-floresta/iYbx8de
2026-05-04,Croácia - 1. HNL,13:00,Istra 1961,Slaven Koprivnica,2.45,3.0,2.62,https://redscores.com/pt-br/match/slaven-koprivnica-istra-1961/9ux0gA
2026-05-04,Egito - Premier League,11:00,Pharco,Al Mokawloon,3.1,2.62,2.4,https://redscores.com/pt-br/match/al-mokawloon-pharco/GfxuyE
2026-05-04,Egito - Premier League,14:00,Al Ittihad,Petrojet,2.2,2.8,3.25,https://redscores.com/pt-br/match/petrojet-al-ittihad/U2AxSCb
2026-05-04,Egito - Premier League,14:00,Wadi Degla,Kahraba Ismailia,1.65,3.3,5.0,https://redscores.com/pt-br/match/wadi-degla-kahraba-ismailia/v3AxGnc
2026-05-04,Irlanda - Premier Division,13:00,Shamrock Rovers,Drogheda United,1.48,4.1,5.75,https://redscores.com/pt-br/match/shamrock-rovers-drogheda-united/mBx3j
2026-05-04,Irlanda - Premier Division,13:00,Waterford United,Dundalk,4.33,4.1,1.61,https://redscores.com/pt-br/match/dundalk-waterford-united/pKxWl
2026-05-04,Irlanda - Premier Division,13:00,Derry City,Galway United,1.8,3.4,4.1,https://redscores.com/pt-br/match/galway-united-derry-city/DCx9I
2026-05-04,Irlanda - Premier Division,13:00,Sligo Rovers,St Patrick's,4.5,3.7,1.66,https://redscores.com/pt-br/match/sligo-rovers-st-patrick-s/5hxuk
2026-05-04,Irlanda - Premier Division,13:00,Bohemians,Shelbourne,1.95,3.25,3.7,https://redscores.com/pt-br/match/bohemians-shelbourne/edxgg
2026-05-04,Israel - Ligat ha'Al,14:00,Bnei Sakhnin,Maccabi Bnei Raina,2.1,3.1,3.2,https://redscores.com/pt-br/match/bnei-sakhnin-maccabi-bnei-raina/VJbxKtaA
2026-05-04,Israel - Ligat ha'Al,14:00,Maccabi Netanya,Hapoel Katamon,1.75,3.3,4.0,https://redscores.com/pt-br/match/hapoel-katamon-maccabi-netanya/61xzdA
2026-05-04,Peru - Primera Division,15:00,Los Chankas,Deportivo Garcilaso,1.83,3.3,4.1,https://redscores.com/pt-br/match/los-chankas-deportivo-garcilaso/g1AxChc
2026-05-04,Polônia - Ekstraklasa,14:00,Radomiak Radom,Lechia Gdańsk,2.25,3.5,2.8,https://redscores.com/pt-br/match/lechia-gdansk-radomiak-radom/GbxJ1
2026-05-04,Portugal - Segunda Liga,14:00,Porto II,Felgueiras 1932,2.9,3.0,2.25,https://redscores.com/pt-br/match/porto-ii-felgueiras-1932/L4xwsb
2026-05-04,Portugal - Segunda Liga,14:00,Torreense,Penafiel,1.72,3.25,4.2,https://redscores.com/pt-br/match/penafiel-torreense/k2Ax13A
2026-05-04,Romênia - Liga 1,11:30,Unirea Slobozia,Hermannstadt,3.1,3.25,2.15,https://redscores.com/pt-br/match/unirea-slobozia-hermannstadt/JFbx2LB
2026-05-04,Romênia - Liga 1,14:30,Rapid Bucuresti,CFR Cluj,2.3,3.1,2.87,https://redscores.com/pt-br/match/cfr-cluj-rapid-bucuresti/a8xnCb
2026-05-04,Sérvia - Super Liga,12:00,Radnik Surdulica,Vojvodina,3.3,3.3,2.15,https://redscores.com/pt-br/match/vojvodina-radnik-surdulica/IYxRvA
2026-05-04,Sérvia - Super Liga,14:00,Čukarički,Crvena Zvezda,,,,https://redscores.com/pt-br/match/crvena-zvezda-cukaricki/ZVxGYA
2026-05-04,Suécia - Superettan,14:05,Landskrona,Öster,,,,https://redscores.com/pt-br/match/landskrona-oster/bExEy
2026-05-04,Uruguai - Primera Division,19:30,Peñarol,Defensor Sporting,1.66,3.25,5.0,https://redscores.com/pt-br/match/penarol-defensor-sporting/w3xmFb
